"id","name","prefix","year1","year2","language","nodesid"
"11804","Kukeltze",null,null,null,null,"4119"
"11805","Kükeniß",null,null,null,null,"4119"
"11806","Küdde",null,null,null,null,"4120"
"11807","Groß Küdde",null,null,null,null,"4120"
"11808","Kuthenworden",null,null,null,null,"4121"
"11809","Kuddeworde",null,null,null,null,"4121"
"11810","Kinajcht",null,null,null,null,"4125"
"11811","Custede",null,null,null,null,"4127"
"11812","Kuijöggi",null,null,null,null,"4128"
"11813","Kuimetz",null,null,null,null,"4129"
"11814","Quiuames",null,null,null,null,"4129"
"11815","Cuyumetze",null,null,null,null,"4129"
"11816","Cuywemetze",null,null,null,null,"4129"
"11817","Cunre",null,null,null,null,"4130"
"11818","Cuynre",null,null,null,null,"4130"
"11819","Kuijner",null,null,null,null,"4130"
"11820","Kuner",null,null,null,null,"4130"
"11821","Kuynder",null,null,null,null,"4130"
"11822","Kuynre",null,null,null,null,"4130"
"11823","Kuiwast",null,null,null,null,"4131"
"11824","Kulików",null,null,null,null,"4134"
"11825","Куликів",null,null,null,null,"4134"
"11826","Kulm",null,null,null,null,"4135"
"11827","Culm",null,null,null,null,"4135"
"11828","Kulmsee",null,null,null,null,"4137"
"11829","Culdare",null,null,null,null,"4138"
"11830","Guldan",null,null,null,null,"4138"
"11831","Guldendorf",null,null,null,null,"4138"
"11832","Kulsam",null,null,null,null,"4140"
"11833","Kumlosen",null,null,null,null,"4142"
"11834","Kunersdorf",null,null,null,null,"4146"
"11835","Kunitz",null,null,null,null,"4149"
"11836","Kunzendorf",null,null,null,null,"4153"
"11837","Kunzendorf",null,null,null,null,"4154"
"11838","Cunzendorf unter dem Walde",null,null,null,null,"4154"
"11839","Kunzendorf",null,null,null,null,"4155"
"11840","Kurau",null,null,null,null,"4156"
"11841","Corrowe",null,null,null,null,"4156"
"11842","Corow",null,null,null,null,"4156"
"11843","Kurow",null,null,null,null,"4156"
"11844","Kurau",null,null,null,null,"4157"
"11845","Kurschkönig",null,null,null,null,"4159"
"11846","Kurische Könige",null,null,null,null,"4159"
"11847","Kurkowken",null,null,null,null,"4160"
"11848","Kurkenfeld",null,null,null,null,"4160"
"11849","Аблучье",null,null,null,null,"4160"
"11850","Kurtena",null,null,null,null,"4162"
"11851","Kurtowiany",null,null,null,null,"4163"
"11852","Kurtschow",null,null,null,null,"4164"
"11853","Kusna",null,null,null,null,"4166"
"11854","Kusel",null,null,null,null,"4166"
"11855","Kusen",null,null,null,null,"4166"
"11856","Kardenoll",null,null,null,null,"4166"
"11857","Küstrin",null,null,null,null,"4168"
"11858","Cozsterine",null,null,null,null,"4168"
"11859","Custerin",null,null,null,null,"4168"
"11860","Costerin",null,null,null,null,"4168"
"11861","Custryn",null,null,null,null,"4168"
"11862","Kostryn",null,null,null,null,"4168"
"11863","Custrina",null,null,null,null,"4168"
"11864","Cüstrin",null,null,null,null,"4168"
"11865","Costrzin",null,null,null,null,"4168"
"11866","Custeryn",null,null,null,null,"4168"
"11867","Kistrzyn",null,null,null,null,"4168"
"11868","Kistryn",null,null,null,null,"4168"
"11869","Kostrzyn",null,null,null,null,"4168"
"11870","De Kwakkel",null,null,null,null,"4173"
"11871","Quatrecht",null,null,null,null,"4174"
"11872","Kwiltsch",null,null,null,null,"4176"
"11873","Cawelle",null,null,null,null,"6198"
"11874","Kawellen",null,null,null,null,"6198"
"11875","Kawelle",null,null,null,null,"6198"
"11876","Canwelle",null,null,null,null,"6198"
"11877","Nederkawell",null,null,null,null,"6198"
"11878","Overkawellen",null,null,null,null,"6198"
"11879","Quille",null,null,null,null,"6198"
"11880","Queller",null,null,null,null,"6198"
"11881","Kyriß",null,null,null,null,"4178"
"11882","Kyrisz",null,null,null,null,"4178"
"11883","Kyricz",null,null,null,null,"4178"
"11884","Kiritz",null,null,null,null,"4178"
"11885","Keppel",null,null,null,null,"4182"
"11886","Laagkeppel",null,null,null,null,"4182"
"11887","Nie-Keppel",null,null,null,null,"4182"
"11888","Nieuw-Keppel",null,null,null,null,"4182"
"11889","Borgkeppel",null,null,null,null,"4182"
"11890","Borch-Keppel",null,null,null,null,"4182"
"11891","Borch Keppell",null,null,null,null,"4182"
"11892","Keppel-Binnen",null,null,null,null,"4182"
"11893","Lare",null,null,null,null,"4184"
"11894","Larae",null,null,null,null,"4184"
"11895","Laren",null,null,null,null,"4185"
"11896","Lara",null,null,null,null,"4185"
"11897","Larne",null,null,null,null,"4185"
"11898","Lare",null,null,null,null,"4185"
"11899","Laasphe",null,null,null,null,"4186"
"11900","Lassafa",null,null,null,null,"4186"
"11901","Lasphe",null,null,null,null,"4186"
"11902","Lasfa",null,null,null,null,"4186"
"11903","Laspe",null,null,null,null,"4186"
"11904","Lose",null,null,null,null,"4186"
"11905","Lathusen",null,null,null,null,"4187"
"11906","Lathenhusen",null,null,null,null,"4187"
"11907","Latesen",null,null,null,null,"4187"
"11908","Latzen",null,null,null,null,"4187"
"11909","Labehn",null,null,null,null,"4188"
"11910","Labbentzeke",null,null,null,null,"4189"
"11911","Labenseke",null,null,null,null,"4189"
"11912","Labentzeke",null,null,null,null,"4189"
"11913","Lawentzeke",null,null,null,null,"4189"
"11914","Lebentz",null,null,null,null,"4189"
"11915","Labentz",null,null,null,null,"4189"
"11916","Labiau",null,null,null,null,"4190"
"11917","Полесск",null,null,null,null,"4190"
"11918","Labegowe-moter",null,null,null,null,"4190"
"11919","Labigowe",null,null,null,null,"4190"
"11920","Labigow",null,null,null,null,"4190"
"11921","Labiaw",null,null,null,null,"4190"
"11922","Labno",null,null,null,null,"4191"
"11923","Лабна",null,null,null,null,"4191"
"11924","Lachówka",null,null,null,null,"4192"
"11925","Lacka Wola",null,null,null,null,"4193"
"11926","Wolyzja",null,null,null,null,"4193"
"11927","Волиця",null,null,null,null,"4193"
"11928","Latekote",null,null,null,null,"4196"
"11929","Latekat",null,null,null,null,"4196"
"11930","Ladekopp",null,null,null,null,"4197"
"11931","Ladoga",null,null,null,null,"4198"
"11932","Старая Ладога",null,null,null,null,"4198"
"11933","Ładoradz",null,null,null,null,"4199"
"11934","Læburgh",null,null,null,null,"4200"
"11935","Ragnit",null,null,null,null,"6241"
"11936","Неман",null,null,null,null,"6241"
"11937","Raganita",null,null,null,null,"6241"
"11938","Ragneta",null,null,null,null,"6241"
"11939","Rangnit",null,null,null,null,"6241"
"11940","Ragain",null,null,null,null,"6241"
"11941","Lage",null,null,null,null,"4202"
"11942","Lache",null,null,null,null,"4202"
"11943","Laga",null,null,null,null,"4202"
"11944","Laghe",null,null,null,null,"4202"
"11945","laoge",null,null,null,null,"4202"
"11946","Lage",null,null,null,null,"4203"
"11947","Lagis",null,null,null,null,"4203"
"11948","Laghe",null,null,null,null,"4203"
"11949","Loghen",null,null,null,null,"4203"
"11950","Layge",null,null,null,null,"4203"
"11951","Laige",null,null,null,null,"4203"
"11952","Laege",null,null,null,null,"4203"
"11953","Lohge",null,null,null,null,"4203"
"11954","Laga",null,null,null,null,"4203"
"11955","Laage",null,null,null,null,"4203"
"11956","Laggarben",null,null,null,null,"4204"
"11957","Lode",null,null,null,null,"4206"
"11958","Lothe",null,null,null,null,"4206"
"11959","Lodhe",null,null,null,null,"4206"
"11960","Kerclode",null,null,null,null,"4206"
"11961","Langenau",null,null,null,null,"4232"
"11962","Lais",null,null,null,null,"4207"
"11963","Laeghis",null,null,null,null,"4207"
"11964","Lays",null,null,null,null,"4207"
"11965","Laisholm",null,null,null,null,"4208"
"11966","Jagiwa",null,null,null,null,"4208"
"11967","Jegkowa",null,null,null,null,"4208"
"11968","Laitz",null,null,null,null,"4209"
"11969","Laidus",null,null,null,null,"4209"
"11970","Ladise",null,null,null,null,"4209"
"11971","Lalendorp",null,null,null,null,"4211"
"11972","Lalendorper",null,null,null,null,"4211"
"11973","Lalendorpe",null,null,null,null,"4211"
"11974","Garbno",null,null,null,null,"4212"
"11975","Lamgarben",null,null,null,null,"4212"
"11976","Lammespringe",null,null,null,null,"4213"
"11977","Lammespringensium",null,null,null,null,"4213"
"11978","Lamsprinche",null,null,null,null,"4213"
"11979","Lamspringhe",null,null,null,null,"4213"
"11980","Lamme",null,null,null,null,"4213"
"11981","Lamspring",null,null,null,null,"4213"
"11982","Landeck",null,null,null,null,"4215"
"11983","Landecke",null,null,null,null,"4215"
"11984","Landegge",null,null,null,null,"4215"
"11985","Landane",null,null,null,null,"4217"
"11986","Landenes",null,null,null,null,"4217"
"11987","Landene",null,null,null,null,"4217"
"11988","Landesberge",null,null,null,null,"4218"
"11989","Landesberghe",null,null,null,null,"4218"
"11990","Ratesdorf",null,null,null,null,"6264"
"11991","Landeshut",null,null,null,null,"4219"
"11992","Landsberg a.d. Warthe",null,null,null,null,"4220"
"11993","Landsberg an der Warthe",null,null,null,null,"4220"
"11994","Landesbergk",null,null,null,null,"4220"
"11995","Landisberch Nova",null,null,null,null,"4220"
"11996","Nuenlandesberch",null,null,null,null,"4220"
"11997","Nuwen landisberg",null,null,null,null,"4220"
"11998","Landesberghe",null,null,null,null,"4220"
"11999","Landsbergk",null,null,null,null,"4220"
"12000","Lantzbergk",null,null,null,null,"4220"
"12001","Neu-Landsberg",null,null,null,null,"4220"
"12002","Landsberg",null,null,null,null,"4221"
"12003","Landesberc",null,null,null,null,"4222"
"12004","Landisberc",null,null,null,null,"4222"
"12005","Lantzberg",null,null,null,null,"4222"
"12006","Lantsperch",null,null,null,null,"4222"
"12007","Landsberg",null,null,null,null,"4223"
"12008","Lansmeer",null,null,null,null,"4224"
"12009","Lantsmer",null,null,null,null,"4224"
"12010","Lantsmeer",null,null,null,null,"4224"
"12011","Lansmaer",null,null,null,null,"4224"
"12012","Lantsmaer",null,null,null,null,"4224"
"12013","Lantsmerr",null,null,null,null,"4224"
"12014","Lantgrevenhagen",null,null,null,null,"4225"
"12015","Lantgrebenhayn",null,null,null,null,"4225"
"12016","Lantgrafenhain",null,null,null,null,"4225"
"12017","Lantgrafinhain",null,null,null,null,"4225"
"12018","Lantgrebenhagen",null,null,null,null,"4225"
"12019","Lantgrebenhain",null,null,null,null,"4225"
"12020","Lantgreuenhaghen",null,null,null,null,"4225"
"12021","Landtgrefenhagen",null,null,null,null,"4225"
"12022","Landgrafenhagen",null,null,null,null,"4225"
"12023","Landtwernhagen",null,null,null,null,"4225"
"12024","Langanken",null,null,null,null,"4227"
"12025","Langhanken",null,null,null,null,"4227"
"12026","Lange Brücke am Wirz-See",null,null,null,null,"4228"
"12027","Langebrücke",null,null,null,null,"4228"
"12028","Langeböse",null,null,null,null,"4229"
"12029","Langelen",null,null,null,null,"4230"
"12030","Laggenize",null,null,null,null,"4231"
"12031","Langeniz",null,null,null,null,"4231"
"12032","Langesse",null,null,null,null,"4231"
"12033","Langelsen",null,null,null,null,"4231"
"12034","Langessem",null,null,null,null,"4231"
"12035","Lanchel",null,null,null,null,"4231"
"12036","Langenberg",null,null,null,null,"4233"
"12037","Langenberg",null,null,null,null,"4234"
"12038","Langenberch",null,null,null,null,"4234"
"12039","Langenbruche",null,null,null,null,"4235"
"12040","Brugghe",null,null,null,null,"4235"
"12041","Langenbroke",null,null,null,null,"4235"
"12042","Langenbruuk",null,null,null,null,"4235"
"12043","Langen Vorth",null,null,null,null,"4240"
"12044","Langenforder Baurschafft",null,null,null,null,"4240"
"12045","Langenförder Baurschafft",null,null,null,null,"4240"
"12046","Langenvorde",null,null,null,null,"4240"
"12047","Langenfohrt",null,null,null,null,"4240"
"12048","Novam Indaginem",null,null,null,null,"4242"
"12049","Nova Indagine",null,null,null,null,"4242"
"12050","Nyenhaghene",null,null,null,null,"4242"
"12051","Nigenhagen",null,null,null,null,"4242"
"12052","Niegenhagen",null,null,null,null,"4242"
"12053","Nienhagen",null,null,null,null,"4242"
"12054","Holthusen",null,null,null,null,"4245"
"12055","Langenholthusen",null,null,null,null,"4245"
"12056","Langen-holtensen",null,null,null,null,"4245"
"12057","Langenholtzen",null,null,null,null,"4245"
"12058","Langenhorne",null,null,null,null,"4246"
"12059","Langhenhorne",null,null,null,null,"4246"
"12060","Langhen Horne",null,null,null,null,"4246"
"12061","Langenhornn",null,null,null,null,"4246"
"12062","Langehorn",null,null,null,null,"4246"
"12063","Lesten",null,null,null,null,"4247"
"12064","Leesten",null,null,null,null,"4247"
"12065","Lehsten",null,null,null,null,"4247"
"12066","Langenpfuhl",null,null,null,null,"4248"
"12067","Ricoldinchusun",null,null,null,null,"6297"
"12068","Rigglenkhuson",null,null,null,null,"6297"
"12069","Richelinchusen",null,null,null,null,"6297"
"12070","Ricklinchusin",null,null,null,null,"6297"
"12071","Recklinghusen",null,null,null,null,"6297"
"12072","Riclenchusin",null,null,null,null,"6297"
"12073","Rekelinchusen",null,null,null,null,"6297"
"12074","Reckelinchusen",null,null,null,null,"6297"
"12075","Recklinchusen",null,null,null,null,"6297"
"12076","Riakelkusen",null,null,null,null,"6297"
"12078","Salzaha",null,null,null,null,"4249"
"29914","Banzendorp","","1365",null,"","412"
"12082","Langfuhr",null,null,null,null,"4256"
"12083","Langefuhr",null,null,null,null,"4256"
"12084","Langkafel",null,null,null,null,"4257"
"12085","Lankelege",null,null,null,null,"4258"
"12086","Langelege",null,null,null,null,"4258"
"12087","Langhelege",null,null,null,null,"4258"
"12088","Langlaghen",null,null,null,null,"4258"
"12089","Langhleeghen",null,null,null,null,"4258"
"12090","Langhelghen",null,null,null,null,"4258"
"12091","Langelge",null,null,null,null,"4258"
"12092","Langelinge",null,null,null,null,"4258"
"12093","Langhelingh",null,null,null,null,"4258"
"12094","Langelyngen",null,null,null,null,"4258"
"12095","Langling",null,null,null,null,"4258"
"12096","Langwedell",null,null,null,null,"4260"
"12097","Lanchua",null,null,null,null,"4261"
"12098","Lankowe",null,null,null,null,"4261"
"12099","Lanchowe",null,null,null,null,"4261"
"12100","Lanckow",null,null,null,null,"4263"
"12101","Lanz",null,null,null,null,"4264"
"12102","Lappersdorf",null,null,null,null,"4266"
"12103","Laptau",null,null,null,null,"4268"
"12104","Муромское",null,null,null,null,"4268"
"12105","Lare",null,null,null,null,"4269"
"12106","Laer",null,null,null,null,"4269"
"12107","Laen",null,null,null,null,"4269"
"12108","Laar",null,null,null,null,"4269"
"12109","Las",null,null,null,null,"4271"
"12110","Laresfelt",null,null,null,null,"4272"
"12111","Larsfelde",null,null,null,null,"4272"
"12112","Laresuelde",null,null,null,null,"4272"
"12113","Larsuelde",null,null,null,null,"4272"
"12114","Lasfelda",null,null,null,null,"4272"
"12115","Laßfelde",null,null,null,null,"4272"
"12116","Lassfelde",null,null,null,null,"4272"
"12117","Kirchlastern",null,null,null,null,"4274"
"12118","Sassen",null,null,null,null,"6337"
"12119","Sayssen",null,null,null,null,"6337"
"12120","Richensaczen",null,null,null,null,"6337"
"12121","Reichen-Sachsen",null,null,null,null,"6337"
"12122","Latvorde",null,null,null,null,"4275"
"12123","Latforde",null,null,null,null,"4275"
"12125","Lauchstädt",null,null,null,null,"4277"
"12126","Lochstat",null,null,null,null,"4277"
"12127","Lochtestide",null,null,null,null,"4277"
"12128","Lohstedi",null,null,null,null,"4277"
"12129","Lokstete",null,null,null,null,"4277"
"12124","Lauban","",null,null,"deu","4276"
"12079","Salzahu","between","802","817","","4249"
"12077","Langensalza","",null,null,"deu","4249"
"12130","Louchstete",null,null,null,null,"4277"
"12131","Lavenborch",null,null,null,null,"4278"
"12132","Louenburch",null,null,null,null,"4278"
"12133","Lowenburg",null,null,null,null,"4278"
"12134","Louenborch",null,null,null,null,"4278"
"12135","Lovenburg",null,null,null,null,"4278"
"12136","Lauenborg",null,null,null,null,"4278"
"12137","Lovenburc",null,null,null,null,"4278"
"12138","Lovenborg",null,null,null,null,"4278"
"12139","Lowenbogk",null,null,null,null,"4278"
"12140","Lawnburg",null,null,null,null,"4278"
"12141","Lauenburc",null,null,null,null,"4278"
"12142","Louenborch",null,null,null,null,"4278"
"12143","Lawenburg",null,null,null,null,"4278"
"12144","Lauenburg",null,null,null,null,"4279"
"12145","Lauenburg in Pommern",null,null,null,null,"4279"
"12146","Lewinburg",null,null,null,null,"4279"
"12147","Lowenborch",null,null,null,null,"4279"
