"id","nodesid","language","pertainsto","description"
"22055","18250","fin","settlement","&lt;b&gt;Postitalo:&lt;/b&gt; Valtakunnanvouti Bernhardt Steen von Steenhausen perusti vuonna 1638 postitalon Vehkalahdelle M&auml;ntlahden kyl&auml;&auml;n, miss&auml; se toimi aina vuoteen 1709 saakka. M&auml;ntlahti tunnetaankin tutkimuskirjallisuuden mukaan perinteikk&auml;&auml;n&auml; Rantatien varren postitalokyl&auml;n&auml;."
"22053","18249","fin","settlement","&lt;b&gt;Postitalo:&lt;/b&gt; Valtakunnanvouti Bernhardt Steen von Steenhausen perusti vuonna 1638 postitalon Vehkalahdelle Reitkallin kyl&auml;&auml;n."
"22057","18251","fin","settlement","&lt;b&gt;Postitalo:&lt;/b&gt; Valtakunnanvouti Bernhardt Steen von Steenhausen perusti vuonna 1638 postitalon Virolahdelle Virojoen kyl&auml;&auml;n."
"22049","18247","fin","settlement","&lt;b&gt;Kievari:&lt;/b&gt; Siltakyl&auml;&auml;n (Kuppis) perustettiin kestikievari vuonna 1621. 

&lt;b&gt;Postitalo:&lt;/b&gt; Valtakunnanvouti Bernhardt Steen von Steenhausen perusti vuonna 1638 postitalon Pyht&auml;&auml;n Kuppiksen kyl&auml;&auml;n. Kuppis tunnetaan tutkimuskirjallisuuden mukaan perinteikk&auml;&auml;n&auml; Rantatien varren postitalokyl&auml;n&auml;."
"7040","8853","nld","fair","Een weekmarkt op donderdag wordt in de stadsrechten van 1194/1195 genoemd. Zutphen had &eacute;&eacute;n jaarmarkt vanaf tenminste 1294-1295. De markthandel in Zutphen nam af vanaf het begin van de vijftiende eeuw, ondanks een toenemend aantal markten. Dit was voornamelijk te wijten aan de constante competitie met Deventer. Hertog Reinald IV van Gelre verleende in 1420 twee nieuwe jaarmarkten om de concurrentiepositie van Zutphen te versterken, en hertog Arnold verleende vier nieuwe jaarmarkten op dezelfde dagen als de Deventer jaarmarkten tijdens een handelsboycot van Deventer in 1463-1465, maar zonder blijvend succes. De Sint Walburgismarkt (1 mei) was de enige markt in Gelre met een in beperkte mate supraregionale functie. In 1522 werd een achtste jaarmarkt met veemarkt op St. Gregorius toegekend door hertog Karel van Gelre."
"7042","1020","nld","settlement","Oudste vermelding dateert uit de periode 1128-1139."
"7044","1020","nld","city","In een oorkonde van 1371 voor het eerst &#039;stedeke&#039; genoemd. Stedelijke voorrechten verleend op 13 maart 1482 door Gijsbert VII van Bronkhorst en Borculo."
"7046","829","nld","settlement","Oudste vermelding dateert van 1190."
"7048","829","nld","city","Stadsrechten verleend op 1 mei 1375 door Gijsbert van Bronkhorst en Borculo en zijn vrouw Henrica van Borculo-Dodinkweerde."
"7052","2449","nld","city","Vermeld als &#039;cives de Gronlo&#039; in 1251. Vermelding als stad in 1273. Stadsrechten verleend op 1 december 1277 door Reinoud I, graaf van Gelre."
"7054","4182","nld","settlement","Ontstaan als nederzetting bij het kasteel van Sweder van Voorst dat waarschijnlijk rond 1350 gebouwd is. Oudste vermelding van &#039;Borch Keppell&#039; dateert van 1361."
"7056","4182","nld","city","Marktrechten verleend door keizer Karel IV aan Sweder van Voorst voor zijn &#039;opidum&#039;. Aanvullende stedelijke privileges verleend aan Laagkeppel in 1374, 1404 en 1425. Het betreft een stad van het type &#039;minderstadt&#039;."
"7058","7655","nld","settlement","Oudste vermelding dateert van 1325."
"7060","7655","nld","city","Stadsrechten verleend op 23 april 1419, door Dirk en Hendrik, heren van Wissche (Wisch)."
"7062","1485","nld","settlement","Oudste vermelding dateert van 838."
"7064","1485","nld","city","Doetinchem had waarschijnlijk al in de tweede helft van de 11e eeuw een markt en kooplieden. Stadsrechten werden verleend na 22 oktober 1229 en voor 11 november 1231, door Otto II, graaf van Gelre en Zutphen. Het oudste stadszegel komt uit 1236. In 1282 verkregen burgemeester en schepenen het recht om een stadspoort te bouwen en de stad te ommuren. De stadsrechten werden op 4 december 1312 door graaf Reinald I bevestigd."
"7066","64","nld","settlement","Oudste vermelding dateert van 1122-1131."
"7068","64","nld","city","Stadsrechten verleend op 8 september 1379 door Willem I, graaf van den Bergh en heer van Bylandt, ridder. In 1494 wordt de herberg van Johan Splynter genoemd."
"7070","8774","nld","settlement","Oudste vermelding dateert van ca. 1047."
"13186","7199","nld","settlement","Vroegste vermelding in de elfde eeuw."
"7050","2449","nld","settlement","De oudste vermelding dateert van 1188."
"7080","296","nld","city","Kort voor 1200 ontstond aan de Rijnoever een koopliedenbuurt, deze verkreeg op 13 juli 1233 stadsrechten van Otto II, graaf van Gelre. In 1291 wordt een stadsraad vermeld, en een burgemeester in 1339."
"7082","8114","nld","settlement","De oudste vermelding dateert van 1125, maar is mogelijk een vervalsing. De oorspronkelijke nederzetting bestond waarschijnlijk uit verspreide bebouwing op de heuvel aan de noordoostzijde van de latere stad."
"7084","8114","nld","city","De stad Nieuw-Wageningen werd in het midden van de 13e eeuw gesticht. In 1240 versterkte Otto II, graaf van Gelre, de stad met wallen en dubbele grachten. Stedelijke rechten werden verleend op 12 juni 1263. Bevestiging van de rechten en verheffing van oppidum tot civitas op 4 december 1312 door Reinoud I, graaf van Gelre. De stad bleef echter klein en was vooral van belang als Gelderse grensvesting met het bisdom Utrecht, waardoor de plaats regelmatig onder oorlogsgeweld te lijden had."
"7100","2396","nld","settlement","Grave is vermoedelijk ontstaan na 1133 als allodium onder het gezag van de heren Van Cuijk (Van Kuyc). De oudste vermelding dateert van 1214.  In 1294 werd er een gasthuis gesticht. Rond 1300 is er een wijnhuis, en in 1326 een lakenhal."
"7102","2396","nld","city","Volgens Cox zijn stadsrechten vermoedelijk verleend v&oacute;&oacute;r 1279, door Jan I van Cuijk. Volgens Rutte kreeg Grave echter stadsrechten in 1308, van Otto van Cuijk. In 1323 droeg Otto van Cuijk Grave in leen op aan de hertog van Brabant. Op 15 december 1400 erkende de stad hertog Willem I van Gelre als heer."
"7782","9991","nld","harbour","Nadat het Schuitendiep tot aan Zuidbroek verlengd was, kwam het eerste schip uit Groningen hier in 1628 aan. In de jaren 1630 werd het kanaal tot aan Winschoten verlengd. Regelmatige trekschuitdiensten vonden in ieder geval in 1654 plaats, mogelijk vroeger."
"7786","11441","nld","harbour","Het Winschoterdiep werd in de jaren 1630 gegraven, dit maakte een scheepvaartverbinding met Groningen mogelijk. Regelmatige trekschuitdiensten werden in ieder geval vanaf 1654 aangeboden."
"7788","11442","nld","harbour","Het Winschoterdiep werd in de jaren 1630 gegraven, en maakte scheepvaart tussen Groningen en Winschoten mogelijk. Regelmatige trekschuitdiensten werden in ieder geval vanaf 1654 aangeboden."
"7792","6766","nld","harbour","Het Schuitendiep werd in de jaren 1620 tot aan Zuidbroek verlengd, alwaar het eerste schip in 1628 aankwam. Regelmatige trekschuitdiensten werden in ieder geval vanaf 1654 aangeboden."
"13468","3064","nld","settlement","Voor het eerst genoemd tussen 822 en circa 825."
"13470","3064","nld","city","Voor het eerst genoemd als stad op 25 juli 1368."
"13472","5020","nld","settlement","Vroegste vermelding in 1398."
"12750","12459","nld","lock","In 1244 is er voor het eerst sprake van een verbinding tussen de Gouwe en de Rijn. Rond het midden van de 13e eeuw moet er hier een keersluis gebouwd zijn, die in 1284 voor het eerst vermeld werd. In 1562 werd er een tweede schutsluis naast gebouwd om de capaciteit van het sluizenstelsel te verhogen."
"22124","8866","nld","staple","De stad claimde het stapelrecht op rogge, vee en andere goederen uit Overijssel, die de stad vanuit het oosten over de bruggen Venebrugge en Nieuwebrug bereikten. Dit recht werd in 1483 door de bisschop van Utrecht bevestigd."
"12764","12465","nld","lock","De &quot;nieuwe vaart&quot; tussen de Lek en de Vaartsche Rijn werd in 1289 gegraven. In 1373 werden twee houten sluizen gebouwd aan de Lek. V&oacute;&oacute;r dat jaar bestond er een overtoom."
"12766","12465","nld","toll","De bischoppelijke tol op scheepvaart op de Vaartsche Rijn werd gedeeltelijk van Oudegein naar Vreeswijk aan de Lek verplaatst nadat de &quot;nieuwe vaart&quot; werd gegraven in 1289."
"12796","12478","nld","lock","De Vaartsche Rijn raakte bij Oudegein de Randijk. Oorspronkelijk moesten hier de schepen en hun lading via een overtoom over de dijk gesleept worden. Nadat de Hollandse IJssel in 1286 van de Lek afgedamd was en het overstromingsrisico daardoor afgenomen was, werd er een sluis in de dijk gebouwd (in 1331 voor het eerst gevonden). Hierdoor kreeg het kanaal zijn huidige naam Doorslag."
"12798","12478","nld","toll","Een tol van de bisschop van Utrecht op de scheepvaart op de Vaartsche Rijn wordt in 1200 vermeld. In een document van 1244 wordt de tol gespecificeerd als een bijdrage voor het overzetten van goederen met een kraan en het slepen van schepen over de Randijk via een overtoom. Nadat de Hollandse IJssel van de Lek afgedamd was bij Hoppenesse in 1286 en een &quot;nieuwe vaart&quot; was gegraven als verbinding tussen de Vaartsche Rijn en de Lek in 1289, werd de tol ook in Vreeswijk geheven."
"12804","4923","nld","settlement","Vroegste vermelding in dertiende eeuw."
"12902","1375","nld","harbour","Delfzijl speelde een belangrijke rol als zeehaven voor de stad Groningen, vooral nadat met het Damsterdiep in 1424 een doorgaande scheepvaartverbinding tussen beide plaatsen ontstond."
"12904","12545","nld","lock","Nadat een dam de Delf van de Eems afgesloten had, werden in 1272 drie spuisluizen (zijlen) gebouwd."
"12906","1375","nld","settlement","Eerste vermelding in 1303. Delfzijl ontstond bij drie sluizen in de Delf, die in 1272 gebouwd werden. Koning Willem I verleende Delfzijl op 7 mei 1819 de status van stad."
"12908","280","nld","settlement","Vroegste vermelding in 1224, maar vermoedelijk bestond Appingedam al rond het jaar 1000. Archeologisch onderzoek wijst op bewoning halverwege de twaalfde eeuw langs het Damsterdiep ter plaatse van het latere Appingedam. Rond 1200 had Appingedam een marktfunctie voor de streek."
"12910","280","nld","city","Appingedam ontwikkelde in de 13e eeuw een stedelijk karakter met de vorming van een rechtbank en een markt. De rechten van de nederzetting werden op 24 mei 1327 in de &#039;buurbrief&#039; vastgelegd, die als stadsrechtsverlening kan worden beschouwd. De buurbrief vermeldt een controle van maten en gewichten driemaal per jaar, wat wijst op het bestaan van een waag. "
"13194","4792","nld","settlement","Vroegste vermelding in 1652, in een kopie uit 1768."
"13200","5450","nld","settlement","Vroegste vermelding in een kopie uit 1254."
"13202","2228","nld","settlement","Vroegste vermelding in de twaalfde eeuw."
"12912","280","nld","fair","De buurbrief van 1327 vermeldt het controleren van maten en gewichten op drie tijdstippen in het jaar, alsook de bestrijding van het vervalsen en bijsnijden van munten. Deze bepalingen wijzen op handelsactiviteiten in Appingedam, en hebben sommige auteurs doen vermoeden dat op die dagen jaarmarkten werden gehouden. Genoemd worden dagen waarop ook recht gesproken werd: na de octaaf van Pasen, na Maria-Geboorte (9 september) en op de octaaf van Driekoningen (13 januari). Benders&rsquo; uitgebreide studie laat echter zien dat de jaarmarkten van Appingedam waarschijnlijk op andere datums plaatsvonden. &lt;br&gt;Groninger kooplieden verkochten tenminste vanaf de vroege vijftiende eeuw laken te Appingedam, maar mogelijk ook al in de eerste helft van de veertiende eeuw of misschien zelfs in de dertiende eeuw. De eerste concrete vermelding van een jaarmarkt in Appingedam dateert uit 1308, maar het is niet duidelijk wanneer die plaatsvond. Benders deduceert deze jaarmarkt als de kermis van de Sint Nicolaaskerk, die voor het eerst concreet genoemd wordt in een gildebrief van 1449. De Nicolaaskerk wordt op stilistische gronden gedateerd in de eerste helft van de dertiende eeuw, en was in 1238 aan Sint Nicolaas gewijd. In 1504 verleende Georg, hertog van Saksen etc. onder andere het recht tot het houden van vier jaarmarkten van en een weekmarkt op woensdag. Benders verwerpt twijfels van andere historici over de daadwerkelijke uitvaardiging van dit stuk. In 1536 of halverwege de zestiende eeuw verzocht Appingedam de keizer om bevestiging van het stuk. Benders geeft wel aan dat het onduidelijk is of alle vier de markten zijn ingesteld en succesvol waren. Van de vier genoemde jaarmarkten vermoed Benders dat de markt op de vrijdag na Paasachtedag (de vrijdag na de zondag na Pasen) de wijdingsdag van de Sint Nicolaaskerk is geweest, die volgens het stuk van 1504 acht dagen duurde. &lt;br&gt;De gildebrief van 1449 noemt nog een kermis: die van de kloosterkerk van de Augustijnen. Dit klooster werd rond 1325 gesticht. Uit een bron uit het begin van de zestiende eeuw blijkt dat deze &lsquo;Broederkermis&rsquo; acht dagen duurde vanaf de zondag na Kruisverheffing (de zondag na 14 september) en aansloot op de Groninger vrijmarkt (die veertien dagen rond 8 september plaatsvond, eindigend op 15 september). In 1504 werd de Broederkermis verschoven naar de zaterdag na Kruisverheffing, en wordt aangegeven dat hij acht dagen duurde. Volgens de geschiedschrijving door Johan Rengers van Ten Post (1542-1626) vond de belangrijkste jaarmarkt van Appingedam plaats op 21 september (acht dagen voor Sint Micha&euml;l), en raakte deze markt vanaf 1536 in verval doordat de Groningers hun jaarmarkt met acht dagen verlengden. &lt;br&gt; De twee andere in 1504 genoemde jaarmarkten vonden plaats op de dag voor Maria-Tenhemelopneming (14 augustus) en op de dag voor Elfduizend Maagden (20 oktober). De markt op 14 augustus duurde acht dagen, van de markt op 20 oktober is de duur onbekend."
"13234","4692","nld","settlement","Vroegste vermelding in 1223, in een dertiende-eeuws kopie."
"12916","5419","nld","settlement","De vesting Langakkerschans (later bekend als Nieuweschans) werd in 1628 op de grens tussen Groningen en Oostfriesland gebouwd."
"12920","9860","nld","settlement","Schans op de grens tussen Groningen en Oostfriesland. Er zijn verschillende meningen over het bouwjaar: volgens sommigen in 1587, maar waarschijnlijker is 1593, hetzelfde jaar als de constructie van Oudeschans en Bourtange."
"12922","895","nld","settlement","Vroegste vermelding in 1573. Gelegen op de enige verkeerspassage door het uitgestrekte Bourtangermoeras, werd hier tussen 1580 en 1593 een vesting aangelegd om de doorgang te controleren."
"12926","12546","nld","settlement","De schans Bellingwolderschans werd in 1593 aangelegd. Later werd het bekend als Oude Schans."
"12928","895","nld","toll","Volgens documenten over de Nederlandse tol in Leerort werd er in Bourtange een wegengeld geheven."
"12932","9862","nld","settlement","Omstreeks 1625 werd er bij de brug over de Pekel-Aa een schans gebouwd."
"15198","5658","nld","settlement","De nederzetting heette oorspronkelijk Oosterwolde en wordt als zodanig voor het eerst in 1265 vermeld. In de 19e eeuw werd meer naar het zuiden een nieuw Oosterwolde gesticht en de kerk gesloopt. De nederzetting op de oorspronkelijke locatie wordt sindsdien Kerkdorp genoemd."
"16606","10271","deu","harbour","Der Seehafen L&uuml;becks befand sich an der Untertrave, dem Traveufer n&ouml;rdlich der Holstenbr&uuml;cke. Die &auml;ltesten &Uuml;berreste von Hafenanlagen datieren aus dem 12. Jh. und befanden sich zwischen Meng- und Braunstra&szlig;e. Im 13. Jh. wurde der Hafen entlang dem gesamten westlichen Uferbereich der Stadt erweitert. Bis ins 19. Jh. gab es keinen Hafenkran zum Be- und Entladen der Schiffe, aber am gegen&uuml;berliegenden Traveufer wurde seit dem 16. Jh. ein Kran beim Schiffsbau eingesetzt."
"466","1242","deu","settlement","1046 wird ein Burgward erwähnt."
"12934","9862","nld","bridge","De schans werd omstreeks 1625 bij de &quot;hooge&quot; (=vaste) brug over de Pekel-Aa gebouwd. Het is niet bekend hoe oud deze brug was."
"12936","8233","nld","settlement","Vroegste vermelding in 1316. Omstreeks 1360 bouwde het hoofdelingengeschlacht Addinga hier een versterkte woontoren."
"13474","7356","nld","settlement","De vroegste vermelding dateert uit de tiende of vroege elfde eeuw."
"12992","12657","nld","harbour","Het Schuitendiep werd rond 1400 gegraven, voor 1628 naar Zuidbroek en in de jaren 1630 naar Winschoten verlengd. Het Damsterdiep werd in 1424 gegraven en verbond Groningen met Appingedam en Delfzijl. Vanaf het midden van de 17e eeuw voeren trekschuiten op deze routes, die in Groningen in de omgeving van de Steentilbrug aanlegden, zoals op 17e-eeuwse kaarten te zien is."
"12994","10810","nld","harbour","Het Hoendiep stond niet in directe verbinding met de overige waterwegen in de stad Groningen. Een aanlegplaats voor schepen bevond zich voor de Aapoort, zoals op oude kaarten van de stadt te zien is."
"13006","8002","nld","settlement","Vroegste vermelding in 1253. De naam heeft betrekking op een weg door het veen op de grens tussen het graafschap Bentheim en het bisdom Utrecht (Oversticht). Aan Utrechtse zijde bevond zich een schans, aan Bentheimse zijde een herberg."
"13026","12802","nld","harbour","Geertruidenberg was een belangrijke havenplaats aan de Maas, totdat de rivier bij Heusden in 1271 werd afgedamd. Wel wordt er een kraan genoemd in 1275 en 1355. Na de Sint-Elizabethsvloed in 1421 kreeg Geertruidenberg een directe scheepvaartverbinding met de Rijn-Maasdelta terug."
"13130","4841","nld","settlement","Vroegste vermelding in 1302. De nederzetting Meijel ontstond aan een doorgaande weg door het hoogveengebied De Peel en onwikkelde zich tot een vrijheerlijkheid. De oorspronkelijke nederzetting, Luttel Meijel of later Hof genoemd, bevond zich bij de Willibrordusput op de grens met Deurne. Zuidelijk daarvan werd omstreeks 1425 een parochiekerk gebouwd. Tevens kende het dorp een of meerdere herbergen."
"13132","4841","nld","toll","Een tol van de heren van Meijel wordt in 1483 voor het eerst vermeld als &quot;Kijeboem&quot;. Het tolhuis bevond zich op een boogschot afstand van de Willibrordusput op de grens met Deurne."
"13156","6477","nld","settlement","Vroegste vermelding in 1130. V&oacute;&oacute;r 1189 wist de graaf van Gelre een omwald domein in Roermond te bemachtigen, waar hij kort voor 1218 de cisterci&euml;nzer Munsterabdij stichtte. Een gasthuis is in 1259 bekend. "
"13160","6477","nld","city","Vroegste vermelding als stad (&#039;oppidum&#039;) in 1224. Het precieze jaar waarin het stadrecht werd verleend is niet bekend, maar dit moet tussen 16 juni 1224 en 22 oktober 1229 door graaf Gerard IV van Gelre gebeurd zijn. Een stadsraad en burgemeester wordt in 1329 vermeld. "
"13164","6477","nld","fair","Roermond had drie jaarmarkten: op dinsdag na Pinksteren (bekend sinds 1294/5), St. Remigius en St. Barbara (sinds 1351). Een wolwaag wordt genoemd in 1294/5, een lakenhal in 1347. Vanaf 1354 komen Roermonders voor op de markten te Frankfurt. Een grafelijke oorkonde uit 1372 verlengde de duur van alle jaarmarkten in Roermond naar 16 dagen en voerde een vierde jaarmarkt in, waarvan de datum echter onbekend is. In 1562 geeft Filips II de stad drie jaarmarkten met drie dagen vrijgeleide in verband met de stadsbrand van 1554: 1) Woensdag voor Halfvasten, 2) 12 juni en 3) 7 nov. In 1589 verleent hij nog twee jaarmarkten op 25 jan. en 20 juli, en in 1596 zijn het zes jaarmarkten, ook nog op de dinsdag en woensdag na Pinksteren."
"13168","2456","nld","settlement","Vroegste vermelding in 1040."
"13170","8484","nld","settlement","Voor het eerst genoemd in de dertiende eeuw. Winschoten kreeg op 7 mei 1819 stadsrechten van Willem I van Nederland."
"13172","521","nld","settlement","Vroegste vermelding in 1438, in een kopie."
"13184","5447","nld","settlement","Vroegste vermelding van &#039;Broke&#039; in 1273. Vroegste vermelding van &#039;Nortdabrock&#039; in 1478."
"13214","11919","nld","settlement","Vroegste vermelding in de tiende of elfde eeuw. In 1276 vestigden zich Dominicanen in Winsum; in 1581 werd het klooster definitief verlaten."
"13216","8840","nld","settlement","Vroegste vermelding van &#039;Hurum&#039; in 1338. Vroegste vermelding van &#039;Zuuthorm&#039; in 1466."
"13218","5449","nld","settlement","Vroegst vermelding in 1375."
"13220","5422","nld","settlement","Vroegste vermelding in 1579."
"13224","8037","nld","settlement","Vroegste vermelding in 1476."
"13226","7330","nld","settlement","Vroegste vermelding in 1299."
"13228","3271","nld","settlement","Vroegste vermelding in 1400."
"13230","3615","nld","settlement","Vroegste vermelding in 1329."
"13238","8872","nld","settlement","Vroegste vermelding in 1224."
"13240","1100","nld","settlement","Vroegste vermelding in 1230."
"13242","564","nld","settlement","Vroegste vermelding in 1230."
"13244","67","nld","settlement","Vroegste vermelding in 1336. "
"13246","8289","nld","settlement","Vroegste vermelding in circa 1135-1180. "
"13248","8180","nld","settlement","Vroegste vermelding in 1242."
"13250","4828","nld","settlement","Vroegste vermelding in 1134, in een vervalsing uit circa 1180-1190. Volgende vermelding in 1213."
"13252","283","nld","settlement","Vroegste vermelding dateert uit ca. 1100."
"13254","7985","nld","settlement","Vroegste vermelding in 1334."
"13256","719","nld","settlement","Vroegste vermelding in circa 365, in een dertiende-eeuwse kopie. Volgende vermelding waarschijnlijk in 802-822, in een kopie uit 1150-1158. Volgende vermelding in 1213."
"13178","6823","nld","settlement","Vroegste vermelding in 1282, in een zestiende- of zeventiende-eeuwse kopie."
"13258","361","nld","settlement","Vroegste vermelding in 1219."
