"id","refshort","reflong","type"
"3307","HCO, OA Hasselt","Historisch Cenrum Overijssel (Zwolle), Oud Archief Hasselt","archive"
"3309","HCO, Stad Deventer Middeleeuwen","Historisch Centrum Overijssel (Deventer), Stad Deventer, periode Middeleeuwen","archive"
"3311","Sneller 1936","Sneller, Z.W., &#60;cite&#62;Deventer, die Stadt der Jahrmärkte&#60;/cite&#62; (Pfingstblätter Hansischer Geschichtsverein Bd. XXV, 1936)","secondary"
"3315","Jokipii 1974a","Jokipii, Mauno, &#60;cite&#62;Satakunnan historia IV. Satakunnan talouselämä uuden ajan alusta isoonvihaan&#60;/cite&#62;, (Satakunnan Kirjateollisuus OY, 1974).","secondary"
"3317","Innamaa 1969","Innamaa, Kerttu, &#60;cite&#62;Suur-Ulvilan historia I&#60;/cite&#62;, (Pori, 1969).","secondary"
"3321","Suvanto 1973","Suvanto, Seppo, &#60;cite&#62;Satakunnan historia III, Keskiaika&#60;/cite&#62;, (Pori, 1973).","secondary"
"3323","Suvanto 2001","Suvanto, Seppo, &#60;cite&#62;Vanhan Satakunnan henkilötiedosto 1303–1571&#60;/cite&#62;. Public PDF at: http://wiki.narc.fi/portti/index.php/Asutushistoriaan_liittyvi%C3%A4_hakemistoja.","secondary"
"3325",null,null,"secondary"
"3327","Görich 1970","Görich, Willi, &#60;q&#62;Strassen, Burgen und Städte.&#60;/q&#62; in &#60;cite&#62;Territorialgeschichte des Kreises Rotenburg an der Fulda und des Amtes Friedewald.&#60;/cite&#62; ed. by Karl W. Schellhase and Hans-Peter Lachmann (Marburg a. d. Lahn, 1970), 5-44.","secondary"
"3329","NL-DvCO, Collectie Overijssel locatie Deventer, ID 0698","NL-DvCO, Collectie Overijssel locatie Deventer, ID 0698, Cameraars, inv.nr. 1.26j, Rekeningen van den cameraar der stad Deventer 1479 ","archive"
"3331","Mastboom 1935","Mastboom, H., &#60;q&#62;De jaarmarkten in het zuidoosten van Noord-Brabant omstreeks 1556&#60;/q&#62;, in: &#60;cite&#62;Taxandria&#60;/cite&#62; 42 (1935), 254-255","edition"
"3333","Asseldonk 2002","Asseldonk, M.M.P. van, &#60;cite&#62;De Meierij  van ’s-Hertogenbosch. De evolutie van plaatselijk bestuur, bestuurlijke indeling en dorpsgrenzen, circa 1200-1832&#60;/cite&#62; (diss. KUB 2002) ","secondary"
"3335","Digitaal OB N-B","Digitaal Oorkondenboek Noord-Brabant, www.donb.nl","edition"
"3337","Brouwer 2017","Brouwer, L. de, &#60;cite&#62;Inventaris van de charterverzameling van Oosterhout, 1232-1735&#60;/cite&#62; (Tilburg 2017)","edition"
"3339","Leenders 2013","Leenders, K.A.H.W., &#60;cite&#62;Turfvaarten. Een geactualiseerde verkenning&#60;/cite&#62; (Den Haag, 2013)","secondary"
"3341","Boekholt 1924","Boekholt, J.T.,&#60;cite&#62;Roosendaal en Nispen in heden en verleden&#60;/cite&#62; (Amsterdam 1924)","secondary"
"3343","Wicherlink, 1848 ","W(icherlink), G.H., &#60;q&#62;Het Tolhuisje te Kampen (gesloopt in 1844)&#60;/q&#62;, in &#60;cite&#62;Overijsselsche Almanak voor Oudheid en Letteren 1849&#60;/cite&#62;, (Deventer, 1848), 150-156.","secondary"
"3345","Hulzen, 2009","Hulzen, Jan van, &#60;cite&#62;De Apostillen der Stad Campen en haar Jurisdictie&#60;/cite&#62;, Kamper genealogische en historische bronnen deel 26 S (Kampen, 2009). https://www.stadsarchiefkampen.nl/images/stories/Apostillen/Apostillen_Campen_deel_26S_correcte_paginanummering.pdf ","secondary"
"3347","Utrechts Archief 218-1","Het Utrechts Archief, 218-1 Bisschoppen van Utrecht, Bijlagen, Regesten, Regestnr. 554: 1327 (Juli 25)","edition"
"3349","Wagenaar","Wagenaar, Jan, &#60;cite&#62;Amsterdam, in zyne opkomst, aanwas, geschiedenissen, voorregten [...,]&#60;/cite&#62; 4e stuk (Amsterdam, 1763), 90-91.","secondary"
"3353","Iperen, 1942/43","Iperen, H. van, Een greep uit den historischen ontwikkelingsgang van Kampen [....] Weekblad Schuttevaêr [...] Jrg.54, no&#39;s 39,40,41,43.","secondary"
"3319","Salminen 1993b","Salminen, Tapio, &#60;cite&#62;Huovintie Satakunnassa. Oripään ja Ulvilan välisen keskiaikaisen maantien linjaus ja sen muutokset uudella ajalla&#60;/cite&#62;. Satakuntaliitto, sarja A:210 &#38; Tiemuseon raportteja 4/1993, (Pori, 1993).","secondary"
"3305","Haye 1984","Haye, R. de la, &#60;cite&#62;De Maas over. 2000 Jaar vaste oeververbindingen in Maastricht&#60;/cite&#62; (Maastricht 1984)","secondary"
"3355","Besluiten der Eerste Kamer 1799","&#60;cite&#62;Besluiten der Eerste Kamer van het Vertegenwoordigend Lichaam des Bataafschen volks&#13;&#10;&#60;/cite&#62; 1799, Vol.7 part 1, p. 194.&#13;&#10;","secondary"
"3357",null,"Heeres, W.G., &#60;q&#62;De heffing van het paalgeld door Kampen en Amsterdam&#60;/q&#62;, &#60;cite&#62;Economisch-Historisch jaarboek&#60;/cite&#62; 46 (1983) 128-141","secondary"
"3359","Nagge, 1908","Nagge, W., &#60;cite&#62;Historie van Overijssel&#60;/cite&#62; Part 2, ed. by F.A. Hoefer (Zwolle, 1908) ","secondary"
"3361","Nagge, 1915","Nagge, W., &#60;cite&#62;Historie van Overijssel&#60;/cite&#62; Part 1, ed. by J. Nanninga Uitterdijk, (Zwolle, 1915) ","secondary"
"3363","Balzer 2014","Balzer, Manfred, &#60;q&#62;Die Paderborner Stadtlandwehren. Rekonstruktion – Alter – Funktionen&#60;/q&#62;, in &#60;cite&#62;Landwehren. Zu Funktion, Erscheinungsbild und Verbreitung spätmittelalterlicher Wehranlagen. Veröffentlichungen der Altertumskommission für Westfalen 20&#60;/cite&#62; ed. by Cornelia Kneppe (Münster, 2014), 133-153.","secondary"
"3369","Regionaal Archief Nijmegen, 1 Stadsbestuur","Regionaal Archief Nijmegen (RAN), 1 Stadsbestuur Nijmegen 1196 - 1810,  8.2.5.8 Stads Rijkse tol, introduction on https://studiezaal.nijmegen.nl/detail.php?nav_id=19-1&#38;id=2126641922  ","secondary"
"3371","Reces Nijmegen, 1796","&#60;cite&#62;Reces des quartiers van Nymegen ... in Mai en Junii 1796 ....&#60;⁄cite&#62; (Z.p, z.j.)","secondary"
"3373","Häpke 1908","Häpke, Rudolf, &#60;cite&#62;Brügges Entwicklung zum mittelalterlichen Weltmarkt&#60;/cite&#62;, Abhandlungen zur Verkehrs- und Seegeschichte 1 (Berlin, 1908)","secondary"
"3375","Van Uytven 1975","Van Uytven, R., &#60;q&#62;Politiek en economie: de crisis der late XVe eeuw in de Nederlanden&#60;/q&#62;, &#60;cite&#62;Revue belge de phililogie et d&#39;histoire / Belgisch tijdschrift voor filologie en geschiedenis&#60;/cite&#62; 53-4 (1975), 1097-1149","secondary"
"3377","MGH DD F I. 1","Appelt, Heinrich et al. (ed.), &#60;cite&#62;Die Urkunden der deutschen Könige und Kaiser (Diplomata regum et imperatorum Germaniae), 10.1: Die Urkunden Friedrichs I. 1152-1158 (Friderici I. Diplomata)&#60;/cite&#62;, Monumenta Germaniae historica, Diplomata (Hannover, 1975)","edition"
"3379","Voigt 1936","Voigt, O., &#60;cite&#62;Unsere Heimat in der Geschichte. Mit besonderer Berücksichtigung von Geesthacht&#60;/cite&#62; (Geesthacht, 1936)","secondary"
"3381","Heuvel 1946","Heuvel, N.H.L., &#60;cite&#62;De ambachtsgilden van &#39;s-Hertogenbosch vóór 1629&#60;/cite&#62; (WOVR 3e r. no. 13, Utrecht 1946)","edition"
"3383","MGH DD O III","Sickel, Theodor (ed.), &#60;cite&#62;Die Urkunden der deutschen Könige und Kaiser (Diplomata regum et imperatorum Germaniae), 2.2: Die Urkunden Otto des III. (Ottonis III. Diplomata)&#60;/cite&#62;, Monumenta Germaniae historica, Diplomata (Hannover, 1893)","edition"
"3385","Wassink 2005","Wassink, J.F.A., &#60;cite&#62;Van stad en buitenie. Een institutionele studie van rechtspraak en bestuur in Weert 1568-1795&#60;/cite&#62; (Hilversum 2005)","secondary"
"3387","Nijhoff 1854","Nijhoff, P., &#60;q&#62; De heeren en de heerlijkheid van Keppel&#60;/q&#62; &#60;cite&#62;BVGO&#60;/cite&#62; IX (1854) 65-110","edition"
"3389","P.D. 1894","P.D.,&#60;q&#62;Jaarmarkten te Venlo&#60;/q&#62;, &#60;cite&#62;De Maasgouw&#60;/cite&#62; (1894) 24","edition"
"3391","LASA D 21 A I Nr. 1 Bd. 1","Landesarchiv Sachsen-Anhalt, Wernigerode, D 21 A I Nr. 1, Bd. 1: Erbbuch von Langensalza und Thamsbrück (1440-1516)","archive"
"3393","UB Mainz II","Acht, Peter (ed.), &#60;cite&#62;Mainzer Urkundenbuch. Bd. 2: Die Urkunden seit dem Tode Erzbischof Adalberts I. (1137) bis zum Tode Erzbischof Konrads (1200)&#60;/cite&#62; (Darmstadt, 1968-1971) ","edition"
"3395","SA Neurenberg","Stadtarchiv Nürnberg A 1 Nr. 1332-09-12","archive"
"3397","Asseldonk 2005","Asseldonk, M. van, &#60;q&#62;De Tol van Venloon en het gezag in de regio Drunen - Dongen omstreeks 1230&#60;/q&#62;, &#60;cite&#62;Noordbrabants Historisch Jaarboek&#60;/cite&#62; 22-23 (2005-2006) 235-288","secondary"
"3399","ThHStA, Reg. B 24444","Thüringer Landesarchiv, Haupstaatsarchiv Weimar, Reg. B 24444 (1573)","archive"
"3403","ThHStA, Reg. Cc 555","Thüringer Landesarchiv, Haupstaatsarchiv Weimar, Reg. Cc 555 (1533)","archive"
"3405","ThHStA, Reg. Bb 171","Thüringer Landesarchiv, Haupstaatsarchiv Weimar, Reg. Bb 171 (1535/36)","archive"
"3407","ThHStA Weimar, Reg. Bb 318","Thüringer Landesarchiv, Hauptstaatsarchiv Weimar, Reg. Bb 318 (1515)","archive"
"3409","Vockrodt; Baumbach 2011","Vockrodt, Hans-Jörg; Baumbach, Dietrich, &#60;cite&#62;Brücken und Stege im alten Erfurt&#60;/cite&#62; (Erfurt, 2011)","secondary"
"3411","Leenders 2009","Leenders, K.H.A.W., &#60;q&#62;Die inundacie ende inbreck van onsen Grooten Waert’. De verdrinking van de Grote Waard&#60;/q&#62;, in: Wikaart, V. e.a., &#60;cite&#62; &#39;Nijet dan water ende wolcken&#39;. De onderzoekscommissie naar de aanwassen in de Verdronken Waard (1521 - 1523)&#60;/cite&#62; (Tilburg, 2009) 64 - 71","secondary"
"3413","GA Huis Batenburg","Gelders Archief, Huis Batenburg","archive"
"3415","Schaumberg 1930","Schaumberg, Oskar Frhr. von; Guttenberg, Erich Frhr. von; Engel, Wilhelm (eds.), &#60;cite&#62;Regesten des fränkischen Geschlechts von Schaumberg. Ein Beitrag zur Geschichte der Itz- und Obermainlande&#60;/cite&#62;, 2 vols. (Coburg, 1930-1939)","edition"
"3417","Heiligkreuzbrücke 2009","&#60;q&#62;Die Heiligkreuzbrücke&#60;/q&#62;, &#60;cite&#62;Digitales Stadtgedächtnis Coburg&#60;/cite&#62;, 15. September 2009. &#60;a href=&#34;https://www.stadtgeschichte-coburg.de/blog/2009/09/18/die-heiligkreuzbruecke&#34;&#62;https://www.stadtgeschichte-coburg.de/blog/2009/09/18/die-heiligkreuzbruecke&#60;/a&#62;","secondary"
"3419","Ligthart 2019","Ligthart, J., &#60;cite&#62;Vorst aan de grond? De veranderende financiële rol van het vorstelijk domein in de laat-middeleeuwse Nederlanden (1356-1473)&#60;/cite&#62; (diss. RUL 2019/Hilversum 2022) ","secondary"
"3421","MGH DD O II","Sickel, Theodor (ed.), &#60;cite&#62;Die Urkunden der deutschen Könige und Kaiser (Diplomata regum et imperatorum Germaniae), 2.1: Die Urkunden Otto des II. (Ottonis II. Diplomata)&#60;/cite&#62;, Monumenta Germaniae historica, Diplomata (Hannover, 1888)","edition"
"3423","Van Herck; Vannieuwenhuyze 2016","Van Herck, Hanne; Vannieuwenhuyze, Bram, &#60;q&#62;Historische wegen en hun erfgoedwaarde: cultuurhistorische typologie en waardestellend kader toegepast op Hoogstraten&#60;/q&#62;, &#60;cite&#62;M&#38;L 35:1 (2016), 6-23","secondary"
"3427","Augustus 1994","Augustus, L. e.a., &#60;cite&#62;De Brabantse lenen tussen Maas en Rijn opgetekend door Jan Stoot ca. 1350&#60;/cite&#62; (Kerkrade 1994)","edition"
"3429","Brand 1981","Brand, M.P.J. van den, &#60;q&#62;Spaanse licentiegeld-heffing op de Maas te Gennep in 1637&#60;/q&#62;, &#60;cite&#62; in: De Maasgouw&#60;/cite&#62; 100 (1981) 103-110","secondary"
"3431","Ellmers 1983","Ellmers, Detlev, &#60;q&#62;Der mittelalterliche Hafen von Lehe&#60;/q&#62;, &#60;cite&#62;Jahrbuch der Männer vom Morgenstern&#60;/cite&#62; 62 (1983), 45-72","secondary"
"3433","Gietzelt 2015","Gietzelt, Martin (ed.), &#60;cite&#62;Geschichte Dithmarschens: von den Anfängen bis zum Ende der Bauernrepublik&#60;/cite&#62; (Heide, 2015)","secondary"
"3435","Gilliodts-van Severen 1891","Gilliodts-van Severen, L., &#60;cite&#62;Coutumes des Pays et Comté de Flandre. Quartier de Bruges. Coutumes des petites villes et seigneuries enclavées. Tome troisième. Ghistelles, Houcke, Lichtervelde, Maldeghem, Merckem, Middelbourg, Mude, Munikerede, Nieuvliet, Oostbourg &#60;/cite&#62;(Bruxelles 1891) ","edition"
"3437","Rupp 2021","Rupp, Matthias, &#60;cite&#62;Mittelalterliche Saalebrücken bei jena&#60;/cite&#62;, Jenaer Archäologische Forschungen 7 (Jena, 2021)","secondary"
"3439","Hoek 1985","C. Hoek, &#60;q&#62;Inkomsten van de grafelijke domeinen te Hillegersberg, Kralingen, Overschie, Rotterdam en Schiebroek (1315-1607)&#60;/q&#62;, in: &#60;cite&#62;Ons Voorgeslacht&#60;/cite&#62; 40 (1985) 213-252","edition"
"3441","Trap 1956","Trap, J. P, Trap Danmark, &#60;cite&#62;Odense Amt, 5. udg., bd. 5.1&#60;/cite&#62; (København, 1956)","secondary"
"3443","Trap, Svendborg Amt, 1957","Trap, J. P, &#60;cite&#62;Trap Danmark, Svendborg Amt, 5. udg., bd. 5.2&#60;/cite&#62; (København, 1957)","secondary"
"3445","Trap, Svendborg Amt, 1957","Trap, J. P, &#60;cite&#62;Trap Danmark, Svendborg Amt, 5. udg., bd. 5.2&#60;/cite&#62; (København, 1957)","secondary"
"3447","Feenstra 1953","Feenstra, R., &#60;q&#62;Les foires aux Pays-Bas septentrionaux&#60;/q&#62;, in: &#60;cite&#62; La Foire &#60;/cite&#62; (Bruxelles 1953) 209-239","secondary"
"3449","RHCL Huis Scheres Baarlo","RHCL (Maastricht), Huis Scheres te Baarlo","archive"
"3451","Ubachs 2000","Ubachs, P.J.H., &#60;cite&#62;Handboek voor de geschiedenis van Limburg&#60;/cite&#62; (Hilversum 2000)","secondary"
"3453","Isacker 1986","Isacker, K. van en R. van Uytven (red.), &#60;cite&#62;Antwerpen. Twaalf eeuwen geschiedenis en cultuur (Antwerpen 1986) ","secondary"
"3455","Decavele 1989","Decavele, J., (red.), &#60;cite&#62;Ghent. In Defence of a Rebellious City&#60;/cite&#62; (Antwerp 1989)","secondary"
"3457","Fris 1906","Fris, W., &#60;cite&#62;Nieuwe oorkonden betreffende den opstand van Gent tegen Philips den Goede&#60;/cite&#62; (Gent 1906) ","edition"
"3459","Aspecten Brusselse geschiedenis 1979","NN, &#60;cite&#62;Economische en financiële aspecten van de Brusselse geschiedenis&#60;/cite&#62; (1979 catalogus) ","secondary"
"3461","Stengers 1979","Stengers, Jean (red.), &#60;cite&#62;Brussel Groei van een hoofdstad&#60;/cite&#62; (Antwerpen 1979)","secondary"
"3463","Uytven 1991","Uytven, R. van (eindred.), &#60;cite&#62;De Geschiedenis van Mechelen. Van heerlijkheid tot stadsgewest&#60;/cite&#62; (1991)","secondary"
"3465","Laenen 1926","Laenen, J., &#60;cite&#62;Geschiedenis van Mechelen tot op het einde der Middeleeuwen&#60;/cite&#62; (Mechelen 1926)","secondary"
"3467","Joris 1959","Joris, A, &#60;cite&#62;La ville de Huy au moyen-âge, des origines à la fin du XIVe siècle&#60;/cite&#62; (Paris 1959) ","secondary"
"3471","Kurth 1910","Kurth, G., &#60;cite&#62; Cité de Liège au Moyen-Age &#60;/cite&#62;(3 vol. Bruxelles/Liège 1910)","secondary"
"3473","Lisson 2015","Lisson, J., &#60;cite&#62;Zoutleeuw in de Middeleeuwen: van platteland tot stad. Stadsontwikkeling in de Nederlanden&#60;/cite&#62; ( 2015)","secondary"
"3475","Trap, Præstø Amt, 1955","&#13;&#10;Trap, J.P., &#60;cite&#62;Trap Danmark. Præstø Amt, udg. 5, bd. 4&#60;/cite&#62; (København, 1955).","secondary"
"3477","Trap 1954","Trap, J.P., &#60;cite&#62;Trap Danmark. Holbæk Amt, udg. 5, bd. 3&#60;/cite&#62; (København, 1954).","secondary"
"3479","Soetaert 2018","Soetaert, A., B. Vannieuwenhuyze, &#60;q&#62; Middeleeuws Namen aan Samber en/of Maas. Beeldvorming en vooringenomenheid in stadstopografisch onderzoek&#60;/q&#62;, in: &#60;cite&#62; Stadsgeschiedenis&#60;/cite&#62; 8 (2018) 1-18","secondary"
"3481","Houtte","Houtte, J.A. van,&#60;q&#62;Ieper door de eeuwen heen&#60;/q&#62;, in: &#60;cite&#62; Historica Lovaniensia&#60;/cite&#62; 26 (1974) ","secondary"
"3483","Kellenbenz","Kellenbenz. H., Hrsg. &#60;cite&#62; Zwei Jahrtausende Kölner Wirtschaft&#60;/cite&#62; (Köln 1975)","secondary"
"3485","Hagen; Wieben 1980","Hagen, Richard; Wieben, Uwe, &#60;q&#62;Ein Überblick über die Geschichte der Stadt Boizenburg bis 1917&#60;/q&#62;, in: Rat der Stadt Boizenburg (ed.), &#60;cite&#62;Boizenburg. Beiträge zur Geschichte der Stadt&#60;/cite&#62; (Boizenburg, 1980), 7-18","secondary"
"3487","Möller 1598","Möller, Bartholomaeus, &#60;cite&#62;Almanach unde Practica up dat Jaer 1598&#60;/cite&#62; (Neudamm, 1598) - Staatsbibliothek zu Berlin - Preußischer Kulturbesitz, Oz 20029. &#60;a href=&#34;https://resolver.staatsbibliothek-berlin.de/SBB000324AC00000000&#34;&#62;https://resolver.staatsbibliothek-berlin.de/SBB000324AC00000000&#60;/a&#62;","archive"
"3489","Uytven 1988","Uytven, R, van, &#60;q&#62;Diest, Aarschot en Zichem: de Demersteden en hun heren vóór het einde van de zestienden eeuw &#60;/q&#62; in: &#60;cite&#62;Brabantse Rechtshistorische Reeks 3: De heerlijke stad&#60;/cite&#62;, red. Th.E.A. Bosman e.a., (Assen/Maastricht 1988) 183-192","secondary"
"3491","Bruwier 1983","Bruwier, M., &#60;q&#62;La foire de Mons aux XIVe et XVe siècles (1355-1465) &#60;/q&#62;, in: &#60;cite&#62;PCEEB&#60;/cite&#62; 23 (1983) 83-93 ","secondary"
"3567","Stockmans 1904","Stockmans J.B., &#60;q&#62;De Riddertol en Joktol te Antwerpen Maart 1242&#60;/q&#62;, in: &#60;cite&#62;Bulletin de l&#39;Acadéomie Royale d&#39;Archéologie de Belgique&#60;/cite&#62; (1904) 35-39","edition"
"3503","Hartvig and Poulsen, 2022 ","Hartvig, Anders and Bjørn Poulsen, &#60;q&#62;Contextualizing an early medieval Village: An aristocratic Family in Southern Jutland, its landed wealth, and its connection to a central Danish thing Place&#60;/q&#62;, &#60;cite&#62;Danish Journal of Archeology&#60;/cite&#62; Volume 11 (2022), 1-23. ","secondary"
"3505","Trap,  Åbenrå-Sønderborg Amter, 1967","Trap, J. P, &#60;cite&#62;Trap Danmark, Åbenrå-Sønderborg Amter, 5. udg., bd. 10, 3&#60;/cite&#62;, (København, 1967).","secondary"
"3507","Stinner 2001","Stinner, J. en K.-H. Tekath, &#60;cite&#62;Gelre-Geldern-Gelderland. Geschiedenis en cultuur van het hertogdom Gelre&#60;/cite&#62; (Geldern 2001)","secondary"
"3509","Jessen et al., 2014","Jessen, Mads Dengsø; Mads Kähler Holst and Charlotte Lindblom et al., &#60;q&#62;A Palisade Fit for a King: Ideal architecture in King Harald Bluetooth&#39;s Jelling&#60;/q&#62;, &#60;cite&#62;Norwegian Archaeological Review Bind&#60;/cite&#62;, volume 47:1 (2014), 42-64.  ","secondary"
"3511","Dugnoille 2000","Dugnoille J., M. de Waha, &#60;q&#62;De Avesnes en de Henegouwse steden&#60;/q&#62;, in: D.E.H. de Boer ea. (eds.), &#60;cite&#62; 1299 Één graaf, drie graafschappen. De vereniging van Holland, Zeeland en Henegouwen&#60;/cite&#62; (Hilversum 2000) 144-161","secondary"
"3513","Werveke 1935","Werveke, L.M., &#60;cite&#62;Inventaris van het archief der stad Geeraardsbergen onder het oud regime &#60;/cite&#62; (Tongeren 1935)","secondary"
"3515","Breugelmans 1990","Breugelmans, K. ea., &#60;cite&#62;Historische stedenatlas België: Lier &#60;/cite&#62;(Brussel 1990)","secondary"
"3517","Lens 1993","A. Lens, Lier,  &#60;cite&#62;Ontstaan en evolutie van een kleine stad&#60;/cite&#62; (Gent 1993)","secondary"
"3519","Wee 1953","Wee, H. van der, &#60;q&#62;Lier in economisch-historisch perspectief&#60;/q&#62;, in: &#60;cite&#62; &#39;t Land van Ryen&#60;/cite&#62; dl.6 (1956) ","secondary"
"3521","RA Gent Inv. div. oork.","Rijksarchief Gent, Inventaris van de verzameling &#39;Diverse Oorkonden&#39;, 1151-1825","archive"
"3523","Slanghen","Slanghen, E., &#60;cite&#62;Voogdgedingen in de landen van Overmaze&#60;/cite&#62; (Roermond 1870)","secondary"
"3525","Alberts 1970","Alberts, W.Jappe, &#60;q&#62;Schets van de economische geschiedenis van Nederlands Limburg in de Middeleeuwen&#60;/q&#62;, in: &#60;cite&#62;Studies over de sociaal-economische geschiedenis van Limburg&#60;/cite&#62; (Assen 1970) 1-28","secondary"
"3527","Peeters 1994","Peeters, J.P.,&#60;q&#62; De oudste gedetailleerde rekening van de grafelijke tol te Rupelmonde (24 juni 1385-31 januari 1386)&#60;/q&#62;, in: &#60;cite&#62;BCRH&#60;/cite&#62; 160 1994) 259-312","edition"
"3529","Houtte 1965","Houtte, J.A. van, &#60;q&#62;Quantitative Quellen zur Geschichte des Antwerpener Handels im 15. und 16. Jahrhundert&#60;/q&#62;, in: &#60;cite&#62;Beiträge zur Wirtschafts- und Stadtgeschichte Festschrift Hektor Ammann&#60;/cite&#62;, hg. v. H. Aubin [ea.] (Wiesbaden 1965) 193-203","secondary"
