polity_name,truhart_id,dynasty,dynasty_id,ruler,duration,start_year,end_year,deposed,previous_duration,military_slave_corps,dynastic_order,parliament,son,father_to_son,IACW,core,core_latitude,core_longitude,core_region,state_hist,GRID_ID_250k,GRID_ID_500k,GRID_ID_1000k
Hoysalas,11.46,Hoysalas,134,Narasimha II,18,1220,1238,0,47,0,8,0,1,0,0,"Haleb?d, India",13.215943,75.997662,Indian_Subcontinent,15,V-29,P-21,K-15
Hoysalas,11.46,Hoysalas,134,Somesvara,34,1233,1267,0,18,0,9,0,1,0,0,"Haleb?d, India",13.215943,75.997662,Indian_Subcontinent,15,V-29,P-21,K-15
Hoysalas,11.46,Hoysalas,134,Narasimha III,38,1254,1292,0,34,0,10,0,1,0,0,"Haleb?d, India",13.215943,75.997662,Indian_Subcontinent,15,V-29,P-21,K-15
Hoysalas,11.46,Hoysalas,134,Ballala III,51,1291,1342,0,38,0,11,0,1,0,0,"Haleb?d, India",13.215943,75.997662,Indian_Subcontinent,15,V-29,P-21,K-15
Hoysalas,11.46,Hoysalas,134,Virupaksa Ballala IV,4,1342,1346,0,51,0,12,0,1,0,0,"Haleb?d, India",13.215943,75.997662,Indian_Subcontinent,16,V-29,P-21,K-15
Vijayanagara,11.464,Sangamas,294,Harihara I,18,1336,1354,0,0,0,1,0,0,1,0,"Bellary, India",15.138683,76.927567,Indian_Subcontinent,16,V-29,P-20,L-15
Vijayanagara,11.464,Sangamas,294,Bukka I,25,1354,1379,0,18,0,2,0,0,1,0,"Bellary, India",15.138683,76.927567,Indian_Subcontinent,16,V-29,P-20,L-15
Vijayanagara,11.464,Sangamas,294,Harihara II,27,1379,1406,0,0,0,3,0,1,1,0,"Bellary, India",15.138683,76.927567,Indian_Subcontinent,16,V-29,P-20,L-15
Vijayanagara,11.464,Sangamas,294,Bukka II,0,1406,1406,1,25,0,4,0,1,1,0,"Bellary, India",15.138683,76.927567,Indian_Subcontinent,17,V-29,P-20,L-15
Vijayanagara,11.464,Sangamas,294,Devaraya I,16,1406,1422,0,27,0,5,0,0,1,0,"Bellary, India",15.138683,76.927567,Indian_Subcontinent,17,V-29,P-20,L-15
Vijayanagara,11.464,Sangamas,294,Vijaya Bukka ,0,1422,1422,1,16,0,6,0,1,1,0,"Bellary, India",15.138683,76.927567,Indian_Subcontinent,17,V-29,P-20,L-15
Vijayanagara,11.464,Sangamas,294,Devaraya II,24,1422,1446,0,0,0,7,0,1,1,0,"Bellary, India",15.138683,76.927567,Indian_Subcontinent,17,V-29,P-20,L-15
Vijayanagara,11.464,Sangamas,294,Mallikarjuna,19,1446,1465,0,24,0,8,0,1,1,0,"Bellary, India",15.138683,76.927567,Indian_Subcontinent,17,V-29,P-20,L-15
Vijayanagara,11.464,Sangamas,294,Virupksha,20,1465,1485,1,19,0,9,0,0,1,0,"Bellary, India",15.138683,76.927567,Indian_Subcontinent,17,V-29,P-20,L-15
Vijayanagara,11.464,Sangamas,294,Praudha Devaraya,1,1485,1486,1,20,0,10,0,1,1,0,"Bellary, India",15.138683,76.927567,Indian_Subcontinent,17,V-29,P-20,L-15
Vijayanagara,11.464,Saluvas,292,Saluva Narasimha,5,1486,1491,0,0,0,1,0,0,1,0,"Bellary, India",15.138683,76.927567,Indian_Subcontinent,17,V-29,P-20,L-15
Vijayanagara,11.464,Saluvas,292,Narasa Nayyaka,12,1491,1503,0,0,0,1,0,0,1,0,"Bellary, India",15.138683,76.927567,Indian_Subcontinent,17,V-29,P-20,L-15
Vijayanagara,11.464,Saluvas,292,Immadi Narasimha,14,1491,1505,1,5,0,2,0,1,1,0,"Bellary, India",15.138683,76.927567,Indian_Subcontinent,17,V-29,P-20,L-15
Vijayanagara,11.464,Saluvas,292,Vira Narasimha,6,1503,1509,0,12,0,2,0,1,1,0,"Bellary, India",15.138683,76.927567,Indian_Subcontinent,18,V-29,P-20,L-15
Vijayanagara,11.464,Saluvas,292,Krishna Devaraya,20,1509,1529,0,6,0,3,0,0,1,0,"Bellary, India",15.138683,76.927567,Indian_Subcontinent,18,V-29,P-20,L-15
Vijayanagara,11.464,Saluvas,292,Achyuta Raya,13,1529,1542,0,0,0,4,0,0,1,0,"Bellary, India",15.138683,76.927567,Indian_Subcontinent,18,V-29,P-20,L-15
Vijayanagara,11.464,Aravidus,21,Venkata I,0,1542,1542,1,20,0,5,0,1,1,0,"Bellary, India",15.138683,76.927567,Indian_Subcontinent,18,V-29,P-20,L-15
Vijayanagara,11.464,Saluvas,292,Sadasiva,28,1542,1570,1,13,0,6,0,0,1,0,"Bellary, India",15.138683,76.927567,Indian_Subcontinent,18,V-29,P-20,L-15
Vijayanagara,11.464,Aravidus,21,Ramaraja,28,1542,1570,0,0,0,1,0,0,1,0,"Bellary, India",15.138683,76.927567,Indian_Subcontinent,18,V-29,P-20,L-15
Vijayanagara,11.464,Aravidus,21,Tirumala,2,1570,1572,0,28,0,2,0,0,1,0,"Bellary, India",15.138683,76.927567,Indian_Subcontinent,18,V-29,P-20,L-15
Vijayanagara,11.464,Aravidus,21,Ranga I,12,1572,1584,0,2,0,3,0,1,1,0,"Bellary, India",15.138683,76.927567,Indian_Subcontinent,18,V-29,P-20,L-15
Vijayanagara,11.464,Aravidus,21,Venkata II,30,1584,1614,0,12,0,4,0,0,1,0,"Bellary, India",15.138683,76.927567,Indian_Subcontinent,18,V-29,P-20,L-15
Vijayanagara,11.464,Aravidus,21,Ranga II,0,1614,1614,1,30,0,5,0,0,1,0,"Bellary, India",15.138683,76.927567,Indian_Subcontinent,19,V-29,P-20,L-15
Vijayanagara,11.464,Aravidus,21,Rama Devaraya ,16,1614,1630,0,0,0,6,0,1,1,0,"Bellary, India",15.138683,76.927567,Indian_Subcontinent,19,V-29,P-20,L-15
Vijayanagara,11.464,Aravidus,21,Venkata III,12,1630,1642,0,16,0,7,0,0,1,0,"Bellary, India",15.138683,76.927567,Indian_Subcontinent,19,V-29,P-20,L-15
Vijayanagara,11.464,Aravidus,21,Ranga III,28,1642,1670,0,12,0,8,0,1,1,0,"Bellary, India",15.138683,76.927567,Indian_Subcontinent,19,V-29,P-20,L-15
Marathas,11.486,Bhonslas,44,Shivaji I,6,1674,1680,0,0,0,1,0,0,0,0,"Raigad, India",21.917557,83.380602,Indian_Subcontinent,23,X-27,Q-19,L-14
Marathas,11.486,Bhonslas,44,Shambhuji I,9,1680,1689,0,6,0,2,0,1,0,0,"Raigad, India",21.917557,83.380602,Indian_Subcontinent,23,X-27,Q-19,L-14
Marathas,11.486,Bhonslas,44,Rajaram,11,1689,1700,0,9,0,3,0,0,0,0,"Raigad, India",21.917557,83.380602,Indian_Subcontinent,23,X-27,Q-19,L-14
Marathas,11.486,Bhonslas,44,Tara Bai,8,1700,1708,1,11,0,4,0,0,0,0,"Raigad, India",21.917557,83.380602,Indian_Subcontinent,24,X-27,Q-19,L-14
Marathas,11.486,Bhonslas,44,Shahu I,41,1708,1749,0,8,0,5,0,0,0,0,"Raigad, India",21.917557,83.380602,Indian_Subcontinent,24,X-27,Q-19,L-14
Marathas,11.486,Bhonslas,44,Ramaraja,28,1749,1777,0,41,0,6,0,0,0,0,"Raigad, India",21.917557,83.380602,Indian_Subcontinent,24,X-27,Q-19,L-14
Marathas,11.486,Bhonslas,44,Shahu II,31,1777,1808,0,28,0,7,0,1,0,0,"Raigad, India",21.917557,83.380602,Indian_Subcontinent,24,X-27,Q-19,L-14
Chaulukyas,11.5153,Chaulukyas,68,Vallabharaja,0,1010,1010,0,15,0,3,0,1,1,0,"Patan, Gujarat",23.85,72.125,Indian_Subcontinent,19,U-26,O-19,K-14
Chaulukyas,11.5153,Chaulukyas,68,Durlabharaja,12,1010,1022,0,0,0,4,0,0,1,0,"Patan, Gujarat",23.85,72.125,Indian_Subcontinent,19,U-26,O-19,K-14
Chaulukyas,11.5153,Chaulukyas,68,Bhima I,42,1022,1064,0,12,0,5,0,0,1,0,"Patan, Gujarat",23.85,72.125,Indian_Subcontinent,19,U-26,O-19,K-14
Chaulukyas,11.5153,Chaulukyas,68,Karnadeva,30,1064,1094,0,42,0,6,0,1,1,0,"Patan, Gujarat",23.85,72.125,Indian_Subcontinent,19,U-26,O-19,K-14
Chaulukyas,11.5153,Chaulukyas,68,Jayasimha I,51,1094,1145,0,30,0,7,0,1,1,0,"Patan, Gujarat",23.85,72.125,Indian_Subcontinent,19,U-26,O-19,K-14
Chaulukyas,11.5153,Chaulukyas,68,Kumarapala,26,1145,1171,1,51,0,8,0,0,1,0,"Patan, Gujarat",23.85,72.125,Indian_Subcontinent,20,U-26,O-19,K-14
Chaulukyas,11.5153,Chaulukyas,68,Ajayapala,5,1171,1176,,26,0,9,0,0,1,0,"Patan, Gujarat",23.85,72.125,Indian_Subcontinent,20,U-26,O-19,K-14
Chaulukyas,11.5153,Chaulukyas,68,Mulraja II,2,1176,1178,0,5,0,10,0,1,1,0,"Patan, Gujarat",23.85,72.125,Indian_Subcontinent,20,U-26,O-19,K-14
Chaulukyas,11.5153,Chaulukyas,68,Bhima II,63,1178,1241,0,2,0,11,0,0,1,0,"Patan, Gujarat",23.85,72.125,Indian_Subcontinent,20,U-26,O-19,K-14
Chaulukyas,11.5153,Chaulukyas,68,Jayasimha II,0,1223,1223,,63,0,12,0,,1,0,"Patan, Gujarat",23.85,72.125,Indian_Subcontinent,21,U-26,O-19,K-14
Chaulukyas,11.5153,Chaulukyas,68,Tribhuvanapala,3,1241,1244,,0,0,13,0,,1,0,"Patan, Gujarat",23.85,72.125,Indian_Subcontinent,21,U-26,O-19,K-14
Gujarat ,11.521,Muzaffarids,116,Muzaffar Shah I,20,1391,1411,1,0,0,1,0,0,1,1,"Patan, India",23.850661,72.13464,Indian_Subcontinent,22,U-26,O-19,K-14
Gujarat ,11.521,Muzaffarids,116,Ahmad Shah I,31,1411,1442,0,20,0,2,0,0,1,1,"Patan, India",23.850661,72.13464,Indian_Subcontinent,23,U-26,O-19,K-14
Gujarat ,11.521,Muzaffarids,116,Muhammad Karim Shah,9,1442,1451,1,31,0,3,0,1,1,1,"Patan, India",23.850661,72.13464,Indian_Subcontinent,33,U-26,O-19,K-14
Gujarat ,11.521,Muzaffarids,116,Qutb-ud-Din Ahmad Shah II,7,1451,1458,0,0,0,4,0,1,1,1,"Patan, India",23.850661,72.13464,Indian_Subcontinent,33,U-26,O-19,K-14
Gujarat ,11.521,Muzaffarids,116,Daud Shah,0,1458,1458,1,9,0,5,0,0,1,1,"Patan, India",23.850661,72.13464,Indian_Subcontinent,33,U-26,O-19,K-14
Gujarat ,11.521,Muzaffarids,116,Mahmud Shah I Begara,53,1458,1511,0,7,0,6,0,0,1,1,"Patan, India",23.850661,72.13464,Indian_Subcontinent,33,U-26,O-19,K-14
Gujarat ,11.521,Muzaffarids,116,Muzaffar Shah II,15,1511,1526,0,0,0,7,0,1,1,1,"Patan, India",23.850661,72.13464,Indian_Subcontinent,34,U-26,O-19,K-14
Gujarat ,11.521,Muzaffarids,116,Nasir Khan Mahmud II,0,1526,1526,1,53,0,9,0,0,1,1,"Patan, India",23.850661,72.13464,Indian_Subcontinent,34,U-26,O-19,K-14
Gujarat ,11.521,Muzaffarids,116,Sikandar Shah,0,1526,1526,1,15,0,8,0,1,1,1,"Patan, India",23.850661,72.13464,Indian_Subcontinent,34,U-26,O-19,K-14
Gujarat ,11.521,Muzaffarids,116,Bahadur Shah,11,1526,1537,0,0,0,10,0,0,1,1,"Patan, India",23.850661,72.13464,Indian_Subcontinent,34,U-26,O-19,K-14
Gujarat ,11.521,Muzaffarids,116,Miran Muhammad,0,1537,1537,1,11,1,11,0,0,1,1,"Patan, India",23.850661,72.13464,Indian_Subcontinent,34,U-26,O-19,K-14
Gujarat ,11.521,Muzaffarids,116,Mahmud Shah III,17,1537,1554,1,0,1,12,0,0,1,1,"Patan, India",23.850661,72.13464,Indian_Subcontinent,34,U-26,O-19,K-14
Gujarat ,11.521,Muzaffarids,116,Ahmad Shah III,12,1561,1573,0,17,1,13,0,1,1,1,"Patan, India",23.850661,72.13464,Indian_Subcontinent,34,U-26,O-19,K-14
Gujarat ,11.521,Muzaffarids,116,Muzaffar Shah III,0,1583,1583,0,12,1,14,0,0,1,1,"Patan, India",23.850661,72.13464,Indian_Subcontinent,34,U-26,O-19,K-14
Mewar,11.851,Guhilas,115,Jaitra Singh,47,1213,1260,,0,0,32,0,,1,0,"Ahar, Rajasthan",24.587258,73.72155,Indian_Subcontinent,15,U-26,O-18,K-14
Mewar,11.851,Guhilas,115,Teja Singh,13,1260,1273,,47,0,33,0,1,1,0,"Ahar, Rajasthan",24.587258,73.72155,Indian_Subcontinent,15,U-26,O-18,K-14
Mewar,11.851,Guhilas,115,Samara Singh,29,1273,1302,,13,0,34,0,1,1,0,"Ahar, Rajasthan",24.587258,73.72155,Indian_Subcontinent,15,U-26,O-18,K-14
Mewar,11.851,Guhilas,115,Ratna Singh I,1,1302,1303,,29,0,35,0,1,1,0,"Ahar, Rajasthan",24.587258,73.72155,Indian_Subcontinent,16,U-26,O-18,K-14
Mewar,11.851,Guhilas,115,Lakhana Singh,11,1303,1314,,1,0,36,0,0,1,0,"Ahar, Rajasthan",24.587258,73.72155,Indian_Subcontinent,16,U-26,O-18,K-14
Mewar,11.851,Guhilas,115,Hammir I,64,1314,1378,,11,0,37,0,0,1,0,"Ahar, Rajasthan",24.587258,73.72155,Indian_Subcontinent,16,U-26,O-18,K-14
Mewar,11.851,Guhilas,115,Kshetra Singh,27,1378,1405,,64,0,38,0,1,1,0,"Ahar, Rajasthan",24.587258,73.72155,Indian_Subcontinent,16,U-26,O-18,K-14
Mewar,11.851,Guhilas,115,Laksha Singh,15,1405,1420,,27,0,39,0,1,1,0,"Ahar, Rajasthan",24.587258,73.72155,Indian_Subcontinent,17,U-26,O-18,K-14
Mewar,11.851,Guhilas,115,Mokala,13,1420,1433,,15,0,40,0,1,1,0,"Ahar, Rajasthan",24.587258,73.72155,Indian_Subcontinent,17,U-26,O-18,K-14
Mewar,11.851,Guhilas,115,Kumbhakarna,35,1433,1468,,13,0,41,0,1,1,0,"Ahar, Rajasthan",24.587258,73.72155,Indian_Subcontinent,17,U-26,O-18,K-14
Mewar,11.851,Guhilas,115,Udaya Karan,5,1468,1473,,35,0,42,0,1,1,0,"Ahar, Rajasthan",24.587258,73.72155,Indian_Subcontinent,17,U-26,O-18,K-14
Mewar,11.851,Guhilas,115,Rayamalla,36,1473,1509,,5,0,43,0,0,1,0,"Ahar, Rajasthan",24.587258,73.72155,Indian_Subcontinent,17,U-26,O-18,K-14
Mewar,11.851,Guhilas,115,Sangrama Singh I,19,1509,1528,,36,0,44,0,1,1,0,"Ahar, Rajasthan",24.587258,73.72155,Indian_Subcontinent,18,U-26,O-18,K-14
Mewar,11.851,Guhilas,115,Ratna Singh II,4,1528,1532,,19,0,45,0,1,1,0,"Ahar, Rajasthan",24.587258,73.72155,Indian_Subcontinent,18,U-26,O-18,K-14
Mewar,11.851,Guhilas,115,Bikramajit,3,1532,1535,,4,0,46,0,0,1,0,"Ahar, Rajasthan",24.587258,73.72155,Indian_Subcontinent,18,U-26,O-18,K-14
Mewar,11.851,Guhilas,115,Ranbir,2,1535,1537,,3,0,47,0,0,1,0,"Ahar, Rajasthan",24.587258,73.72155,Indian_Subcontinent,18,U-26,O-18,K-14
Mewar,11.851,Guhilas,115,Udaya Singh,35,1537,1572,,2,0,48,0,0,1,0,"Ahar, Rajasthan",24.587258,73.72155,Indian_Subcontinent,18,U-26,O-18,K-14
Jaisalmer,11.87,Bhattis,42,Chachigdeva I,31,1219,1250,,0,0,5,0,1,1,0,"Jaisalmer, India",26.913,70.915,Indian_Subcontinent,21,T-26,O-18,K-13
Jaisalmer,11.87,Bhattis,42,Karan Singh I,28,1250,1278,,31,0,6,0,0,1,0,"Jaisalmer, India",26.913,70.915,Indian_Subcontinent,21,T-26,O-18,K-13
Jaisalmer,11.87,Bhattis,42,Lakhasena,3,1278,1281,,28,0,7,0,,1,0,"Jaisalmer, India",26.913,70.915,Indian_Subcontinent,21,T-26,O-18,K-13
Jaisalmer,11.87,Bhattis,42,Punyapala,0,1281,1281,,3,0,8,0,,1,0,"Jaisalmer, India",26.913,70.915,Indian_Subcontinent,21,T-26,O-18,K-13
Jaisalmer,11.87,Bhattis,42,Jait Singh I,19,1281,1300,,0,0,9,0,0,1,0,"Jaisalmer, India",26.913,70.915,Indian_Subcontinent,21,T-26,O-18,K-13
Jaisalmer,11.87,Bhattis,42,Mulraja I,0,1300,1300,,19,0,10,0,1,1,0,"Jaisalmer, India",26.913,70.915,Indian_Subcontinent,22,T-26,O-18,K-13
Jaisalmer,11.87,Bhattis,42,Ghar Singh,30,1331,1361,,0,0,12,0,0,1,0,"Jaisalmer, India",26.913,70.915,Indian_Subcontinent,22,T-26,O-18,K-13
Jaisalmer,11.87,Bhattis,42,Bairi Singh,12,1436,1448,,30,0,15,0,,1,0,"Jaisalmer, India",26.913,70.915,Indian_Subcontinent,23,T-26,O-18,K-13
Jaisalmer,11.87,Bhattis,42,Chachigdeva II,19,1448,1467,,12,0,16,0,1,1,0,"Jaisalmer, India",26.913,70.915,Indian_Subcontinent,23,T-26,O-18,K-13
Jaisalmer,11.87,Bhattis,42,Devidas,29,1467,1496,,19,0,17,0,1,1,0,"Jaisalmer, India",26.913,70.915,Indian_Subcontinent,23,T-26,O-18,K-13
Jaisalmer,11.87,Bhattis,42,Jait Singh II,32,1496,1528,,29,0,18,0,1,1,0,"Jaisalmer, India",26.913,70.915,Indian_Subcontinent,23,T-26,O-18,K-13
Jaisalmer,11.87,Bhattis,42,Karan Singh II,0,1528,1528,,32,0,19,0,1,1,0,"Jaisalmer, India",26.913,70.915,Indian_Subcontinent,24,T-26,O-18,K-13
Jaisalmer,11.87,Bhattis,42,Lunkaran,22,1528,1550,,0,0,20,0,0,1,0,"Jaisalmer, India",26.913,70.915,Indian_Subcontinent,24,T-26,O-18,K-13
Jaisalmer,11.87,Bhattis,42,Malladeva,11,1550,1561,,22,0,21,0,1,1,0,"Jaisalmer, India",26.913,70.915,Indian_Subcontinent,24,T-26,O-18,K-13
Jaisalmer,11.87,Bhattis,42,Har Raja,16,1561,1577,,11,0,22,0,1,1,0,"Jaisalmer, India",26.913,70.915,Indian_Subcontinent,24,T-26,O-18,K-13
Jaisalmer,11.87,Bhattis,42,Bhima,36,1577,1613,,16,0,23,0,1,1,0,"Jaisalmer, India",26.913,70.915,Indian_Subcontinent,24,T-26,O-18,K-13
Jaisalmer,11.87,Bhattis,42,Kalyandas,37,1613,1650,,36,0,24,0,0,1,0,"Jaisalmer, India",26.913,70.915,Indian_Subcontinent,25,T-26,O-18,K-13
Jaisalmer,11.87,Bhattis,42,Manohardas,0,1650,1650,,37,0,25,0,1,1,0,"Jaisalmer, India",26.913,70.915,Indian_Subcontinent,25,T-26,O-18,K-13
Jaisalmer,11.87,Bhattis,42,Sabal Singh,11,1650,1661,,0,0,26,0,0,1,0,"Jaisalmer, India",26.913,70.915,Indian_Subcontinent,25,T-26,O-18,K-13
Jaisalmer,11.87,Bhattis,42,Amar Singh,41,1661,1702,,11,0,27,0,1,1,0,"Jaisalmer, India",26.913,70.915,Indian_Subcontinent,25,T-26,O-18,K-13
Jaisalmer,11.87,Bhattis,42,Jaswant Singh,5,1702,1707,,41,0,28,0,1,1,0,"Jaisalmer, India",26.913,70.915,Indian_Subcontinent,26,T-26,O-18,K-13
Jaisalmer,11.87,Bhattis,42,Budh Singh,14,1707,1721,,5,0,29,0,0,1,0,"Jaisalmer, India",26.913,70.915,Indian_Subcontinent,26,T-26,O-18,K-13
Jaisalmer,11.87,Bhattis,42,Tej Singh,1,1721,1722,,14,0,30,0,0,1,0,"Jaisalmer, India",26.913,70.915,Indian_Subcontinent,26,T-26,O-18,K-13
Jaisalmer,11.87,Bhattis,42,Sawai Singh,0,1722,1722,,1,0,31,0,1,1,0,"Jaisalmer, India",26.913,70.915,Indian_Subcontinent,26,T-26,O-18,K-13
Jaisalmer,11.87,Bhattis,42,Akhai Singh,40,1722,1762,,0,0,32,0,0,1,0,"Jaisalmer, India",26.913,70.915,Indian_Subcontinent,26,T-26,O-18,K-13
Jaisalmer,11.87,Bhattis,42,Mulraja II,57,1762,1819,,40,0,33,0,1,1,0,"Jaisalmer, India",26.913,70.915,Indian_Subcontinent,26,T-26,O-18,K-13
Jodhpur,11.889,Marwar Rathors,203,Satal,3,1488,1491,,0,0,1,0,1,1,0,"Jodhpur, India",26.28,73.02,Indian_Subcontinent,23,U-26,O-18,K-13
Jodhpur,11.889,Marwar Rathors,203,Suja,24,1491,1515,,3,0,2,0,0,1,0,"Jodhpur, India",26.28,73.02,Indian_Subcontinent,23,U-26,O-18,K-13
Jodhpur,11.889,Marwar Rathors,203,Ganga,17,1515,1532,,24,0,3,0,0,1,0,"Jodhpur, India",26.28,73.02,Indian_Subcontinent,24,U-26,O-18,K-13
Jodhpur,11.889,Marwar Rathors,203,Malladeva,52,1532,1584,,17,0,4,0,1,1,0,"Jodhpur, India",26.28,73.02,Indian_Subcontinent,24,U-26,O-18,K-13
Jodhpur,11.889,Marwar Rathors,203,Udaya Singh Raja,11,1584,1595,,52,0,5,0,1,1,0,"Jodhpur, India",26.28,73.02,Indian_Subcontinent,24,U-26,O-18,K-13
Jodhpur,11.889,Marwar Rathors,203,Sura Singh,25,1595,1620,,11,0,6,0,1,1,0,"Jodhpur, India",26.28,73.02,Indian_Subcontinent,24,U-26,O-18,K-13
Jodhpur,11.889,Marwar Rathors,203,Gaja Singh,18,1620,1638,,25,0,7,0,1,1,0,"Jodhpur, India",26.28,73.02,Indian_Subcontinent,25,U-26,O-18,K-13
Jodhpur,11.889,Marwar Rathors,203,Jaswant Singh I,42,1638,1680,,18,0,8,0,1,1,0,"Jodhpur, India",26.28,73.02,Indian_Subcontinent,25,U-26,O-18,K-13
Jodhpur,11.889,Marwar Rathors,203,Ajit Singh,45,1680,1725,,42,0,9,0,1,1,0,"Jodhpur, India",26.28,73.02,Indian_Subcontinent,25,U-26,O-18,K-13
Jodhpur,11.889,Marwar Rathors,203,Abhaya Singh (Maharaja),25,1725,1750,,45,0,10,0,1,1,0,"Jodhpur, India",26.28,73.02,Indian_Subcontinent,26,U-26,O-18,K-13
Jodhpur,11.889,Marwar Rathors,203,Rama Singh,1,1750,1751,,25,0,11,0,1,1,0,"Jodhpur, India",26.28,73.02,Indian_Subcontinent,26,U-26,O-18,K-13
Jodhpur,11.889,Marwar Rathors,203,Bakht Singh,1,1751,1752,,1,0,12,0,0,1,0,"Jodhpur, India",26.28,73.02,Indian_Subcontinent,26,U-26,O-18,K-13
Jodhpur,11.889,Marwar Rathors,203,Vijaya Singh,0,1752,1752,,1,0,13,0,1,1,0,"Jodhpur, India",26.28,73.02,Indian_Subcontinent,26,U-26,O-18,K-13
Jodhpur,11.889,Marwar Rathors,203,Rama Singh,21,1752,1773,,0,0,14,0,0,1,0,"Jodhpur, India",26.28,73.02,Indian_Subcontinent,26,U-26,O-18,K-13
Jodhpur,11.889,Marwar Rathors,203,Vijaya Singh,19,1773,1792,,21,0,15,0,0,1,0,"Jodhpur, India",26.28,73.02,Indian_Subcontinent,26,U-26,O-18,K-13
Jodhpur,11.889,Marwar Rathors,203,Bhim Singh,11,1792,1803,,19,0,16,0,1,1,0,"Jodhpur, India",26.28,73.02,Indian_Subcontinent,26,U-26,O-18,K-13
