terr_name,terr_id
Grandson,G212
Gränrodt; Grorodt,G213
Granvelle,G214
Grapfeld; Grabfeld,G215
Grappendorf,G216
Grassalkovich von Gyrak,G217
Graubünden,G218
Graveneck,G219
Grävenitz,G220
Gravenreuth,G221
Grävenstein,G222
Greck von Kochendorf,G223
Greenergau,G224
Greifen,G225
Greifenclau; Greiffenclau zu Vollrads,G226
Greifenclau-Dehrn zu Vollrads,G227
Greifensee,G228
Greifenstein (Herschaft),G229
Greifenstein s. Rußwurm auf G.,G230
Greiffenstein,G231
Greifswald,G232
Greith; Greuth,G233
Greiz,G234
Gremlich von Jungingen; Gremlich von Jungningen,G235
Grempp von Freudenstein,G236
Grempp; Gremp,G237
Greni; Greniga; Greene,G238
Grentige,G239
Grenzau,G240
Grettstadt,G241
Greul; Graul; Dernbach,G242
Greusing,G243
Greyerz,G244
Griessenberg,G245
Grimmerslevo,G246
Grindriga,G247
Gripp auf Storzeln-Freundenach,G248
Gripp von Freudenegg,G249
Grohenrodt,G250
Groitzsch,G251
Grolach,G252
Groll; Grol,G253
Gronau,G254
Grönenbach; Grönbach,G255
Groningen,G256
Gröningen (Ganberschaft),G257
Gröningen (Herrschaft),G258
Gröningen (Reichskloster),G259
Gronsfeld; Gronsveld (reichsunmittelbare Herrschaft; Grafschaft),G260
Gronsveld (Grafschaft),G261
Groschlag,G262
Groschlag von Dieburg; Groschlag von und zu Dieburg,G263
Groß ,G264
Groß (Reichsritter),G265
Groß von Trockau,G266
Großaspach,G267
Groß-Berlin,G268
Grosseto,G269
Großgartach,G270
Großhessen,G271
Großmünster,G272
Großwinterheim,G273
Grottkau,G274
Grubenhagen,G275
Grumbach (Grafen),G276
Grumbach (Reichsritter),G277
Grün; Kryn,G278
Grünau,G279
Grünbühl,G280
Grundesbach; Griesbach,G281
Grünenbach,G282
Grüningen (Herrschaft),G283
Grüningen (reichsritterschaftl. Ort),G284
Grünrod?,G285
Grünstadt,G286
Grünstein,G287
Grüntal; Grünthal,G288
Grünwald,G289
Grunzwiti,G290
Grüssau,G291
Grusserbach; Günsbach,G292
Guasco,G293
Guastalla,G294
Guddingun,G295
Gudensberg ,G296
Gugel,G297
Guin; Guyn,G298
Gültlingen,G299
Gundelfingen,G300
Gundelsheim,G301
Günderode,G302
Gundheim (Ganberschaft),G303
Gundheim (Ganerben),G304
Güns,G305
Guntersblum,G306
Günther von Brennhausen,G307
Guntzenroth; Gonsrodt,G308
Günzburg,G309
Gunzendorf,G310
Günzer,G311
Gurk,G312
Gurketal; Gurktal,G313
Gürzenich,G314
Güssen von Güssenburg,G315
Güstrow,G316
Gut von Sulz,G317
Gutenstein,G318
Gutenzell,G319
Guttenberg (Freiherren; Reichsritter),G320
Guttenberg (Herrschaft),G321
Guyn,G322
Gymnich,G323
Gandersheim,G324
Haag,H001
Habe ?,H002
Haberkorn (Reichsritter),H003
Haberkorn (Reichsritter) (=R154 Reuß genannt Haberkorn),H004
Haberland (Reichsritter),H005
Habermann,H006
Habern,H007
Habondange; Habudingen; Hagendingen  ,H008
Habsberg,H009
Habsburg,H010
Habsburg (Leopoldinische/Maximilianeische Linie),H0101
Habsburg (Ferdinandeische Linie),H0102
Habsburg (Karlsche Linie),H0103
Habsburg (Spanische Linie),H0104
Habsburg-Laufenburg,H011
Habudingen,H012
Hachberg; Hochberg,H013
Hachenburg (Grafschaft),H014
Hadeln,H015
Hadmar ,H016
Hadmersleben,H017
Hafenpreppach,H018
Hafergau (Hauerga),H019
Haffen,H020
Haffner von Wasselnheim; Haffner von Wasselenheim,H021
Hafner,H022
Hafner; Haffner (von Bittelschieß); Hafner von Büttelschieß,H023
Hafner-Obernzell,H024
Hagen zur Motten,H025
Hagenau,H026
Hagenau (Landvogtei; Reichslandvogtei),H027
Hagenau (Reichsstadt),H028
Hagenbach,H029
Hagenbach (Reichsstadt),H030
Hagendingen,H031
Hagenmann,H032
Hagestein,H033
Haideneck,H034
Haider,H035
Haidnob,H036
Haigerloch,H037
Haigerloch-Wehrstein,H038
Hain; Han; Haun?,H039
Hainach,H040
Hainach zu Hundelshausen,H041
Hainau,H042
Haistergau,H043
Halberstadt,H044
Halden,H045
Haldenstein,H046
Haldermannstetten,H047
Halic,H048
Hall,H049
Hallberg,H050
Hallburg,H051
Haller von Hallerstein,H052
Hallermund (Schwarzburg-Hallermund),H053
Hallermünde,H054
Hallermunt; Hallermund; Hallermünde (Grafschaft),H055
Hallweil,H056
Hals,H057
Haltermannstetten; Haldermannstetten,H058
Hamaland,H059
Hamb,H060
Hamburg,H061
Hamburg-Bremen,H062
Hamilton,H063
Hammelburg,H064
Hammerstein (Burggrafen; Herrschaft),H065
Hammerstein (Reichsritter),H066
Hamminkeln,H067
Han,H068
Hanau,H069
Hanau-Lichtenberg (Hanau-Babenhausen),H070
Hanau-Münzenberg ,H071
Handschuhsheim,H072
Hannover,H073
Hannoversch Münden,H074
Hanstein,H075
Harant; Horant,H076
Harburg (Burg),H077
Harburg (Reichsstadt; Reichsdorf),H078
Harda (Reichsritter),H079
Hardaga,H080
Hardegg,H081
Hardenberg (Herrschaft),H082
Hardenberg (Reichsritter),H083
Hardenburg,H084
Hardheim,H085
Harling,H086
Harlingerland,H087
Harmersbach,H088
Harrach,H089
Harras,H090
Harrlach,H091
Harseldt,H092
Harstall,H093
Hartenberg,H094
Hartenburg,H095
Hartenstein,H096
Harteshusa,H097
Harthausen (reichsunmitellbare Herrschaft),H098
Harthausen (reichsunmittelbare ritterschaftliche Herrschaft),H099
Hartheim,H100
Hartig; Hartegg,H101
Hartingshausen; Hartungshausen,H102
Harxthausen,H103
Harzgau,H104
Hasagouwe (Haßgau),H105
Hasbain; Hasbengau; Hasbanien; Hasbaniensis; frz. Hesbaye,H106
Hasga (Hasegau),H107
Haskerland,H108
Haskerwald,H109
Haslach (Herrschaft),H110
Haslach; Haßlach; Haßlohe (Reichsriter),H111
Haslital,H112
Haspengau,H113
Hassaga,H114
Hassega; Hosgowe; Hassigani; Hassingi; Hasgethe; Hohsegowe; Hohsingi,H115
Hasserode,H116
Hasslach; Haßlach; Haslach; Haßlohe (Reichsritter),H117
Hassloch (Reichsdorf),H118
Hattenhuntari,H119
Hatteri,H120
Hattstein (Ganberschaft; Herrschaft),H121
Hattstein (Reichsritter),H122
Hattuarien,H123
Hatzfeld; Hatzfeldt,H124
Hatzfeld-Trachenberg,H125
Hatzfeld-Wildenburg,H126
Haueisen; Hausen?,H127
Hauen; Hausner; Heußner; Heuß,H128
Hauenstein,H129
Haun; Hune,H130
Haunsberg,H131
Hausen(Baden) (Herrschaft),H132
Hausen(Limpurger Land) (Herrschaft),H133
Hausen vor Wald,H134
Hausengau (Hosi),H135
Hausenheim,H136
Haußlode; Hußlode?,H137
Haustein; Hattstein; Hanstein,H138
Hauxleben,H139
Havelberg,H140
Haverga,H141
Havré,H142
Haxthausen; Harxthausen,H143
Hebele,H144
Hebenhausen; Hedingshausen,H145
Hechingen,H146
Heddesdorf; Heddersdorf; Hedersdorf; Hettersdorf,H147
Hedergau (Hedergo),H148
Hedingshausen; Hebenhausen,H149
Hees,H150
Heesperg,H151
Hegau (Kanton),H152
Hegau (Landgrafschaft),H153
Hegau-Allgäu-Bodensee; Hegau (Kanton),H154
Heggbach; Hegbach; Hepbach,H155
Hehl,H156
Heichelheim? (Heyenheim?),H157
Heideck,H158
Heidelsheim,H159
Heidenheim (Herrschaft),H160
Heidenheim (Reichsritter),H161
Heidenopp; Haidnob,H162
Heidingsfed (Heitingsveldono),H163
Heigero marca; pagus Heigera,H164
Heilango (Helinge),H165
Heilbronn,H166
Heiligenberg,H167
Heiligenstein,H168
Heiligkreuztal; Heiligenkreuztal,H169
Heimbach (Ganberschaft),H170
Heimbach (Heimbach-Weis),H171
Heimbach (Herren; Herrschaft),H172
Heimendorf,H173
Heimertingen,H174
Heimerzheim,H175
Heinach,H176
Heinold,H177
Heinrichen,H178
(Geldern-)Heinsberg,H179
Heinsheim,H180
Heistart,H181
Heisterbach,H182
Heistilingouwe; Heisterechgouwe,H183
Heitersheim (Johanniterpriorat; Fürstentum),H184
Helbe,H185
Heldburg,H186
Heldritt,H187
Heldrungen,H188
Helfedange; Helfingen,H189
Helfenstein(-Wiesensteig; Hauptlinie) (Grafen),H190
Helfenstein (Herren),H191
Helfingen,H192
Hellerkirch; Hollar,H193
Helmarshausen,H194
Helmegau (Helmingouue; Helmungouui; Helmengouue; Helmengovue; Helmingouue; Helmengouw),H195
Helmstadt (reichsritterschhaftl. Ort),H196
Helmstadt; Helmstatt; Helmstädt (Reichsritter; Grafen),H197
Helmstedt,H198
Helogland,H199
Hembach; Dürrenhembach,H200
Hemmerueldun,H201
Hemmingen,H202
Henckel von Donnersmarck,H203
Henckel-Beuthen,H204
Henckel-Oderberg,H205
Henckel-Tarnowitz,H206
Hendrich,H207
Henfenfeld,H208
Hengistfeld,H209
Henlein,H210
Hennberg-Schleusingen,H211
Henneberg (=H315 Hingka zu Henneberg (Reichsritter)),H212
Henneberg (=T163 Truchsess von Henneberg (Reichsritter)),H213
Henneberg (Grafschaft),H214
Henneberg-Aschach (Grafen; Reichsfürsten),H215
Henneberg-Hartenberg(-Römhild),H216
Henneberg-Römhild,H217
Henneberg-Schmalkaden,H218
Hennegau,H219
Hepbach,H220
Heppenheim,H221
Heppenheimere marcha,H222
Heppenstein,H223
Herbilstadt; Herbolsthal,H224
Herbore marca,H225
Herbrechtingen,H226
Herbstadt; Herbilstadt; Herbolsthal,H227
Herbsthain,H228
Herckam; Horken? Horkheim?,H229
Hercolani,H230
Herda; Hörda; Harda,H231
Herdegen,H232
Herdwangen,H233
Heressem,H234
Herford (Frauenstift; reichunmittelbares imperatoria Herivurde),H235
Herford (Reichsstadt),H236
Heringen (Reichsritter),H237
Herisem; Heressem,H238
Herloga,H239
Herman von Hermansdorf,H240
Herold,H241
Heroldsberg,H242
Herrenalb,H243
Herrenkirchen,H244
Herrenstein,H245
Herrot; Herroth,H246
Hersfeld (Reichsabtei; Fürstentum) ,H247
Hersfeld (Reichsstadt) (Bad Hersfeld),H248
Herstal; Héristal,H249
Herter von Herteneck,H250
Hertfeld,H251
Hertinghausen,H252
Hertogenrade; Herzogenrath,H253
Herwart von Bittenfeld; Herwarth von Bittenfeld,H254
Herxheim,H255
Herzegowina,H256
Herzogenrath,H257
Heshinga,H258
Hesperingen,H259
Heß; Hess,H260
Heßberg; Hessberg,H261
Hessen (Grafschaft; Landgrafschaft; Land) (=Kurfürstentum Hessen),H262
Hessen (Großherzogtum),H263
Hehenegg; Hoheneck,H264
Hessen-Butzbach,H265
Hessen-Darmstadt (=Großherzogtum Hessen),H266
Hessen-Eschwege,H267
Hessengau; Hasagouue; Hoisgouue; Hassagoi; Hassigeuui; Hassega; Hassaga; Hassegovue; Hassago; Hessigouue; Hassegowe; Hosgowe; Hosageuue,H268
Hessengau; Hasagovue; Hessi; Hassia; Hessiga; pagus Hassonum; Hassim; Hassi; Hesse,H269
Hessengau; Hessiun; Hassia; provincia Hassorum; Hassiae; Hassim; Hessia,H270
Hessen-Homburg,H271
Hessen-Kassel,H272
Hessen-Marburg,H273
Hessen-Nassau,H274
Hessen-Pfalz,H275
Hessen-Philippsthal,H276
Hessen-Rheinfels,H277
Hessen-Rotenburg; Hessen-Rotenburg-Rheinfels,H278
Hessenstein,H279
Hessen-Wanfried; Hessen-Rotenburg-Rheinfels-Wannfried,H280
Hessiun,H281
Hessler; Heßler,H282
Heßloch,H283
Hettersdorf,H284
Hetterun,H285
Hettingen,H286
Hettman,H287
Hetzelsdorf; Hezelsdorf,H288
Heubscher,H289
Heuchlingen,H290
Heusenstamm,H291
Heusenstamm; Heußenstamm; Haußenstamm; Heussenstein,H292
Heuß,H293
Heussen,H294
Heußenstamm,H295
Heußlein von Eußenheim,H296
Heußner,H297
Hevel,H298
Hevellergau,H299
Hewen,H300
Heydt; Haidt; Hawdt,H301
Heyenheim,H302
Heymersheim; Heimerzheim,H303
Heyne,H304
Hezelsdorf,H305
Hilchen von Lorch,H306
Hildburghausen,H307
Hildebrandt,H308
Hildesheim,H309
Hilgartsberg; Hilgartschberg,H310
Hilpersdorf; Hilgersdorf,H311
Hilpoltstein,H312
Hilzingen,H313
Himmerod,H314
Hingka zu Henneberg,H315
Hingsingen; Hinguezange,H316
Hinterpommern,H317
Hirnheim,H318
Hirnsberg,H319
Hirsau,H320
Hirsberg,H321
Hirschaid,H322
Hirschberg,H323
Hirschberg; Hirsberg,H324
Hirschfeld,H325
Hirschhorn,H326
Hirschlach,H327
Hirschlatt,H328
Hoch- und Deutschmeister,H329
Hochaltingen,H330
Hochberg(Baden) (Grafen),H331
Hochberg(Württemberg) (reichsritterliche Herrschaft),H332
Hochkönigsburg; Hohkönigsburg,H333
Hochmeister,H334
Hochseegau,H335
Höchst,H336
Hochstaden,H337
Höchstädt,H338
Hoevelaken,H339
Hofen,H340
Hofer von Lobenstein,H341
Hoff,H342
Hoffenheim,H343
Höfingen; Truchseß von Höfingen; Truchsess von Höfingen,H344
Hofstätten; Hofstetten; Hochstetten,H345
Hofwart von Kirchheim; Hoffwart; Hoschwardt,H346
Hoge; Hooge-Zwaluwe,H347
Hogtrunga,H348
Hohenaschau,H349
Hohenberg (Grafschaft),H350
Hohenberg (Reichsritter),H351
Hohenbodman,H352
Hohenburg(bei Regensburg) (Grafschaft; Reichsherrschaft),H353
Hohenburg(Elsass) (Herrschaft),H354
Hohenburg(Elsass) (Kloster; königliches Kloster),H355
Hoheneck,H356
Hohenems; Ems (Reichsritter; Reichsgrafen),H357
Hohenems; Ems (Reichsdorf; Reichsstadt?),H358
Hoheneppan,H359
Hohenfeld,H360
Hohenfels(Pfalz) (=B321 Bolanden (Herren; Reichsgrafen)),H361
Hohenfels(Bodensee) (Herrschaft),H362
Hohengeroldseck,H363
Hohenheim (Reichsgrafen),H364
Hohenheim (Reichsritter),H365
Hohenlandsberg,H366
Hohenlimburg,H367
Hohenlohe (Hohenlohe-Weikersheim ältere Linie),H368
Hohenlohe(-Waldenburg)-Bartenstein,H369
Hohenlohe-Brauneck,H370
Hohenlohe(-Neuenstein-Langenburg)-Ingelfingen,H371
Hohenlohe(-Waldenburg-Bartenstein)-Jagstberg,H372
Hohenlohe(-Neuenstein-Langenburg)-Kirchberg,H373
Hohenlohe-Langenburg,H374
Hohenlohe-Neuenstein (ältere Linie),H375
Hohenlohe(-Neuenstein)-Langenburg,H376
Hohenlohe(-Neuenstein)-Öhringen,H377
Hohenlohe-Öhringen,H378
Hohenlohe(-Waldenburg)-Pfedelbach,H379
Hohenlohe-Schillingsfürst,H380
Hohenlohe-Waldenburg(-Schillingsfürst),H381
Hohenlohe-Waldenburg-Bartenstein,H382
Hohenlohe-Waldenburg-Bartenstein-Jagstberg,H383
Hohenlohe(-Waldenburg)-Schillingsfürst,H384
Hohenlohe(-Neuenstein)-Weikersheim,H385
Hohenrechberg,H386
Hohensax,H387
Hohenschwangau,H388
Hohensolms,H389
Hohenstadt,H390
Hohenstein(Taunus) (Ganerben),H391
Hohenstein (=H407 Hohnstein; Hohenstein; Honstein (Grafschaft)),H392
Hohenstein(Württemberg) (reichsritterliche Herrschaft),H393
Hohenstein (=S135 Sayn-Wittgenstein-Hohenstein (Grafen; Fürsten)),H394
Hohenthann; Hohentann,H395
Hohenwaldeck,H396
Hohenzollern(-Hechingen / Schwarzgräfliche Linie; Hauptlinie),H397
Hohenzollern (Straßburger Linie),H3971
Hohenzollern-Berg,H398
Hohenzollern-Haigerloch (ältere Linie),H399
Hohenzollern-Haigerloch (jüngere Linie),H3991
Hohenzollern-Hechingen,H400
Hohenzollern-Hohenberg,H401
Hohenzollern-Kinsky,H402
Hohenzollern-Sigmaringen,H403
Hohkönigsburg,H404
Hohlandsburg; Hohlandsberg,H405
Hohlenfels,H406
Hohnstein; Hohenstein; Honstein,H407
Holach,H408
Holdermann von Holderstein,H409
Holff,H410
Holland,H411
Hollar,H412
Holstein,H413
Holstein-Augustenburg,H414
Holstein-Beck,H415
Holstein-Glückstadt (=S252 Schleswig-Holstein-Glückstadt (Herzogtum)),H416
Holstein-Glückstadt (Herzogtum),H417
Holstein-Gottorf-Oldenburg,H418
Holstein-Gottorp,H419
Holstein-Gottorp-Oldenburg,H420
Holstein-Kiel,H421
Holstein-Norburg,H422
Holstein-Oldenburg,H423
Holstein-Pinneberg,H424
Holstein-Plön,H425
Holstein-Rendsburg,H426
Holstein-Segeberg,H427
Holstein-Wiesenburg,H428
Holtland,H429
Holtseton,H430
Holtz; Holz,H431
Holzapfel von Herxheim,H432
Holzappel,H433
Hölzel von Sternstein,H434
Holzhausen; Burgholzhausen bei Friedberg (Reichsdorf),H435
Holzhausen (=S348 Schütz von Holzhausen (Reichsritter)),H436
Holzingen,H437
Hölzl,H438
Holzschuher von Aspach und Harrlach,H439
Holzschuher von Harrlach,H440
Homberg; Hornberg,H441
Homburg(Saarland) (Grafen),H442
Homburg(Taunus) (Herrschaft),H443
Homburg(Niedersachsen) (Herrschaft),H444
Homburg(Nordrhein-Westfalen) (Herrschaft; Reichsherrschaft),H445
Homburg (=B428 Brendel von Homburg (Reichsritter)),H446
Honnecourt,H447
Hönningen,H448
Honstein,H449
Hönstett,H450
Hooge-Zwaluwe,H451
Hoogstraten; Hoogstraaten,H452
Hoorn; Horn; Hornes,H453
Hopffer,H454
Höpfigheim,H455
Hoppetenzell,H456
Horbach,H457
Horben,H458
Horburg; Horbourg,H459
Hörda,H460
Hörde,H461
Horevun,H462
Horkheim; Horkenn; Horckheim; Horben,H463
Horn(Niederösterreich) (Herrschaft),H464
Horn(Niederlande) (Reichsgrafschaft) (=H453 Hoorn; Horn; Hornes (Reichsgrafschaft)),H465
Hornau,H466
Hornbach (Herrschaft),H467
Hornbach (Kloster),H468
Hornberg(am Neckar) (Burg) (=H441 Homberg; Hornberg (reichsritterschaftlicher Ort; Herren),H469
Hornberg(Gutachtal) (Herrschaft),H470
Hornberg (Reichsritter),H471
Hornberg; Homberg,H472
Horneck,H473
Horneck von Weinheim,H474
Hornense,H475
Hornes,H476
Hornstein(Baden-Württemberg) (Freiherren; Reichsritter),H477
Hornstein(Österreich) (Herrschaft),H478
Hornstein zu Binningen,H479
Hornstein zu Grüningen,H480
Hornstein zu Weiterdingen,H481
Horschelt,H482
Hörstgen,H483
Horstmar,H484
Hörtenberg,H485
Horxheim,H486
Hosgau-Friesenfeld,H487
Hoßkirch,H488
Hoya,H489
Hoyerswerda,H490
Hrittiga,H491
Huckarde-Dorstfeld,H492
Huckelheim,H493
Hückeswagen,H494
Huetigo; Uetego,H495
Hugmerki; Hummesingheland; Hummerkerland; Humsterland,H496
Hülchrath,H497
Huldenberg,H498
Huldenfeld,H499
Hüls von Ratsberg; Hüls von Rathsberg,H500
Hultschin; Hultschiner Ländchen; Hlucinsko,H501
Hultschiner Ländchen,H502
Humbertiner,H503
Hummel,H504
Hummertsried,H505
Humpiß genannt von Ratzenried,H506
Humpiß von Waltrams,H507
Humpiß; Hundbiß,H508
Hund von Saulnheim,H509
Hund von Wenkheim,H510
Hund; Hundt,H511
Hundelshausen,H512
Hundem; Hundemen,H513
Hunesga; Hunsegen; Hunesgonia; Hunsgerlant; Hunsengeland; Hunsingerland; Hunsegoo,H514
Hungen,H515
Hungersbach,H516
Hunolstein; Hunoltstein,H517
Hünxe,H518
Huosun; Huosi; Ouscowe,H519
Hürnheim,H520
Hurnia,H521
Hürrlingen,H522
Husengau,H523
Husitin,H524
Hußlode; Haußlode,H525
Huste,H526
Hutten,H527
Hutten vom Stolzenberg; Hutten zum Stolzenberg,H528
Hutten von Frankenberg; Hutten zu Frankenberg,H529
Hüttenbach,H530
Hüttenheim,H531
Hüttersdorf,H532
Huy; Hoio; Hoiensis,H533
Huyn von Geleen,H534
Hwetiga; Huettagoe; Huueitago; Wetigo; Waizzagawi; Wizgaugi,H535
Hwitanga,H536
Ibisvelt; campus lbose,I001
Ichenhausen,I002
Ichtratzheim,I003
Idenheim,I004
Idstein,I005
Iffgau Iphigouue; Iphigewi,I006
Ifflinger von Graneck,I007
Iggelheim,I008
Ijsselgau; Hisloa 794,I009
Ilargouwe,I010
Ilbentadt,I011
Ilfeld ,I012
Illereichen (Herrschaft); Illereichheim,I013
Illereichheim,I014
illergau,I015
illertissen (reichsfreie Herrschaft),I016
illertissen (=V90 Vöhlin von Illertissen (Reichsritter)),I017
illesheim ,I018
illingen,I019
illkirch ,I020
illwickersheim,I021
illyrien,I022
ilten; illten ,I023
ilzgau,I024
imhoff  von Mörlach,I025
imhoff (im Hoff) von Kirchentellinsfurt,I026
imhoff zu Untermeitingen,I027
imhoff; imhof,I028
Immendingen,I029
immenstadt,I030
impﬂingen,I031
ingelﬁngen,I032
ingelheim (=I035 Ingelheim; genannt Echter von Mespelbrunn (Freiherren; Reichsritter)),I033
ingelheim (Reichsdorf),I034
ingelheim; genannt Echter von Mespelbrunn,I035
ingolstadt,I036
Inhausen; Innhausen,I037
Innerösterreich,I038
innhausen,I039
Inntal (Uallensium pagus; Intervalles. Val Eniana) inntal,I040
Innviertel,I041
insterlaca,I042
iphigouwe,I043
ippesheim(Nahe) (Ganerbschaft),I044
ippesheim(Franken) (reichsritterschaftlicher Ort),I045
ipsfeld,I046
ipt von ipthausen,I047
ipthausen; ippthausen,I048
irsee,I049
isargouwe (isargau),I050
Iseghem; Izegem,I051
Isenberg,I052
Isenberg-Limburg,I053
Isenburg; Ysenburg (-Braunsberg; -Wied),I054
Isenburg(-Büdingen-Offenbach)-Birstein,I055
isenburg-Büdingen(-Büdingen) 1511-1633 Birstein,I056
isenburg-Büdingen-Meerholz,I057
isenburg-Büdingen-Wächtersbach,I058
isenburg-Grenzau,I059
isenburg-Kobern,I060
isenburg-Limburg,I061
isenburg-Büdingen-Marienborn,I062
Isenburg-Meerholz,I063
Isenburg(-Büdingen-)Offenbach ,I064
isenburg-Philippseich ,I065
Isenburg-Wächtersbach,I066
Isengau,I067
Isla,I068
Isloi; Islegouwe,I069
Ismaning,I070
Isny (Grafschaft),I071
Isny (Reichsstadt),I072
Isny (St. Georg; St. Jörgen) (Reichsabtei),I073
isselstein; ijsselstein; Eiselstein; Ysselstein,I074
Istrien,I075
Italien,I076
itongau (pagus Indonensis),I077
ittendorf,I078
Itter(Hessen) (Herrschaft),I079
Itter(Tirol) (Herrschaft),I080
ittergau (Nihterga),I081
Ivois,I082
Ivrea,I083
Izegem,I084
Lindschied,I238
Jablonsky,J001
Jacob von Holach,J002
Jacout,J003
Jäger von Gärtringe,J004
Jägerndorf,J005
Jagstberg,J006
Jagstgau (Jagasgouue. Gau an der unteren Jagst),J007
Jagsthausen,J008
Jagsthausen; Jaxthausen ,J009
Jagstheim; Jaxtheim,J010
Jagstheim. Jaxtheim,J011
Jahnus von Eberstätt,J012
Jakob,J013
Janersfeld,J014
Janowitz,J015
Janus von Eberatätt,J016
Jauer,J017
jaxtheim; Jagstheim,J018
Jemmerer,J019
Jennelt; Jindelt,J020
Jerichow,J021
Jett von Münzenberg,J022
Jettingen,J023
Jever ,J024
jöbstelsberg,J025
joham von Mundolsheim,J026
johannitermeister,J027
johanniterorden;,J028
Jöstelsberg; Jöbstelsberg; Löbstelsberg,J029
Judiciacensis (Judicii),J030
Jugoslawien,J031
Jülich (Erstes Grafenhaus),J0320
Jülich (Zweites Grafenhaus; vorm. Heimbach),J032
Jülich-Berg,J033
Jülich-Berg-Ravensberg,J034
Jülichgau (Gau) (juliacensis 846) ,J035
Jülich-Kleve-Berg,J036
Jungen,J037
jungingen; Jungningen,J038
Jungken genannt Münzer von Morenstamm,J039
jungnau,J040
Jungningen; Jungingen,J041
jünkerath,J042
Junotal (Jauntal) ,J043
Jura ,J044
Justingen,J045
Jüterbog,J046
Kadoberthal (Catubria),K001
Kadolz,K002
Käfernburg,K003
Kageneck,K004
Kahldorf,K005
Kaichen,K006
Kaimt; Keimpt,K007
Kaisersberg,K008
Kaisersheim,K009
Kaiserslautern,K010
Kaiserswerth,K011
Kaisheim; Kaisersheim,K012
Kalb von Kalbsrieth; Kalb von Kalbsried,K013
Kalbsrieth; Kalbsried,K014
Kaldorf; Kahldorf,K015
Kalenberg,K016
Kallenberg,K017
Kallstadt,K018
Kaltenbrunn,K019
Kaltenburg,K020
Kaltental (Reichsritter); Kaltenthal,K021
Kamenz (Herren; Herrschaft),K022
