id,name_orig,year,start,end,start_orig,end_orig,locid,name,name_detail,type_detail,country,country_ISO3,country_ISO2,LangCode,lat,lon,lat_min,lon_min,lat_max,lon_max,status,mode,remark,doublecount,authors,type,decade,century,bbox_diag_km
2696,Rustrel,1721,436536,436542,450610,450616,741,Rustrel,"Rustrel, Vaucluse, Provence-Alpes-Côte d'Azur, FRA",City,France,FRA,FR,FRE,43.924,5.4843,43.89,5.4503,43.958,5.5183,exact,auto,,1,"Alezais, Astruc, Bertrand, Boecler, Bradler, Chicoyneau, D'Antrechaus, D'Arve, Deidier, Duhamel, Filhol, Goittou, Haeser, Jourdan, Kanold, Lambert, Laval, Lemazurier, Lemontey, Michel-Bechet, Muratori, Papon, Picharty, Sauve, Scheuchzer, Soulier",Place,1720-1729,18,9.318384251280094
2697,Vaugine,1721,436545,436551,450619,450625,720,Vaugines,"Vaugines, Vaucluse, Provence-Alpes-Côte d'Azur, FRA",City,France,FRA,FR,FRE,43.7786,5.4147,43.7475,5.3837,43.8096,5.4457,exact,auto,,1,"Alezais, Astruc, Bertrand, Boecler, Bradler, Chicoyneau, D'Antrechaus, D'Arve, Deidier, Duhamel, Filhol, Goittou, Haeser, Jourdan, Kanold, Lambert, Laval, Lemazurier, Lemontey, Michel-Bechet, Muratori, Papon, Picharty, Sauve, Scheuchzer, Soulier",Place,1720-1729,18,8.512283556886805
2698,Arles,1721,436554,436558,450628,450632,706,Arles,"Arles, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur, FRA",City,France,FRA,FR,FRE,43.6766,4.6278,43.3287,4.4262,43.7604,4.8763,exact,auto,,1,"Alezais, Astruc, Bertrand, Boecler, Bradler, Chicoyneau, D'Antrechaus, D'Arve, Deidier, Duhamel, Filhol, Goittou, Haeser, Jourdan, Kanold, Lambert, Laval, Lemazurier, Lemontey, Michel-Bechet, Muratori, Papon, Picharty, Sauve, Scheuchzer, Soulier",Place,1720-1729,18,60.16887095415288
2699,Tarascon,1721,436561,436568,450635,450642,725,Tarascon,"Tarascon, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur, FRA",City,France,FRA,FR,FRE,43.8028,4.6582,43.7398,4.5952,43.8658,4.7212,exact,auto,,1,"Alezais, Astruc, Bertrand, Boecler, Bradler, Chicoyneau, D'Antrechaus, D'Arve, Deidier, Duhamel, Filhol, Goittou, Haeser, Jourdan, Kanold, Lambert, Laval, Lemazurier, Lemontey, Michel-Bechet, Muratori, Papon, Picharty, Sauve, Scheuchzer, Soulier",Place,1720-1729,18,17.278424921121058
2700,Mazaugues,1721,436571,436579,450645,450653,666,Mazaugues,"Mazaugues, Var, Provence-Alpes-Côte d'Azur, FRA",City,France,FRA,FR,FRE,43.3472,5.9221,43.2962,5.8711,43.3982,5.9731,exact,auto,,1,"Alezais, Astruc, Bertrand, Boecler, Bradler, Chicoyneau, D'Antrechaus, D'Arve, Deidier, Duhamel, Filhol, Goittou, Haeser, Jourdan, Kanold, Lambert, Laval, Lemazurier, Lemontey, Michel-Bechet, Muratori, Papon, Picharty, Sauve, Scheuchzer, Soulier",Place,1720-1729,18,14.023769799317034
2701,Gemenos,1721,436582,436588,450656,450662,659,Gémenos,"Gémenos, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur, FRA",City,France,FRA,FR,FRE,43.2941,5.6275,43.256100000000004,5.5895,43.3321,5.6655,exact,auto,,1,"Alezais, Astruc, Bertrand, Boecler, Bradler, Chicoyneau, D'Antrechaus, D'Arve, Deidier, Duhamel, Filhol, Goittou, Haeser, Jourdan, Kanold, Lambert, Laval, Lemazurier, Lemontey, Michel-Bechet, Muratori, Papon, Picharty, Sauve, Scheuchzer, Soulier",Place,1720-1729,18,10.45224543479834
2702,Orgon,1721,436591,436595,450665,450669,724,Orgon,"Orgon, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur, FRA",City,France,FRA,FR,FRE,43.7917,5.0407,43.7437,4.9927,43.8397,5.0887,exact,auto,,1,"Alezais, Astruc, Bertrand, Boecler, Bradler, Chicoyneau, D'Antrechaus, D'Arve, Deidier, Duhamel, Filhol, Goittou, Haeser, Jourdan, Kanold, Lambert, Laval, Lemazurier, Lemontey, Michel-Bechet, Muratori, Papon, Picharty, Sauve, Scheuchzer, Soulier",Place,1720-1729,18,13.165353527283347
2703,Maillianes,1721,436598,436607,450672,450681,727,Maillane,"Maillane, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur, FRA",City,France,FRA,FR,FRE,43.8324,4.7824,43.8034,4.7534,43.8614,4.8114,exact,auto,,,"Alezais, Astruc, Bertrand, Boecler, Bradler, Chicoyneau, D'Antrechaus, D'Arve, Deidier, Duhamel, Filhol, Goittou, Haeser, Jourdan, Kanold, Lambert, Laval, Lemazurier, Lemontey, Michel-Bechet, Muratori, Papon, Picharty, Sauve, Scheuchzer, Soulier",Place,1720-1729,18,7.95221270907677
2704,Ollioulles,1721,436610,436619,450684,450693,645,Ollioules,"Ollioules, Var, Provence-Alpes-Côte d'Azur, FRA",City,France,FRA,FR,FRE,43.1379,5.8473,43.1089,5.8183,43.1669,5.8763,exact,auto,,,"Alezais, Astruc, Bertrand, Boecler, Bradler, Chicoyneau, D'Antrechaus, D'Arve, Deidier, Duhamel, Filhol, Goittou, Haeser, Jourdan, Kanold, Lambert, Laval, Lemazurier, Lemontey, Michel-Bechet, Muratori, Papon, Picharty, Sauve, Scheuchzer, Soulier",Place,1720-1729,18,7.983804754414546
2705,Suc,1721,436622,436624,450696,450698,754,Département des Alpes-de-Haute-Provence,"Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur, FRA",County,France,FRA,FR,FRE,44.0779,6.2376,43.6683,5.4968,44.66,6.969,approximate,auto,,,"Alezais, Astruc, Bertrand, Boecler, Bradler, Chicoyneau, D'Antrechaus, D'Arve, Deidier, Duhamel, Filhol, Goittou, Haeser, Jourdan, Kanold, Lambert, Laval, Lemazurier, Lemontey, Michel-Bechet, Muratori, Papon, Picharty, Sauve, Scheuchzer, Soulier",Administrative Unit,1720-1729,18,161.0842933835444
2706,La Vallette,1721,436627,436637,450701,450711,367,Valletta,"Valletta, Malta Xlokk, MLT",City,Malta,MLT,MT,ENG,35.8935,14.5118,35.8835,14.5018,35.9035,14.5218,exact,auto,,,"Alezais, Astruc, Bertrand, Boecler, Bradler, Chicoyneau, D'Antrechaus, D'Arve, Deidier, Duhamel, Filhol, Goittou, Haeser, Jourdan, Kanold, Lambert, Laval, Lemazurier, Lemontey, Michel-Bechet, Muratori, Papon, Picharty, Sauve, Scheuchzer, Soulier",Place,1720-1729,18,2.8620763746562314
2707,Le Revest,1721,436640,436648,450714,450722,647,Le Revest-les-Eaux,"Le Revest-les-Eaux, Var, Provence-Alpes-Côte d'Azur, FRA",City,France,FRA,FR,FRE,43.1765,5.9258,43.1395,5.8888,43.2135,5.9628,exact,auto,,,"Alezais, Astruc, Bertrand, Boecler, Bradler, Chicoyneau, D'Antrechaus, D'Arve, Deidier, Duhamel, Filhol, Goittou, Haeser, Jourdan, Kanold, Lambert, Laval, Lemazurier, Lemontey, Michel-Bechet, Muratori, Papon, Picharty, Sauve, Scheuchzer, Soulier",Place,1720-1729,18,10.18399864634356
2708,Forcalquieret,1721,436651,436663,450725,450737,665,Forcalqueiret,"Forcalqueiret, Var, Provence-Alpes-Côte d'Azur, FRA",City,France,FRA,FR,FRE,43.3372,6.0813,43.3152,6.0593,43.3592,6.1033,exact,auto,,,"Alezais, Astruc, Bertrand, Boecler, Bradler, Chicoyneau, D'Antrechaus, D'Arve, Deidier, Duhamel, Filhol, Goittou, Haeser, Jourdan, Kanold, Lambert, Laval, Lemazurier, Lemontey, Michel-Bechet, Muratori, Papon, Picharty, Sauve, Scheuchzer, Soulier",Place,1720-1729,18,6.049814976374908
2709,La Garde,1721,436666,436673,450740,450747,643,La Garde,"La Garde, Var, Provence-Alpes-Côte d'Azur, FRA",City,France,FRA,FR,FRE,43.1249,6.0098,43.0929,5.9778,43.1569,6.0418,exact,auto,,,"Alezais, Astruc, Bertrand, Boecler, Bradler, Chicoyneau, D'Antrechaus, D'Arve, Deidier, Duhamel, Filhol, Goittou, Haeser, Jourdan, Kanold, Lambert, Laval, Lemazurier, Lemontey, Michel-Bechet, Muratori, Papon, Picharty, Sauve, Scheuchzer, Soulier",Place,1720-1729,18,8.81036623057624
2710,Garcoult,1721,436676,436683,450750,450757,663,Garéoult,"Garéoult, Var, Provence-Alpes-Côte d'Azur, FRA",City,France,FRA,FR,FRE,43.3276,6.0457,43.3006,6.0187,43.3546,6.0727,exact,auto,,,"Alezais, Astruc, Bertrand, Boecler, Bradler, Chicoyneau, D'Antrechaus, D'Arve, Deidier, Duhamel, Filhol, Goittou, Haeser, Jourdan, Kanold, Lambert, Laval, Lemazurier, Lemontey, Michel-Bechet, Muratori, Papon, Picharty, Sauve, Scheuchzer, Soulier",Place,1720-1729,18,7.425178904325308
2711,Ste. Anastasie,1721,436686,436699,450760,450773,742,Sainte-Anastasie,"Sainte-Anastasie, Gard, Occitanie, FRA",City,France,FRA,FR,FRE,43.9356,4.3216,43.8866,4.2726,43.9846,4.3706,exact,auto,,,"Alezais, Astruc, Bertrand, Boecler, Bradler, Chicoyneau, D'Antrechaus, D'Arve, Deidier, Duhamel, Filhol, Goittou, Haeser, Jourdan, Kanold, Lambert, Laval, Lemazurier, Lemontey, Michel-Bechet, Muratori, Papon, Picharty, Sauve, Scheuchzer, Soulier",Place,1720-1729,18,13.428540388556197
2712,Le Puget,1721,436702,436709,450776,450783,655,Puget-Ville,"Puget-Ville, Var, Provence-Alpes-Côte d'Azur, FRA",City,France,FRA,FR,FRE,43.2889,6.1352,43.2329,6.0792,43.3449,6.1912,exact,auto,,,"Alezais, Astruc, Bertrand, Boecler, Bradler, Chicoyneau, D'Antrechaus, D'Arve, Deidier, Duhamel, Filhol, Goittou, Haeser, Jourdan, Kanold, Lambert, Laval, Lemazurier, Lemontey, Michel-Bechet, Muratori, Papon, Picharty, Sauve, Scheuchzer, Soulier",Place,1720-1729,18,15.403763271808987
2713,Roquevaire,1721,436712,436721,450786,450795,667,Roquevaire,"Roquevaire, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur, FRA",City,France,FRA,FR,FRE,43.3491,5.6036,43.3111,5.5656,43.3871,5.6416,exact,auto,,,"Alezais, Astruc, Bertrand, Boecler, Bradler, Chicoyneau, D'Antrechaus, D'Arve, Deidier, Duhamel, Filhol, Goittou, Haeser, Jourdan, Kanold, Lambert, Laval, Lemazurier, Lemontey, Michel-Bechet, Muratori, Papon, Picharty, Sauve, Scheuchzer, Soulier",Place,1720-1729,18,10.44897112392715
2714,Neoules,1721,436724,436730,450798,450804,661,Néoules,"Néoules, Var, Provence-Alpes-Côte d'Azur, FRA",City,France,FRA,FR,FRE,43.3096,6.014,43.2746,5.979,43.3446,6.049,exact,auto,,,"Alezais, Astruc, Bertrand, Boecler, Bradler, Chicoyneau, D'Antrechaus, D'Arve, Deidier, Duhamel, Filhol, Goittou, Haeser, Jourdan, Kanold, Lambert, Laval, Lemazurier, Lemontey, Michel-Bechet, Muratori, Papon, Picharty, Sauve, Scheuchzer, Soulier",Place,1720-1729,18,9.626218536117785
2715,S. Nazaire,1721,436733,436742,450807,450816,1003,Saint-Nazaire,"Saint-Nazaire, Loire-Atlantique, Loire Region, FRA",City,France,FRA,FR,FRE,47.2743,-2.2139,47.2163,-2.2719,47.3323,-2.1559,exact,auto,,,"Alezais, Astruc, Bertrand, Boecler, Bradler, Chicoyneau, D'Antrechaus, D'Arve, Deidier, Duhamel, Filhol, Goittou, Haeser, Jourdan, Kanold, Lambert, Laval, Lemazurier, Lemontey, Michel-Bechet, Muratori, Papon, Picharty, Sauve, Scheuchzer, Soulier",Place,1720-1729,18,15.587302832583777
2716,Frigoulet,1721,436745,436753,450819,450827,764,Frigoulet,"Frigoulet, Goudargues, Gard, Occitanie, FRA",Village,France,FRA,FR,FRE,44.2356,4.4424,44.2256,4.4323,44.2456,4.4524,exact,auto,,,"Alezais, Astruc, Bertrand, Boecler, Bradler, Chicoyneau, D'Antrechaus, D'Arve, Deidier, Duhamel, Filhol, Goittou, Haeser, Jourdan, Kanold, Lambert, Laval, Lemazurier, Lemontey, Michel-Bechet, Muratori, Papon, Picharty, Sauve, Scheuchzer, Soulier",Place,1720-1729,18,2.7404403488465183
2717,Grairson,1721,436756,436763,450830,450837,754,Département des Alpes-de-Haute-Provence,"Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur, FRA",County,France,FRA,FR,FRE,44.0779,6.2376,43.6683,5.4968,44.66,6.969,approximate,auto,,,"Alezais, Astruc, Bertrand, Boecler, Bradler, Chicoyneau, D'Antrechaus, D'Arve, Deidier, Duhamel, Filhol, Goittou, Haeser, Jourdan, Kanold, Lambert, Laval, Lemazurier, Lemontey, Michel-Bechet, Muratori, Papon, Picharty, Sauve, Scheuchzer, Soulier",Administrative Unit,1720-1729,18,161.0842933835444
2718,Noves,1721,436766,436770,450840,450844,735,Noves,"Noves, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur, FRA",City,France,FRA,FR,FRE,43.8819,4.9,43.8439,4.862,43.9199,4.938,exact,auto,,,"Alezais, Astruc, Bertrand, Boecler, Bradler, Chicoyneau, D'Antrechaus, D'Arve, Deidier, Duhamel, Filhol, Goittou, Haeser, Jourdan, Kanold, Lambert, Laval, Lemazurier, Lemontey, Michel-Bechet, Muratori, Papon, Picharty, Sauve, Scheuchzer, Soulier",Place,1720-1729,18,10.417181687246408
2719,Correjeac,1721,446557,446565,460658,460666,779,Corréjac,"Corréjac, La Canourgue, Lozère, Occitanie, FRA",Village,France,FRA,FR,FRE,44.4659,3.2155,44.4559,3.2056,44.4759,3.2256,exact,auto,,1,"Alezais, Astruc, Bertrand, Boecler, Bradler, Chicoyneau, D'Antrechaus, D'Arve, Deidier, Duhamel, Filhol, Goittou, Haeser, Jourdan, Kanold, Lambert, Laval, Lemazurier, Lemontey, Michel-Bechet, Muratori, Papon, Picharty, Sauve, Scheuchzer, Soulier",Place,1720-1729,18,2.7321579965209084
2720,La Canourgue,1721,446706,446717,460807,460818,775,La Canourgue,"La Canourgue, Lozère, Occitanie, FRA",City,France,FRA,FR,FRE,44.4324,3.2144,44.3524,3.1344,44.5124,3.2944,exact,auto,,1,"Alezais, Astruc, Bertrand, Boecler, Bradler, Chicoyneau, D'Antrechaus, D'Arve, Deidier, Duhamel, Filhol, Goittou, Haeser, Jourdan, Kanold, Lambert, Laval, Lemazurier, Lemontey, Michel-Bechet, Muratori, Papon, Picharty, Sauve, Scheuchzer, Soulier",Place,1720-1729,18,21.86148601768291
2721,Mürzthal,1721,451726,451733,466087,466094,1023,Mürztal,"Mürztal, Steiermark, AUT",Valley,Austria,AUT,AT,GER,47.4832,15.3696,47.4643,15.3237,47.5481,15.4133,exact,auto,,,,Region,1720-1729,18,11.494458459287607
2722,Kindsberg,1721,451783,451791,466144,466152,1027,Kindberg,"Kindberg, Bruck-Mürzzuschlag, Steiermark, AUT",City,Austria,AUT,AT,GER,47.5045,15.4478,47.4355,15.3788,47.5735,15.5168,exact,auto,,,,Place,1720-1729,18,18.518075887548708
2723,Graz,1721,451859,451862,466220,466223,986,Graz,"Graz, Steiermark, AUT",City,Austria,AUT,AT,GER,47.068600000000004,15.4433,46.9916,15.3663,47.1456,15.5203,exact,auto,,,,Place,1720-1729,18,20.718831984186572
2724,Mariahof,1721,452108,452115,466536,466543,989,Mariahof,"Mariahof, Neumarkt in der Steiermark, Murau, Steiermark, AUT",District,Austria,AUT,AT,GER,47.0993,14.3994,47.0893,14.3894,47.1093,14.4093,exact,auto,,,,Place,1720-1729,18,2.686015327994106
2725,Eibiswald,1721,452186,452194,466614,466622,952,Eibiswald,"Eibiswald, Deutschlandsberg, Steiermark, AUT",City,Austria,AUT,AT,GER,46.6884,15.2464,46.6739,15.2306,46.6956,15.259,exact,auto,,,,Place,1720-1729,18,3.2427521649579227
2726,Moskau,1722,417347,417352,431367,431372,1580,Moscow,"Moscow, RUS",City,Russian Federation (the),RUS,RU,ENG,55.7558,37.6173,55.1426,36.8032,56.0215,37.9678,exact,auto,,1,,Place,1720-1729,18,122.09691968738687
2727,Orsowa,1723,452301,452306,466729,466734,789,Orșova,"Orșova, Mehedinti, ROU",City,Romania,ROU,RO,RUM,44.74,22.4108,44.684,22.3548,44.796,22.4668,exact,auto,,,,Place,1720-1729,18,15.275816864975845
2728,Serbien,1723,452309,452315,466737,466743,749,Serbia,Serbia,Country,Serbia,SRB,RS,ENG,44.0294,20.8046,41.9054,18.6806,46.1534,22.9286,exact,auto,,,,Country,1720-1729,18,581.5778365002149
2729,Slavonien,1723,452321,452329,466749,466757,884,Slavonia,Slavonia,Historical Region,,,,,45.84,19.49,44.85,17.37,46.83,21.61,approximate,manual,,,,Region,1720-1729,18,395.3287252654082
2730,Wiltmannsdorf,1724,452380,452392,466808,466820,962,Wittmannsdorf,"Wittmannsdorf, Sankt Peter am Ottersbach, Südoststeiermark, Steiermark, AUT",District,Austria,AUT,AT,GER,46.7785,15.7659,46.7685,15.7559,46.7885,15.7759,exact,auto,,,Peinlich,Place,1720-1729,18,2.695397344257316
2731,Asterabad,1725,453010,453018,467449,467457,411,Asterabad,"Asterabad, IRN",City,Iran (Islamic Republic of),IRN,IR,ENG,36.8177,54.4454,36.8077,54.4354,36.8277,54.4554,exact,auto,,,Tholozan,Place,1720-1729,18,2.8487387849394397
2732,Kleinasien,1725,453024,453033,467474,467483,490,Turkey,Turkey,Country,Turkey,TUR,TR,ENG,39.0663,35.1423,32.7043,28.7803,45.4283,41.5043,exact,auto,,,,Country,1720-1729,18,1786.5396584173081
2733,Syrien,1725,453036,453041,467486,467491,345,Syria,Syria,Country,Syrian Arab Republic (the),SYR,SY,ENG,35.0128,38.5053,32.0708,35.5633,37.9548,41.4473,exact,auto,,,,Country,1720-1729,18,845.2885441829533
2734,Konstantinopel,1725,453044,453057,467494,467507,562,Istanbul,"İstanbul, Istanbul, TUR",City,Turkey,TUR,TR,TUR,41.0138,28.9497,40.8868,28.8227,41.1408,29.0767,exact,auto,,,Russel,Place,1720-1729,18,35.381630714057465
2735,Kairo,1726,453077,453081,467536,467540,245,Cairo,"Cairo, EGY",City,Egypt,EGY,EG,ENG,30.0444,31.2357,30.0084,31.215,30.1106,31.302,exact,auto,,,Pariset,Place,1720-1729,18,14.115527182258587
2736,Kairo,1727,453077,453081,467536,467540,245,Cairo,"Cairo, EGY",City,Egypt,EGY,EG,ENG,30.0444,31.2357,30.0084,31.215,30.1106,31.302,exact,auto,,1,Pariset,Place,1720-1729,18,14.115527182258587
2737,Astrachan,1727,453419,453427,467907,467915,919,Astrakhan,"Astrakhan, Astrakhan oblast, RUS",City,Russian Federation (the),RUS,RU,ENG,46.3493,48.0338,46.2173,47.9018,46.4813,48.1658,exact,auto,,,"Richter, Dörbeck",Place,1720-1729,18,35.66966203992538
2738,Astrachan,1728,453419,453427,467907,467915,919,Astrakhan,"Astrakhan, Astrakhan oblast, RUS",City,Russian Federation (the),RUS,RU,ENG,46.3493,48.0338,46.2173,47.9018,46.4813,48.1658,exact,auto,,1,"Richter, Dörbeck",Place,1720-1729,18,35.66966203992538
2739,Krim,1728,456676,456679,471184,471187,831,Avtonomna Respublika Krym,"Avtonomna Respublika Krym, UKR",State or Province,Ukraine,UKR,UA,UKR,45.3125,34.3502,43.8095,32.8472,46.8155,35.8532,exact,auto,,,Dörbeck,Administrative Unit,1720-1729,18,408.5575238334848
2740,Kleinasien,1728,456685,456694,471203,471212,490,Turkey,Turkey,Country,Turkey,TUR,TR,ENG,39.0663,35.1423,32.7043,28.7803,45.4283,41.5043,exact,auto,,,,Country,1720-1729,18,1786.5396584173081
2741,Syrien,1728,456700,456705,471218,471223,345,Syria,Syria,Country,Syrian Arab Republic (the),SYR,SY,ENG,35.0128,38.5053,32.0708,35.5633,37.9548,41.4473,exact,auto,,,,Country,1720-1729,18,845.2885441829533
2742,Smyrna,1728,456721,456726,471239,471244,481,Izmir,"İzmir, Konak, İzmir, TUR",City,Turkey,TUR,TR,TUR,38.4262,27.1419,38.2802,26.9959,38.5722,27.2879,exact,auto,,,,Place,1720-1729,18,41.246082031974716
2743,Beilan,1728,456729,456734,471247,471252,388,Belen,"Belen, Hatay, TUR",City,Turkey,TUR,TR,TUR,36.4923,36.193600000000004,36.4053,36.1066,36.5793,36.2806,exact,auto,,,,Place,1720-1729,18,24.825065815830225
2744,Aleppo,1728,456737,456742,471255,471260,375,Aleppo,"Aleppo, SYR",City,Syrian Arab Republic (the),SYR,SY,WEN,36.2012,37.1612,36.1272,37.0872,36.2752,37.2352,exact,auto,,,Pariset,Place,1720-1729,18,21.146659968321075
2745,Syrien,1729,456759,456764,471287,471292,345,Syria,Syria,Country,Syrian Arab Republic (the),SYR,SY,ENG,35.0128,38.5053,32.0708,35.5633,37.9548,41.4473,exact,auto,,,,Country,1720-1729,18,845.2885441829533
2746,Inseln des griechischen Meeres,1729,456791,456820,471319,471348,515,Greece,Greece,Country,Greece,GRC,GR,ENG,39,22,34.695,17.695,43.305,26.305,exact,auto,,,,Country,1720-1729,18,1211.0594883274455
2747,Otranto,1729,456848,456854,471376,471382,519,Otranto,"Otranto, Lecce, ITA",City,Italy,ITA,IT,ITA,40.1439,18.4912,40.1385,18.472,40.1565,18.4988,exact,auto,,,,Place,1720-1729,18,3.0322976433965056
2748,Venedig,1729,456864,456870,471392,471398,842,Venezia,"Venezia, Provincia di Venezia, ITA",City,Italy,ITA,IT,ENG,45.4381,12.3182,45.2441,12.1242,45.6321,12.5122,exact,auto,,,,Place,1720-1729,18,52.704945330678825
2749,Zypern,1730,456955,456960,471483,471488,346,Cyprus,Cyprus,Country,Cyprus,CYP,CY,ENG,35.0502,33.2262,34.1792,32.3552,35.9212,34.0972,exact,auto,,,Pariset,Country,1730-1739,18,250.320702968308
2750,Konstantinopel,1730,456966,456979,471494,471507,562,Istanbul,"İstanbul, Istanbul, TUR",City,Turkey,TUR,TR,TUR,41.0138,28.9497,40.8868,28.8227,41.1408,29.0767,exact,auto,,,Pariset,Place,1730-1739,18,35.381630714057465
2751,Albanien,1730,456982,456989,471510,471517,573,Albania,Albania,Country,Albania,ALB,AL,ENG,41.1346,20.0642,39.9316,18.8612,42.3376,21.2672,exact,auto,,,Pariset,Country,1730-1739,18,334.894530682842
2752,Bosnien,1730,456992,456998,471520,471526,759,Bosnia and Herzegovina,Bosnia and Herzegovina,Country,Bosnia and Herzegovina,BIH,BA,ENG,44.1683,17.7852,42.5143,16.1312,45.8223,19.4392,exact,auto,,,Pariset,Country,1730-1739,18,452.583396760379
2753,Dalmatien,1730,457001,457009,471529,471537,685,Splitsko-dalmatinska zupanija,"Splitsko-dalmatinska zupanija, HRV",State or Province,Croatia,HRV,HR,SCR,43.4927,16.7082,42.5977,15.8132,44.3877,17.6032,exact,auto,,,Pariset,Administrative Unit,1730-1739,18,245.88489591870325
2754,Novibazar,1730,457012,457020,471540,471548,646,Novi Pazar,"Novi Pazar, Raski Okrug, Centralna Srbija, SRB",City,Serbia,SRB,RS,SCX,43.1407,20.5214,43.1215,20.4848,43.1629,20.5461,exact,auto,,,Pariset,Place,1730-1739,18,6.777019520901812
2755,Polen,1730,457026,457030,471564,471568,1473,Poland,Poland,Country,Poland,POL,PL,ENG,52.1238,19.3988,48.1598,15.4348,56.0878,23.3628,exact,auto,,,Peinlich,Country,1730-1739,18,1032.9540787586204
2756,Moldau,1730,457040,457045,471578,471583,1124,Moldavia,Moldavia,Historical Region,,,,,48.29,29.6,45.52,25.94,51.06,33.26,approximate,manual,,,Peinlich,Region,1730-1739,18,819.4280528473842
2757,Podolien,1730,457051,457058,471600,471607,1296,Podolia,Podolia,Historical Region,,,,,50.12,30.17,47.59,25.7,52.65,34.64,approximate,manual,,,Low,Region,1730-1739,18,849.0874648271607
2758,Volhynien,1730,457064,457072,471613,471621,1433,Volhynia,Volhynia,Historical Region,,,,,51.64,24.6,50.25,21.62,53.41,27.58,approximate,manual,,,Low,Region,1730-1739,18,539.3162176515876
2759,Kairo,1731,457088,457092,471643,471647,245,Cairo,"Cairo, EGY",City,Egypt,EGY,EG,ENG,30.0444,31.2357,30.0084,31.215,30.1106,31.302,exact,auto,,,Pariset,Place,1730-1739,18,14.115527182258587
2760,Bosnien,1731,457099,457105,471664,471670,759,Bosnia and Herzegovina,Bosnia and Herzegovina,Country,Bosnia and Herzegovina,BIH,BA,ENG,44.1683,17.7852,42.5143,16.1312,45.8223,19.4392,exact,auto,,,"Frari, Bajamonti",Country,1730-1739,18,452.583396760379
2761,Dalmatien,1731,457113,457121,471678,471686,685,Splitsko-dalmatinska zupanija,"Splitsko-dalmatinska zupanija, HRV",State or Province,Croatia,HRV,HR,SCR,43.4927,16.7082,42.5977,15.8132,44.3877,17.6032,exact,auto,,,"Frari, Bajamonti",Administrative Unit,1730-1739,18,245.88489591870325
2762,Spalatro,1731,457137,457144,471702,471709,686,Split,"Split, Splitsko-dalmatinska zupanija, HRV",City,Croatia,HRV,HR,ENG,43.507,16.4421,43.402,16.3371,43.612,16.5471,exact,auto,,,"Frari, Bajamonti",Place,1730-1739,18,28.846141252191256
2763,Albanien,1731,457155,457162,471720,471727,573,Albania,Albania,Country,Albania,ALB,AL,ENG,41.1346,20.0642,39.9316,18.8612,42.3376,21.2672,exact,auto,,,"Frari, Bajamonti",Country,1730-1739,18,334.894530682842
2764,Algier,1732,457696,457701,472281,472286,405,Algiers,"Algiers, Alger, DZA",City,Algeria,DZA,DZ,ARA,36.7525,3.042,36.6315,2.921,36.8735,3.163,exact,auto,,,Berbrugger,Place,1730-1739,18,34.48117163645172
2765,Aleppo,1733,457762,457767,472360,472365,375,Aleppo,"Aleppo, SYR",City,Syrian Arab Republic (the),SYR,SY,WEN,36.2012,37.1612,36.1272,37.0872,36.2752,37.2352,exact,auto,,,Pariset,Place,1730-1739,18,21.146659968321075
2766,Ägypten,1734,457778,457784,472386,472392,201,Egypt,Egypt,Country,Egypt,EGY,EG,ENG,26.5123,29.8705,20.9763,24.3345,32.0483,35.4065,exact,auto,,,,Country,1730-1739,18,1649.8678754164905
