terr_id,terr_name,ruler_type,subtype
M294,Mugelein,noble,family_line
M295,Muggenthal,noble,family_line
M296,Mühlenbach,noble,family_line
M297,Mühlgau,noble,family_line
M298,Mühlhausen(Württemberg) (Reichsdorf?; reichsritterschaftlicher Ort),noble,knight_lord
M299,Mühlhausen(Thüringen) (Reichsstadt),self,imperial_city
M300,Mühlhausen; Mulhouse(Frankreich) (Reichsstadt),self,imperial_city
M301,Mühlheim (an der Donau),noble,family_line
M302,Mühlingen,noble,family_line
M303,Muhr; Mur; Muri,noble,family_line
M304,Mühringen,noble,family_line
M305,Mukodell; mukkadell,noble,family_line
M306,Mulach,noble,family_line
M307,Mulahgouwe,noble,family_line
M308,Mulehkeuue,noble,family_line
M309,Müllenheim,noble,family_line
M310,Müller zu Lengsfeld,noble,family_line
M311,Münch,noble,family_line
M312,Münch von Rosenberg,noble,family_line
M313,München,noble,family_line
M314,Münchhöf,noble,family_line
M315,Münchingen,noble,family_line
M316,Münchwald,noble,family_line
M317,Münchweiler,noble,family_line
M318,Mundatwald,noble,family_line
M319,Münden; hannoversch münden,noble,family_line
M320,Munderkingen,noble,family_line
M321,Mundeslacht,noble,family_line
M322,Mundolsheim,noble,family_line
M323,Munigisingeshuntari,noble,family_line
M324,Münkheim,noble,family_line
M325,Munster,noble,family_line
M326,Münster(Bayern) (Dorf),noble,family_line
M327,Münster(Franken) (Freiherren; Reichsritter),noble,knight_lord
M328,Münster(Westfalen) (Hochstift),church,bishopric
M329,Münster(Westfalen) (Reichsgrafen),noble,county
M330,Münster; Munster(Frankreich) (Reichsstadt),self,imperial_city
M331,Münsterberg,noble,family_line
M332,Muntricheshuntera ; Muntericheshuntari,noble,family_line
M333,Münzenberg,noble,family_line
M334,Münzfelden,noble,family_line
M335,Munzingen,noble,family_line
M336,Muoriztal,noble,family_line
M337,Mur,noble,family_line
M338,Murbach,noble,family_line
M339,Muri,noble,family_line
M340,Murrahgouwe,noble,family_line
M341,Murrgau; murrensis,noble,family_line
M342,Murrhardt,noble,family_line
M343,Murten,noble,family_line
M344,Mürzgau,noble,family_line
M345,Mürztal,noble,family_line
M346,Muselgouwe,noble,family_line
M347,Musenlo,noble,family_line
M348,Muskau,noble,family_line
M349,Musslohe; Musenlo,noble,family_line
M350,Muth,noble,family_line
M351,Mutharicheshuntari,noble,family_line
M352,Muthiwidde,noble,family_line
M353,Mylendonk,noble,family_line
M354,Mylius,noble,family_line
M355,Myllendonk,noble,family_line
N001,Nabelgau,noble,family_line
N002,Nagaltgouwe,noble,family_line
N003,(Hohenzollern-Hohenberg-)Nagold,noble,family_line
N004,Nagoldgau,noble,family_line
N005,Nahegau,noble,family_line
N006,Nahrstett,noble,family_line
N007,Nalbach,noble,family_line
N008,Namen,noble,family_line
N009,Namslau,noble,family_line
N010,Namucensis,noble,family_line
N011,Namur,noble,family_line
N012,Nankenreuth,noble,family_line
N013,Napurg,noble,family_line
N014,Nardingland,noble,family_line
N015,Nasina,noble,family_line
N016,Nassau,noble,family_line
N017,Nassau-Beilstein (ältere Linie),noble,family_line
N018,Nassau-Breda,noble,family_line
N019,Nassau-Diez,noble,family_line
N020,Nassau-Dillenburg,noble,family_line
N021,Nassau-Hadamar (ältere Linie),noble,family_line
N022,Nassau-Idstein (mit Wiesbaden),noble,family_line
N023,Nassau-Katzenelnbogen,noble,family_line
N024,Nassau-Liebenscheid,noble,family_line
N025,Nassau-Oranien,noble,family_line
N026,Nassau(-Saarbrücken)-Ottenweiler,noble,family_line
N027,Nassau-Saarbrücken (ältere Linie),noble,family_line
N028,Nassau-Saarbrücken-Weilburg,noble,family_line
N029,Nassau-Siegen (1328-1607 Nassau-Dillenburg genannt),noble,family_line
N030,Nassau(-Saarbrücken)-Usingen,noble,family_line
N031,Nassau-Weilburg,noble,family_line
N032,Nassau-Weilnau,noble,family_line
N033,Nassau-Wiesbaden,noble,family_line
N034,Natergouwe,noble,family_line
N035,Naugard,noble,family_line
N036,Naumburg (Grafen),noble,county
N037,Naumburg (Hochstift),church,bishopric
N038,Naumburg-Zeitz,noble,family_line
N039,Neapel,noble,family_line
N040,Neckar,noble,family_line
N041,Neckarburg,noble,family_line
N042,Neckargau,noble,family_line
N043,Neckargemünd,noble,family_line
N044,Neckar-Schwarzwald,noble,family_line
N045,Neckarsteinach,noble,family_line
N046,Neckarsulm,noble,family_line
N047,Nederne,noble,family_line
N048,Neideck,noble,family_line
N049,Neidenfels,noble,family_line
N050,Neidlingen,noble,family_line
N051,Neidstein,noble,family_line
N052,Neipperg,noble,family_line
N053,Neipperg zu Freudental,noble,family_line
N054,Neiße,noble,family_line
N055,Neitperger,noble,family_line
N056,Neletici,noble,family_line
N057,Nellenburg (Veringen-Nellenburg),noble,family_line
N058,Nelßbach,noble,family_line
N059,Nerdincklamt,noble,family_line
N060,Neresheim,noble,family_line
N061,Nerreth,noble,family_line
N062,Neschwitz,noble,family_line
N063,Nesselrode,noble,family_line
N064,Nesselrode-Ehreshoven,noble,family_line
N065,Nesselrode-Reichenstein,noble,family_line
N066,Netga,noble,family_line
N067,Nethegau,noble,family_line
N068,Nettegau,noble,family_line
N069,Nettelhorst,noble,family_line
N070,Netzedistrikt,noble,family_line
N071,Neu-Bamberg; Neubamberg,noble,family_line
N072,Neubronner von Eisenburg,noble,family_line
N073,Neuburg (Fürstentum; Herzogtum),noble,duchy
N074,Neuburg (reichsritterliche Herrschaft),noble,knight_lord
N075,Neuburg; Newperg (=K226 Küchenmeister (Reichsritter)),noble,knight_lord
N076,Neuburg (=T069 Thumb von Neuburg (Reichsritter; Freiherren)),noble,knight_lord
N077,Neuburg (=V091 Vöhlin von Neuburg (Freiherr; Reichsritter)),noble,knight_lord
N078,Neuburg (am Inn),noble,family_line
N079,Neuchâtel,noble,family_line
N080,Neuenahr (Neuenahr-Rodesberg),noble,family_line
N081,Neuenburg; Neuchâtel(Schweiz) (Grafschaft; Fürstentum),noble,principality
N082,Neuenburg(Schweiz) (Kanton),noble,republic
N083,Neuenburg(Franken) (Reichsritter),noble,knight_lord
N084,Neuenburg(Baden) (Reichsstadt),self,imperial_city
N085,Neuenburg (=B532 Buttlar (Reichsritter)),noble,knight_lord
N086,Neuengleichen,noble,family_line
N087,Neuenheerse,noble,family_line
N088,Neuenstadt,noble,family_line
N089,Neuenstein(Hohenlohe) (Burg; Herren),noble,family_line
N090,Neuenstein (Freiherren; Reichsritter),noble,knight_lord
N091,Neuerburg,noble,family_line
N092,Neuffen,noble,family_line
N093,Neufra (Herrschaft),noble,lordship
N094,Neufra (reichsritterschaftlicher Ort),noble,knight_lord
N095,Neufürstliche Häuser,noble,principality
N096,Neuhaus(Niedersachsen) (Amt),noble,family_line
N097,Neuhaus(Württemberg) (Herrschaft),noble,lordship
N098,Neuhaus(Baden) (reichsritterschaftlicher Ort),noble,knight_lord
N099,Neuhausen (Reichsdorf?),noble,family_line
N100,Neuhausen (Reichsritter),noble,knight_lord
N101,Neuhof; Neunhof,noble,family_line
N102,Neukirchen,noble,family_line
N103,Neuleiningen,noble,family_line
N104,Neumark,noble,family_line
N105,Neumarkt,noble,family_line
N106,Neuneck (Herrschaft),noble,lordship
N107,Neuneck (Reichsritter),noble,knight_lord
N108,Neunegg,noble,family_line
N109,Neunhof,noble,family_line
N110,Neunkirchen,noble,family_line
N111,Neunkirch-Hallau,noble,family_line
N112,Neuravensburg,noble,family_line
N113,Neurod,noble,family_line
N114,Neuschloss,noble,family_line
N115,Neusickingen,noble,family_line
N116,Neustadt,noble,family_line
N117,Neustetter genannt Stürmer,noble,family_line
N118,Neustift,church,monastery_chapter
N119,Neuveville,noble,family_line
N120,Neuweier,noble,family_line
N121,Neuwied,noble,family_line
N122,Neuwürttemberg,noble,family_line
N123,Neuzauche,noble,family_line
N124,Neuzelle,noble,family_line
N125,Nidda,noble,family_line
N126,Niddaggau,noble,family_line
N127,Nidinga,noble,family_line
N128,Nidkiki,noble,family_line
N129,Nidwalden,noble,family_line
N130,Niebelgau,noble,family_line
N131,Niederbayern (ältere Linie),noble,family_line
N132,Niederbronn,noble,family_line
N133,Niederburgheim,noble,family_line
N134,Niederelsass,noble,family_line
N135,Niederhessen,noble,family_line
N136,Niederingelheim,noble,family_line
N137,Niederisenburg,noble,family_line
N138,Niederkranichfeld,noble,family_line
N139,Niederlande,noble,family_line
N140,Niederlausitz,noble,family_line
N141,Niederlingen,noble,family_line
N142,Niederlothringen,noble,family_line
N143,Niedermünster,noble,family_line
N144,Niedernhall,noble,family_line
N145,Niederösterreich,noble,family_line
N146,Niederraunau; Raunau,noble,family_line
N147,Niederrhein,noble,family_line
N148,Niederrheinisch-westfälischer Reichskreis; westfälischer Reichskreis,noble,family_line
N149,Niederrheinisch-westfälisches Reichsgrafenkollegium,noble,county
N150,Niederrheinstrom,noble,family_line
N151,Niedersachsen,noble,family_line
N152,Niedersächsischer Reichskreis,noble,family_line
N153,Nieder-Saulheim; Niedersaulheim (Ganerbschaft),noble,family_line
N154,Nieder-Saulheim; Niedersaulheim (=W079 Wallbrunn zu Nieder-Saulheim; Niedersaulheim (Freiherren; Reichsritter)),noble,knight_lord
N155,Niederschlesien,noble,family_line
N156,Niederschwaben,noble,family_line
N157,Niederstetten,noble,family_line
N158,Niederstotzingen; Stotzingen,noble,family_line
N159,Niederwalden; Nidwalden,noble,family_line
N160,Niederweiler,noble,family_line
N161,Niederwesel; Wesel,noble,family_line
N162,Niedgau,noble,family_line
N163,Niefern,noble,family_line
N164,Nielitizi,noble,family_line
N165,Nienburg/Saale,noble,family_line
N166,Nierstein,noble,family_line
N167,Nievenheim,noble,family_line
N168,Nievenheimergau,noble,family_line
N169,Nievern,noble,family_line
N170,Niftarlake,noble,family_line
N171,Nihtresi; Nihtersi; Nihterse; Nitherseo,noble,family_line
N172,Nikolai-Ahausen,noble,family_line
N173,Nimburg,noble,family_line
N174,Nimwegen,noble,family_line
N175,Nippenburg,noble,family_line
N176,Nisane; Niseni,noble,family_line
N177,Nitagouwe; Niedgau,noble,family_line
N178,Nitahgouwe; Niddagau,noble,family_line
N179,Nivanheim,noble,family_line
N180,Nizizi,noble,family_line
N181,Nizza,noble,family_line
N182,Nomeny,noble,family_line
N183,Nordagoe; Nörthengau,noble,family_line
N184,Norddeutscher Bund,noble,family_line
N185,Nordeck,noble,family_line
N186,Nordedi,noble,family_line
N187,Norden; Emden; Emisgonien,noble,family_line
N188,Nordenberg; Nortenberg,noble,family_line
N189,Nordendi,noble,family_line
N190,Nordendorf; Norndorf,noble,family_line
N191,Norderaland,noble,family_line
N192,Norderdithmarschen,noble,family_line
N193,Nordfilusa,noble,family_line
N194,Nordgau,noble,family_line
N195,Nordgo I,noble,family_line
N196,Nordgo II,noble,family_line
N197,Nordgouwe; Nordgau,noble,family_line
N198,Nordhausen (Reichsstadt),self,imperial_city
N199,Nordhausen (reichsunmittelbares Stift),church,monastery_chapter
N200,Nördlingen,noble,family_line
N201,Nördlinger,noble,family_line
N202,Nordmark,noble,family_line
N203,Nordrhein-Westfalen,noble,family_line
N204,Nordstrand,noble,family_line
N205,Nordthüringergau,noble,family_line
N206,Nordthüringgau,noble,family_line
N207,Noricum,noble,family_line
N208,Norital,noble,family_line
N209,Norndorf,noble,family_line
N210,Nortenberg,noble,family_line
N211,Northaga; Nörtengau,noble,family_line
N212,Northalbingi; Nordalbinger,noble,family_line
N213,Northeim,noble,family_line
N214,Northgo I,noble,family_line
N215,Northgo II,noble,family_line
N216,Norththuianti,noble,family_line
N217,Norththuringun; Nortthuringia; Nordthüringen,noble,family_line
N218,Northwidu; Nordedi; Nordendi; Norderaland,noble,family_line
N219,Nortsuavi; Norsuavi; Nordschwaben,noble,family_line
N220,Nortwald; Nordwald,noble,family_line
N221,Nörvenich,noble,family_line
N222,Nostitz,noble,family_line
N223,Nostitz zu Falkenau,noble,family_line
N224,Nostitz-Rieneck,noble,family_line
N225,Nothaft von Hohenberg,noble,family_line
N226,Nothaft; Notthaft,noble,family_line
N227,Novara,noble,family_line
N228,Novellara,noble,family_line
N229,Novi,noble,family_line
N230,Nudzici,noble,family_line
N231,Nürburg,noble,family_line
N232,Nürings,noble,family_line
N233,Nurite,noble,family_line
N234,Nurithal,noble,family_line
N235,Nürnberg (Burggrafen; Burggrafschaft),noble,burgraviate
N236,Nürnberg (Reichsstadt),self,imperial_city
N237,Nützingen; Rützingen; Rixingen,noble,family_line
N238,Nuwenreuthe; Nerreth,noble,family_line
O001,Obenhausen,noble,family_line
O002,Obenheim,noble,family_line
O003,Obentraut,noble,family_line
O004,Oberargeuue,noble,family_line
O005,Oberbayern,noble,family_line
O006,Oberbronn,noble,family_line
O007,Oberburgheim ,noble,family_line
O008,Oberdischingen,noble,family_line
O009,Oberehnheim ,noble,family_line
O010,Oberelsass,noble,family_line
O011,Obergeldern,noble,family_line
O012,Oberglogau,noble,family_line
O013,Obergreiz (Reuß ältere Linie),noble,family_line
O014,Obergriesheim,noble,family_line
O015,Oberhausen,noble,family_line
O016,Oberhessen,noble,family_line
O017,Oberingelheim,noble,family_line
O018,Oberisenburg,noble,family_line
O019,Oberkamp,noble,family_line
O020,Oberkirch (Freiherren; Reichsritter),noble,knight_lord
O021,Oberkirch (Herrschaft),noble,lordship
O022,Oberlahngau,noble,family_line
O023,Oberländer,noble,family_line
O024,Oberlausitz,noble,family_line
O025,Oberlothringen,noble,family_line
O026,Obermarchtal,noble,family_line
O027,Obermünster,noble,family_line
O028,Obernau,noble,family_line
O029,Obernberg,noble,family_line
O030,Oberndorf,noble,family_line
O031,Obernitz,noble,family_line
O032,Obernzell,noble,family_line
O033,Oberösterreich (Fürstentum; Bundesland),noble,principality
O034,Oberösterreich (Ländergruppe) (=O033 Oberösterreich (Fürstentum; Bundesland)),noble,principality
O035,Oberpfalz,noble,family_line
O036,Oberquartier Geldern,noble,family_line
O037,Oberrheinfeld,noble,family_line
O038,Oberrheinischer Reichskreis,noble,family_line
O039,Oberrheinstrom,noble,family_line
O040,Obersächsischer Reichskreis,noble,family_line
O041,Oberschefflenz ,noble,family_line
O042,Oberschlesien,noble,family_line
O043,Oberschöntal,noble,family_line
O044,Oberschwaben,noble,family_line
O045,Obersontheim,noble,family_line
O046,Oberstadion,noble,family_line
O047,Oberstein,noble,family_line
O048,Oberstenfeld,noble,family_line
O049,Oberstotzingen,noble,family_line
O050,Obersulmetingen,noble,family_line
O051,Oberwalden,noble,family_line
O052,Oberwegfurt; Wegfurt,noble,family_line
O053,Oberweiler,noble,family_line
O054,Oberwesel,noble,family_line
O055,Ochs von Gunzendorf,noble,family_line
O056,Ochsenburg,noble,family_line
O057,Ochsenhausen,noble,family_line
O058,Ochsenstein,noble,family_line
O059,Ochtland (Üchtland),noble,family_line
O060,Ockenhausen ,noble,family_line
O061,Ockstadt (Reichsdorf),noble,family_line
O062,Ockstadt (=F110 Frankenstein; Frankenstein zu Ockstadt (Freiherren; Reichsritter)),noble,knight_lord
O063,Odangau,noble,family_line
O064,Odenheim,noble,family_line
O065,Odenheim (und Bruchsal),noble,family_line
O066,Odenthal,noble,family_line
O067,Odenwald,noble,family_line
O068,Odenwald (Kantonskorporation),noble,republic
O069,Oderberg,noble,family_line
O070,Odernheim,noble,family_line
O071,Odescalchi,noble,family_line
O072,Oebisfelde,noble,family_line
O073,Oedheim,noble,family_line
O074,Oeffingen,noble,family_line
O075,Oefner,noble,family_line
O076,Oehlefeld,noble,family_line
O077,Oels,noble,family_line
O078,Oepfersheim,noble,family_line
O079,Oepp,noble,family_line
O080,Oeringer,noble,family_line
O081,Oetinger,noble,family_line
O082,Oettingen,noble,family_line
O083,Oettingen-Baldern,noble,family_line
O084,Oettingen-Baldern-Katzenstein,noble,family_line
O085,Oettingen-Flochberg,noble,family_line
O086,Oettingen-Oettingen,noble,family_line
O087,Oettingen-Spielberg,noble,family_line
O088,Oettingen-Wallerstein,noble,family_line
O089,Oeynhausen; Oyenhausen,noble,family_line
O090,Offenau,noble,family_line
O091,Offenbach,noble,family_line
O092,Offenburg (Reichsritter),noble,knight_lord
O093,Offenburg (Reichsstadt),self,imperial_city
O094,Offingen,noble,family_line
O095,Öffingen (Oeffingen),noble,family_line
O096,Ogasgouwe ,noble,family_line
O097,Oggelsbeuren,noble,family_line
O098,Oggenhausen,noble,family_line
O099,Ohmfeld,noble,family_line
O100,Öhringen,noble,family_line
O101,Olbersdorf,noble,family_line
O102,Olbrück; Ollbrück ,noble,family_line
O103,Oldenburg,noble,family_line
O104,Oldenburg in Holstein,noble,family_line
O105,Oldenburg-Wildeshausen,noble,family_line
O106,Oliupestale,noble,family_line
O107,Ollbrück,noble,family_line
O108,Olmütz,noble,family_line
O109,Ommergavvi,noble,family_line
O110,Onfeld (Ohmfeld),noble,family_line
O111,Onolzbach (=A162 Ansbach),noble,family_line
O112,Onolzbach (Reichsritter) (=A162 Ansbach),noble,knight_lord
O113,Oosgau,noble,family_line
O114,Oostergo,noble,family_line
O115,Öpfner; Opfner; Offner; Öfner,noble,family_line
O116,OppeIn-Falkenberg,noble,family_line
O117,Oppeln,noble,family_line
O118,Oppeln-Ratibor,noble,family_line
O119,Oppenheim,noble,family_line
O120,Oppenweiler,noble,family_line
O121,Oppurg ,noble,family_line
O122,Oranien,noble,family_line
O123,Oranien-Fulda,noble,family_line
O124,Orlamünde,noble,family_line
O125,Orlow,noble,family_line
O126,Orsenhausen,noble,family_line
O127,Orsini,noble,family_line
O128,Orsini von Rosenberg,noble,family_line
O129,Ortenau (Landgrafschaft; Landvogtei; Reichslandvogtei),noble,landgraviate
O130,Ortenau (Ort; Bezirk [Kanton]),noble,republic
O131,Ortenberg (Grafschaft),noble,county
O132,Ortenberg (Burg) (=Ortenberg (Grafschaft)),noble,county
O133,Ortenburg,noble,family_line
O134,Orth (an der Donau),noble,family_line
O135,Ösel,noble,family_line
O136,Osnabrück (Hochstift),church,bishopric
O137,Osnabrück (nahezu reichsunmittelbare Stadt),noble,family_line
O138,Osninge,noble,family_line
O139,Ossolinski,noble,family_line
O140,Oßweil,noble,family_line
O141,Ostarbant,noble,family_line
O142,Ostarfrankun (Ostfranken),noble,family_line
O143,Ostargouwe,noble,family_line
O144,Ostarrichi (Ostfrankreich),noble,family_line
O145,Ost-Berlin,noble,family_line
O146,Ostegau,noble,family_line
O147,Ostein,noble,family_line
O148,Osterberg,noble,family_line
O149,Osterberg ,noble,family_line
O150,Osterburg,noble,family_line
O151,OsterIand-Föhr,noble,family_line
O152,Osterland,noble,family_line
O153,Österreich (Ballei),church,military_order
O154,Österreich (Mark; Herzogtum; Kaisertum; Republik),noble,duchy
O155,Österreichischer Reichskreis,noble,family_line
O156,Österreichisch-Schlesien,noble,family_line
O157,Österreich-Ungarn,noble,family_line
O158,Osterspai,noble,family_line
O159,Osteruualde,noble,family_line
O160,Ostfalen,noble,family_line
O161,Ostfriesland,noble,family_line
O162,Ostgau,noble,family_line
O163,Ostheim(Bayern) (Ganerbschaft),noble,family_line
O164,Ostheim(Elsass) (Herrschaft),noble,lordship
O165,Ostheim (Reichsritter),noble,knight_lord
O166,Ostheim (=M075 Marschalk von Ostheim (Freiherren; Reichsritter)),noble,knight_lord
O167,Ostheim (=S645 Stein von Ostheim (Reichsritter); =S648 Stein von Nord- und Ostheim (Freiherren; Reichsritter)),noble,knight_lord
O168,Ostinga,noble,family_line
O169,Ostpreußen,noble,family_line
O170,Ostrach,noble,family_line
O171,Östringen,noble,family_line
O172,Otakare ,noble,family_line
O173,Ottenberg,noble,family_line
O174,Otterbach,noble,family_line
O175,Öttingen,noble,family_line
O176,Öttinger; Oetinger,noble,family_line
O177,Ottobeuren,noble,family_line
O178,Ottonen,noble,family_line
O179,Ottonische Linie Nassau (Kernland Nassau-Dillenburg),noble,family_line
O180,Ottweiler,noble,family_line
O181,Otzberg,noble,family_line
O182,Ougiskeuue,noble,family_line
O183,Ouliupestal (Ulstal),noble,family_line
O184,Ousegouwe (Oosgau),noble,family_line
O185,Overijssel,noble,family_line
O186,Ow,noble,family_line
O187,Ow-Sterneck,noble,family_line
O188,Ow-Wachendorf,noble,family_line
P001,Paar,noble,family_line
P002,Pach zu Hausenheim und Hoheneppan,noble,family_line
P003,Padberg,noble,family_line
P004,Paderborn,noble,family_line
P005,Paderga,noble,family_line
P006,Padua,noble,family_line
P007,Pallant,noble,family_line
P008,Pallast,noble,family_line
P009,Pallodio,noble,family_line
P010,Palm,noble,family_line
P011,Papenburg,noble,family_line
P012,Pappenheim,noble,family_line
P013,Pappus von Tratzberg,noble,family_line
P014,Parchim,noble,family_line
P015,Parma,noble,family_line
P016,Parma und Piacenza,noble,family_line
P017,Partenheim (Ganerbschaft),noble,family_line
P018,Partenheim (=W080 Wallbrunn zu Partenstein (Freiherren; Reichsritter)),noble,knight_lord
P019,Partenkirchen-Mittenwald,noble,family_line
P020,Passau (Hochstift),church,bishopric
P021,Passau (Stadt),noble,family_line
P022,Paulinzella,noble,family_line
P023,Paumgarten,noble,family_line
P024,Paumgartner; Baumgartner,noble,family_line
P025,Pavia,noble,family_line
P026,Payerne,noble,family_line
P027,Peißenberg,noble,family_line
P028,Peitz,noble,family_line
P029,Pellworm,noble,family_line
P030,Penig,noble,family_line
P031,Perenyi,noble,family_line
P032,Perg,noble,family_line
P033,Perneck; Berneck,noble,family_line
P034,Pernstein,noble,family_line
P035,Perrenot de Granvelle,noble,family_line
P036,Persen,noble,family_line
P037,Petersbuch; Petersbach,noble,family_line
P038,Petershausen,noble,family_line
P039,Peterswald; Peterswaldt,noble,family_line
P040,Petkum,noble,family_line
P041,Petsch,noble,family_line
P042,Pettau,noble,family_line
P043,Peusser von Leutershausen,noble,family_line
P044,Pfäfers,noble,family_line
P045,Pfaffenhofen,noble,family_line
P046,Pfäffingen,noble,family_line
P047,Pfalz (Pfalzgrafschaft bei Rhein; Kurfürstentum; Regierungsbezirk; Landesteil),noble,elector
P048,Pfalz Regierungsbezirk; Landesteil),noble,family_line
P049,Pfalz(-Zweibrücken)-Birkenfeld,noble,family_line
P050,Pfalz-Bischweiler,noble,family_line
P051,Pfalzgrafschaft am Rhein,noble,count_palatine
P052,Pfalz-Lautern,noble,family_line
P053,Pfalz-Mosbach,noble,family_line
P054,Pfalz(-Zweibrücken)-Neuburg,noble,family_line
P055,Pfalz-Neumarkt,noble,family_line
P056,Pfalz-Oberpfalz; Pfalz-Neumarkt,noble,family_line
P057,Pfalz-Simmern,noble,family_line
P058,Pfalz-Sulzbach,noble,family_line
P059,Pfalz-Veldenz,noble,family_line
P060,Pfalz-Zweibrücken,noble,family_line
P061,Pfalz-Zweibrücken-Birkenfeld,noble,family_line
P062,Pfalz-Zweibrücken-Simmern,noble,family_line
