city_id,name,lat,lon,town_from,town_to,ready,year,population,distance_river_km,distance_road_km,distance_fair_km,num_fairs_50km,num_fairs_100km,has_own_fair,own_fair_category,has_own_toll,has_own_staple,has_own_bridge,has_own_ferry,has_own_harbour,on_trade_route,trade_access_score,pop_rank_key,sort_key
12623,Werf,51.22365,4.396928,1350,1650,,1450,,6.243,0.168,0.336,6,22,0,,1,1,0,0,1,1,3,-1.0,"(1.0, -22)"
10624,,53.917185,9.515869,1238,1650,y,1450,,3.479,0.154,0.309,9,22,0,,0,1,1,0,1,1,3,-1.0,"(1.0, -22)"
10625,,53.922846,9.518852,1238,1650,,1450,,3.783,0.149,0.375,9,22,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -22)"
13378,,51.219011,4.395591,1350,1650,,1450,,5.749,0.154,0.388,6,22,0,,0,1,0,1,0,1,3,-1.0,"(1.0, -22)"
13865,,51.220656,4.399159,1350,1650,,1450,,6.035,0.041,0.082,6,22,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -22)"
3646,Kiel,54.323309,10.139494,1242,1650,y,1450,,20.9,0.248,0.0,4,21,1,regional,0,0,0,0,0,1,3,-1.0,"(1.0, -21)"
11913,Goes,51.504595,3.890265,1405,1650,,1450,,14.768,0.056,0.0,7,21,1,regional,0,0,0,0,0,1,3,-1.0,"(1.0, -21)"
2151,Gelnhausen,50.202744,9.190682,1170,1650,,1450,,22.339,5.685,0.0,7,19,1,regional,1,0,0,0,0,1,3,-1.0,"(1.0, -19)"
8876,Middelburg (Walcheren),51.4984,3.611522,1217,1650,,1450,,1.816,0.27,0.0,6,19,1,regional,1,1,0,0,0,1,3,-1.0,"(1.0, -19)"
4858,Meldorf,54.089795,9.071814,1227,1559,y,1450,,26.327,1.581,0.0,8,19,1,regional,0,0,0,0,0,1,3,-1.0,"(1.0, -19)"
13872,,51.500876,3.618246,1217,1650,,1450,,1.49,0.121,0.541,6,19,0,,1,1,0,0,1,1,3,-1.0,"(1.0, -19)"
14208,,51.499663,3.625688,1217,1650,,1450,,0.962,0.165,0.991,6,19,0,,0,1,0,1,0,1,3,-1.0,"(1.0, -19)"
10713,Skanör,55.419171,12.849655,1250,1650,,1450,,151.483,0.597,0.0,4,17,1,interregional,1,0,0,0,1,1,3,-1.0,"(1.0, -17)"
11937,Axel,51.265287,3.908526,1183,1650,,1450,,0.288,2.094,10.021,8,17,0,,1,1,0,0,1,0,3,-1.0,"(1.0, -17)"
11912,Westkapelle,51.527703,3.441499,1223,1650,,1450,,13.506,2.77,0.0,5,15,1,regional,0,0,0,0,1,1,3,-1.0,"(1.0, -15)"
8010,Viborg,56.450688,9.411301,1060,1650,,1450,,58.913,0.073,0.0,8,15,1,interregional,1,0,0,0,0,1,3,-1.0,"(1.0, -15)"
8901,Vlissingen,51.442123,3.572776,1315,1650,,1450,,0.349,0.186,6.809,6,15,0,,1,1,0,0,1,1,3,-1.0,"(1.0, -15)"
13340,,51.43841,3.575799,1315,1650,,1450,,0.128,0.231,7.115,6,15,0,,1,1,0,1,1,1,3,-1.0,"(1.0, -15)"
10400,Vordingborg,55.00815943,11.91050695,1200,1650,,1450,,111.646,0.047,0.0,7,13,1,regional,0,0,0,0,1,1,3,-1.0,"(1.0, -13)"
8505,Wismar,53.891371,11.466215,1226,1650,y,1450,,33.958,0.062,0.0,4,11,1,regional,1,1,0,0,0,1,3,-1.0,"(1.0, -11)"
9437,,53.89234,11.467337,1226,1650,,1450,,34.066,0.065,0.13,4,11,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -11)"
72,Aarhus,56.157091,10.209522,1300,1650,,1450,,108.178,0.052,0.0,3,11,1,regional,1,0,0,0,0,1,3,-1.0,"(1.0, -11)"
13958,,53.895276,11.46024,1226,1650,y,1450,,34.392,0.231,0.585,4,11,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -11)"
13959,,53.892216,11.464991,1226,1650,,1450,,34.051,0.062,0.124,4,11,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -11)"
12641,,51.05941,3.724315,1350,1650,,1450,,0.42,0.04,32.089,4,10,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -10)"
12642,,51.054649,3.72572,1350,1650,,1450,,0.19,0.074,32.394,4,10,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -10)"
1987,Frankfurt am Main,50.110394,8.682175,1142,1650,,1450,,2.962,0.076,0.0,3,10,1,interregional,0,0,0,0,0,1,3,-1.0,"(1.0, -10)"
2002,Freiberg,50.916999,13.343914,1170,1650,n,1450,,28.192,0.234,31.237,1,10,0,,1,1,0,0,0,1,3,-1.0,"(1.0, -10)"
2159,Gent,51.05355,3.724503,1350,1650,,1450,,0.309,0.074,32.541,2,10,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -10)"
12638,,51.052518,3.734538,1350,1650,,1450,,0.13,0.151,32.136,2,10,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -10)"
12806,,51.056402,3.721864,1350,1650,,1450,,0.047,0.166,32.446,4,10,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -10)"
12807,,51.060415,3.713136,1350,1650,,1450,,0.373,0.536,32.572,4,10,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -10)"
12810,,51.057699,3.707582,1350,1650,,1450,,0.661,0.559,33.062,4,10,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -10)"
13860,,51.060044,3.724827,1350,1650,,1450,,0.499,0.04,32.014,4,10,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -10)"
17697,,51.05666,3.741746,1350,1650,,1450,,0.618,0.471,31.455,6,10,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -10)"
17919,,51.053769,3.722305,1350,1650,,1450,,0.196,0.078,32.632,2,10,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -10)"
17925,,51.049889,3.72871,1350,1650,,1450,,0.239,0.157,32.629,2,10,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -10)"
17926,,51.049066,3.719999,1350,1650,,1450,,0.308,0.564,33.118,2,10,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -10)"
17927,,51.054833,3.734043,1350,1650,,1450,,0.121,0.171,31.974,2,10,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -10)"
17928,,51.053956,3.730888,1350,1650,,1450,,0.121,0.136,32.197,2,10,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -10)"
17929,,51.055817,3.728346,1350,1650,,1450,,0.035,0.112,32.173,4,10,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -10)"
17930,,51.055824,3.7209,1350,1650,,1450,,0.047,0.205,32.539,4,10,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -10)"
18003,,51.044347,3.736253,1350,1650,,1450,,0.956,0.656,32.721,2,10,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -10)"
1036,Brugge,51.20876,3.224332,1127,1650,,1450,,0.114,0.029,0.0,4,8,1,interregional,1,1,0,0,0,1,3,-1.0,"(1.0, -8)"
11757,,52.535424,13.205809,1240,1650,y,1450,,0.179,0.082,13.75,3,8,0,,0,1,1,0,1,1,3,-1.0,"(1.0, -8)"
19678,,51.209221,3.222862,1127,1650,,1450,,0.157,0.057,0.115,4,8,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -8)"
7281,Spandau,52.537525,13.20375,1240,1650,y,1450,,0.276,0.064,13.922,3,8,0,,1,1,0,0,0,1,3,-1.0,"(1.0, -8)"
11004,,52.539835,13.209232,1240,1650,y,1450,,0.088,0.101,13.598,3,8,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -8)"
12601,,51.210474,3.22483,1127,1650,,1450,,0.086,0.097,0.194,4,8,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -8)"
12811,,51.20063,3.224534,1127,1650,,1450,,1.01,0.108,0.904,4,8,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -8)"
13411,,52.536876,13.205316,1240,1650,,1450,,0.154,0.064,13.806,3,8,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -8)"
14048,,51.220369,3.232335,1127,1650,,1450,,0.097,1.091,1.406,4,8,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -8)"
14485,,52.538731,13.207432,1240,1650,,1450,,0.08,0.072,13.697,3,8,0,,0,1,0,0,0,0,3,-1.0,"(1.0, -8)"
14486,,52.538506,13.207211,1240,1650,,1450,,0.082,0.08,13.708,3,8,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -8)"
16355,Monnikerede,51.276175,3.309179,1266,1594,,1450,,1.216,1.949,9.543,5,8,0,,1,1,0,0,1,1,3,-1.0,"(1.0, -8)"
17325,Waterhalle,51.208938,3.225126,1127,1650,,1450,,0.086,0.029,0.059,4,8,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -8)"
17326,,51.208454,3.225056,1127,1650,,1450,,0.139,0.03,0.061,4,8,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -8)"
17843,,51.20145,3.227341,1127,1650,,1450,,0.933,0.108,0.839,4,8,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -8)"
17844,,51.20676,3.222304,1127,1650,,1450,,0.377,0.132,0.263,4,8,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -8)"
11758,Mühlendamm,52.515043,13.406904,1244,1650,y,1450,,0.062,0.072,0.374,3,7,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -7)"
11759,,52.517186,13.404293,1244,1650,y,1450,,0.263,0.117,0.235,3,7,0,,0,1,1,0,1,1,3,-1.0,"(1.0, -7)"
11824,,54.084849,12.150596,1218,1650,,1450,,8.183,0.34,0.814,2,7,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -7)"
4955,Miltenberg,49.699422,9.252039,1225,1650,,1450,,6.49,0.045,56.139,0,7,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -7)"
6545,Rostock,54.088618,12.139895,1218,1650,,1450,,8.516,0.093,0.0,2,7,1,regional,0,1,0,0,0,1,3,-1.0,"(1.0, -7)"
8902,Ribe,55.328145,8.762129,800,1650,,1450,,100.316,0.063,0.0,4,7,1,regional,1,0,0,0,0,1,3,-1.0,"(1.0, -7)"
579,Berlin,52.5184,13.407131,1244,1650,y,1450,,0.38,0.117,0.0,3,7,1,local,1,1,0,0,0,1,3,-1.0,"(1.0, -7)"
13750,,54.089953,12.138194,1218,1650,,1450,,8.657,0.093,0.185,2,7,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -7)"
13749,,54.092547,12.138256,1218,1650,y,1450,,8.945,0.144,0.45,2,7,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -7)"
13819,,52.516341,13.408468,1244,1650,,1450,,0.221,0.081,0.246,3,7,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -7)"
14168,,52.515021,13.409484,1244,1650,,1450,,0.1,0.081,0.408,3,7,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -7)"
17756,,49.700383,9.244893,1225,1650,,1450,,6.144,0.052,55.995,0,7,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -7)"
17757,,49.700231,9.251963,1225,1650,,1450,,6.41,0.045,56.049,0,7,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -7)"
17758,,49.701304,9.245135,1225,1650,,1450,,6.061,0.052,55.894,0,7,0,,0,1,0,1,0,1,3,-1.0,"(1.0, -7)"
17767,,49.701101,9.257312,1225,1650,,1450,,6.541,0.211,55.984,0,7,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -7)"
4625,Luckau,51.852601,13.715322,1250,1650,,1450,,57.691,0.134,76.957,0,6,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -6)"
500,Beeskow,52.17187,14.246516,1272,1650,,1450,,18.892,0.438,68.817,0,4,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -4)"
1665,Eberswalde,52.833374,13.821509,1300,1650,,1450,,0.275,0.128,44.801,3,4,0,,1,1,0,0,0,1,3,-1.0,"(1.0, -4)"
4168,Kostrzyn nad Odrą,52.579019,14.637092,1300,1650,,1450,,9.088,0.152,42.938,1,4,0,,1,1,0,0,0,1,3,-1.0,"(1.0, -4)"
1988,Frankfurt (Oder),52.344244,14.553598,1253,1650,,1450,,4.539,0.048,69.092,0,4,0,,1,1,0,0,0,1,3,-1.0,"(1.0, -4)"
13702,Niederlage,52.345024,14.557207,1253,1650,,1450,,4.475,0.088,68.993,0,4,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -4)"
14116,,52.578178,14.632811,1300,1650,,1450,,9.059,0.152,43.019,1,4,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -4)"
14122,,52.344834,14.554629,1253,1650,,1450,,4.478,0.048,69.023,0,4,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -4)"
14123,,52.346428,14.554072,1253,1650,,1450,,4.299,0.08,68.848,0,4,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -4)"
14124,,52.347265,14.556805,1253,1650,,1450,,4.224,0.078,68.745,0,4,0,,1,1,1,0,0,1,3,-1.0,"(1.0, -4)"
14125,,52.347306,14.552216,1253,1650,,1450,,4.194,0.08,68.757,0,4,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -4)"
14148,,52.835851,13.822281,1300,1650,,1450,,0.037,0.14,45.049,3,4,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -4)"
16245,,52.835831,13.821194,1300,1650,,1450,,0.037,0.143,45.001,3,4,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -4)"
16443,,52.169138,14.25379,1272,1650,,1450,,19.344,0.089,69.398,0,4,0,,0,1,1,0,0,0,3,-1.0,"(1.0, -4)"
3574,Košice,48.720509,21.257458,1347,1650,,1450,,501.484,15.412,0.0,3,3,1,regional,1,1,0,0,0,0,3,-1.0,"(1.0, -3)"
5949,Pirna,50.962273,13.941934,1240,1650,,1450,,7.68,0.109,51.342,0,3,0,,1,1,0,0,0,1,3,-1.0,"(1.0, -3)"
17176,,54.315756,13.095564,1234,1650,,1450,,32.032,0.022,30.679,1,3,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -3)"
7461,Stralsund,54.316002,13.090474,1234,1650,,1450,,32.268,0.144,30.902,1,3,0,,1,1,0,0,0,1,3,-1.0,"(1.0, -3)"
18118,Turku,60.450667,22.275951,1300,1650,,1450,,344.064,0.064,0.0,3,3,1,regional,1,0,0,0,0,1,3,-1.0,"(1.0, -3)"
14428,,54.316576,13.094791,1234,1650,,1450,,32.134,0.103,30.782,1,3,0,,0,1,0,1,0,1,3,-1.0,"(1.0, -3)"
16168,,50.964226,13.941885,1240,1650,,1450,,7.753,0.109,51.228,0,3,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -3)"
17175,,54.315619,13.094931,1234,1650,,1450,,32.047,0.022,30.692,1,3,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -3)"
13928,,54.098761,13.381161,1250,1650,,1450,,2.219,0.081,0.298,1,2,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -2)"
2409,Greifswald,54.09608,13.380983,1250,1650,,1450,,2.216,0.149,0.0,1,2,1,local,1,1,0,0,0,1,3,-1.0,"(1.0, -2)"
19743,,54.099237,13.378756,1250,1650,,1450,,2.381,0.017,0.38,1,2,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -2)"
18165,Steinbecker Brücke,54.098937,13.378708,1250,1650,,1450,,2.38,0.017,0.351,1,2,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -2)"
2106,Gartz,53.208154,14.391804,1249,1650,,1450,,3.891,0.106,30.654,1,1,0,,1,1,0,0,0,1,3,-1.0,"(1.0, -1)"
3500,Kalisz Pomorski ,53.297911,15.905313,1303,1650,,1450,,59.382,0.092,94.187,0,1,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -1)"
4220,Gorzów Wielkopolski,52.731058,15.240125,1257,1650,,1450,,5.565,0.082,49.812,1,1,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -1)"
4342,Litoměřice,50.53409,14.131664,1220,1650,,1450,,45.625,5.522,93.632,0,1,0,,1,1,0,0,0,0,3,-1.0,"(1.0, -1)"
7413,Szczecin,53.424101,14.559637,1243,1650,,1450,,10.144,0.11,51.176,0,1,0,,1,1,0,0,0,1,3,-1.0,"(1.0, -1)"
13703,,53.424398,14.563523,1243,1650,,1450,,10.19,0.13,51.194,0,1,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -1)"
14084,,53.20631,14.392662,1249,1650,,1450,,3.976,0.106,30.446,1,1,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -1)"
14396,,53.422178,14.560474,1243,1650,,1450,,9.933,0.11,50.96,0,1,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -1)"
14497,,52.729008,15.240647,1257,1650,,1450,,5.542,0.034,49.962,1,1,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -1)"
14498,,52.729577,15.240244,1257,1650,,1450,,5.565,0.034,49.905,1,1,0,,1,1,0,0,1,1,3,-1.0,"(1.0, -1)"
14499,,52.721413,15.25104,1257,1650,,1450,,4.986,0.548,51.003,0,1,0,,1,1,0,0,0,1,3,-1.0,"(1.0, -1)"
16680,,53.296404,15.904137,1303,1650,,1450,,59.198,0.092,94.05,0,1,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -1)"
11070,Malá Strana,50.088502,14.404609,1350,1650,,1450,,98.104,0.28,145.469,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
11379,,54.005669,15.984292,1107,1650,,1450,,120.296,0.2,147.295,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
11380,,54.003887,15.993314,1107,1650,,1450,,120.641,0.111,147.511,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
517,Białogard,54.004568,15.990118,1107,1650,,1450,,120.522,0.111,147.439,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
12304,,56.946622,24.104832,1350,1650,,1450,,10.025,0.099,367.512,0,0,0,,0,1,0,1,1,1,3,-1.0,"(1.0, 0)"
1333,Gdańsk,54.349211,18.650284,1224,1650,,1450,,0.814,0.095,307.629,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
6092,Praha,50.086745,14.420629,1350,1650,,1450,,98.591,0.317,146.237,0,0,0,,1,1,0,0,0,1,3,-1.0,"(1.0, 0)"
6425,Rīga,56.947979,24.106951,1350,1650,,1450,,9.988,0.099,367.362,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
7806,Trzebiatów,54.062885,15.265714,1245,1650,,1450,,86.498,0.39,123.0,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
8807,Zittau,50.896066,14.805737,1230,1650,,1450,,53.48,0.348,109.847,0,0,0,,1,1,0,0,0,1,3,-1.0,"(1.0, 0)"
8875,Darłowo,54.422131,16.410991,1271,1650,,1450,,145.338,1.756,199.866,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
2313,Görlitz,51.15621,14.990651,1200,1650,,1450,,70.234,0.149,117.308,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
19787,Altstadtbrücke,51.157718,14.99417,1200,1650,,1450,,70.521,0.038,117.545,0,0,0,,0,1,1,0,0,1,3,-1.0,"(1.0, 0)"
13008,,56.950056,24.105399,1350,1650,,1450,,9.75,0.125,367.13,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
16479,,54.350549,18.657577,1224,1650,,1450,,0.341,0.207,308.116,0,0,0,,0,1,0,0,1,1,3,-1.0,"(1.0, 0)"
16480,,54.35083,18.6512,1224,1650,,1450,,0.689,0.095,307.767,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
17345,Karlův most,50.086442,14.411767,1350,1650,,1450,,98.457,0.28,145.932,0,0,0,,1,1,1,0,0,1,3,-1.0,"(1.0, 0)"
3888,Köln,50.936623,6.960704,1475,1650,,1500,45000.0,10.821,0.049,23.271,14,46,0,,1,1,0,0,0,1,3,45000.0,"(-45000.0, -46)"
2159,Gent,51.05355,3.724503,1350,1650,,1500,45000.0,0.309,0.074,26.814,4,12,0,,0,1,0,0,0,1,3,45000.0,"(-45000.0, -12)"
1036,Brugge,51.20876,3.224332,1127,1650,,1500,35000.0,0.114,0.029,0.0,6,10,1,interregional,1,1,0,0,0,1,3,35000.0,"(-35000.0, -10)"
2777,Hamburg,53.54798,9.9931,1150,1650,y,1500,30000.0,0.239,0.042,0.0,14,50,1,regional,1,1,0,0,1,1,3,30000.0,"(-30000.0, -50)"
268,Antwerpen,51.221248,4.399862,1350,1650,,1500,30000.0,6.117,0.041,0.0,8,26,1,interregional,0,1,0,0,0,1,3,30000.0,"(-30000.0, -26)"
1333,Gdańsk,54.349211,18.650284,1224,1650,,1500,30000.0,0.814,0.095,307.629,0,0,0,,0,1,0,0,0,1,3,30000.0,"(-30000.0, 0)"
6092,Praha,50.086745,14.420629,1350,1650,,1500,30000.0,98.591,0.317,137.172,0,0,0,,1,1,0,0,0,1,3,30000.0,"(-30000.0, 0)"
7944,Utrecht,52.091844,5.118906,1114,1650,,1500,25000.0,0.315,0.11,0.0,30,82,1,regional,1,0,0,0,1,1,3,25000.0,"(-25000.0, -82)"
4604,Lübeck,53.865911,10.685259,1143,1650,y,1500,25000.0,0.331,0.128,28.181,4,41,0,,1,1,0,0,0,1,3,25000.0,"(-25000.0, -41)"
1826,Erfurt,50.977868,11.028775,1167,1650,y,1500,19000.0,68.224,0.085,0.0,23,84,1,regional,1,1,0,0,0,1,3,19000.0,"(-19000.0, -84)"
942,Braunschweig,52.262815,10.517142,1204,1650,y,1500,18000.0,1.71,0.217,0.0,18,85,1,regional,1,0,0,0,0,1,3,18000.0,"(-18000.0, -85)"
4705,Magdeburg,52.131591,11.638959,1188,1650,y,1500,18000.0,2.984,0.074,0.0,16,60,1,regional,1,1,0,0,0,1,3,18000.0,"(-18000.0, -60)"
973,Bremen,53.075887,8.807392,965,1650,y,1500,18000.0,0.227,0.031,0.0,10,42,1,regional,1,1,0,0,0,1,3,18000.0,"(-18000.0, -42)"
2456,Groningen,53.218044,6.566612,1245,1650,,1500,14000.0,0.09,0.019,0.0,13,60,1,regional,1,1,0,0,0,1,3,14000.0,"(-14000.0, -60)"
4329,Leiden,52.158439,4.490032,1266,1650,,1500,14000.0,0.482,0.049,0.0,13,46,1,regional,0,0,0,0,0,1,3,14000.0,"(-14000.0, -46)"
6425,Rīga,56.947979,24.106951,1350,1650,,1500,13000.0,9.988,0.099,367.362,0,0,0,,0,1,0,0,0,1,3,13000.0,"(-13000.0, 0)"
5430,Nijmegen,51.847301,5.864896,1230,1650,,1500,12000.0,0.432,0.139,0.0,46,124,1,regional,0,1,0,0,0,1,3,12000.0,"(-12000.0, -124)"
2337,Goslar ,51.905882,10.428955,1219,1650,y,1500,12000.0,8.956,0.266,0.0,32,99,1,regional,0,0,0,0,0,1,3,12000.0,"(-12000.0, -99)"
250,Amsterdam,52.373074,4.89257,1300,1650,,1500,12000.0,0.434,0.044,0.0,13,80,1,regional,1,1,0,0,0,1,3,12000.0,"(-12000.0, -80)"
4653,Lüneburg,53.24995,10.40887,1247,1650,y,1500,12000.0,10.035,0.064,0.0,14,49,1,regional,0,1,0,0,0,1,3,12000.0,"(-12000.0, -49)"
1987,Frankfurt am Main,50.110394,8.682175,1142,1650,,1500,12000.0,2.962,0.076,0.0,3,10,1,interregional,0,0,0,0,0,1,3,12000.0,"(-12000.0, -10)"
2352,Gouda,52.011189,4.710352,1272,1650,,1500,11000.0,0.127,0.038,0.0,25,56,1,regional,0,0,0,0,0,1,3,11000.0,"(-11000.0, -56)"
1988,Frankfurt (Oder),52.344244,14.553598,1253,1650,,1500,11000.0,4.539,0.048,69.092,0,5,0,,1,1,0,0,0,1,3,11000.0,"(-11000.0, -5)"
7461,Stralsund,54.316002,13.090474,1234,1650,,1500,11000.0,32.268,0.144,30.902,1,3,0,,1,1,0,0,0,1,3,11000.0,"(-11000.0, -3)"
3050,Hildesheim,52.152756,9.951685,1300,1650,y,1500,10000.0,32.109,0.048,0.0,33,98,1,regional,1,0,0,0,0,1,3,10000.0,"(-10000.0, -98)"
5113,Münster (Westfalen),51.963078,7.628321,1170,1650,,1500,10000.0,25.869,0.155,0.0,17,81,1,regional,0,0,0,0,0,1,3,10000.0,"(-10000.0, -81)"
7230,Soest (Westfalen),51.572658,8.106354,1144,1650,,1500,10000.0,31.376,0.045,0.0,9,55,1,regional,1,0,0,0,0,1,3,10000.0,"(-10000.0, -55)"
1521,Dordrecht,51.81514,4.667133,1220,1650,,1500,10000.0,0.294,0.018,6.051,22,53,0,,1,1,0,0,1,1,3,10000.0,"(-10000.0, -53)"
4698,Maastricht,50.85125,5.690547,1204,1650,y,1500,10000.0,3.21,0.174,0.0,9,36,1,regional,1,1,0,0,0,1,3,10000.0,"(-10000.0, -36)"
6545,Rostock,54.088618,12.139895,1218,1650,,1500,10000.0,8.516,0.093,0.0,2,10,1,regional,0,1,0,0,0,1,3,10000.0,"(-10000.0, -10)"
8505,Wismar,53.891371,11.466215,1226,1650,y,1500,9000.0,33.958,0.062,0.0,5,18,1,regional,1,1,0,0,0,1,3,9000.0,"(-9000.0, -18)"
579,Berlin,52.5184,13.407131,1244,1650,y,1500,9000.0,0.38,0.117,0.0,3,11,1,local,1,1,0,0,0,1,3,9000.0,"(-9000.0, -11)"
7413,Szczecin,53.424101,14.559637,1243,1650,,1500,9000.0,10.144,0.11,51.176,0,2,0,,1,1,0,0,0,1,3,9000.0,"(-9000.0, -2)"
1545,Dortmund,51.514287,7.466708,1138,1650,,1500,8000.0,15.091,0.264,0.0,16,66,1,regional,1,0,0,0,0,1,3,8000.0,"(-8000.0, -66)"
2002,Freiberg,50.916999,13.343914,1170,1650,n,1500,8000.0,28.192,0.234,28.759,1,14,0,,1,1,0,0,0,1,3,8000.0,"(-8000.0, -14)"
2313,Görlitz,51.15621,14.990651,1200,1650,,1500,8000.0,70.234,0.149,106.014,0,0,0,,0,1,0,0,0,1,3,8000.0,"(-8000.0, 0)"
1417,Deventer,52.251815,6.160268,1123,1650,,1500,7000.0,0.252,0.086,0.0,48,113,1,regional,1,0,0,0,0,1,3,7000.0,"(-7000.0, -113)"
8866,Zwolle,52.51226,6.092754,1230,1650,y,1500,7000.0,0.305,0.164,0.0,43,109,1,regional,1,1,0,0,0,1,3,7000.0,"(-7000.0, -109)"
3541,Kampen ,52.55863,5.916728,1230,1650,,1500,7000.0,0.33,0.028,0.0,32,102,1,regional,0,0,0,0,0,1,3,7000.0,"(-7000.0, -102)"
0,Göttingen,51.532781,9.935188,1230,1650,y,1500,7000.0,21.013,0.053,0.0,29,93,1,regional,1,0,0,0,0,1,3,7000.0,"(-7000.0, -93)"
6477,Roermond,51.195619,5.985689,1224,1650,,1500,7000.0,0.208,0.083,0.0,30,77,1,regional,1,1,0,0,0,1,3,7000.0,"(-7000.0, -77)"
2765,Halle (Saale),51.482658,11.969805,1170,1650,y,1500,7000.0,15.991,0.061,0.0,23,69,1,regional,1,0,0,0,0,1,3,7000.0,"(-7000.0, -69)"
4337,Leipzig,51.339915,12.374475,1170,1650,y,1500,7000.0,7.631,0.185,0.0,19,50,1,interregional,1,0,0,0,0,1,3,7000.0,"(-7000.0, -50)"
8876,Middelburg (Walcheren),51.4984,3.611522,1217,1650,,1500,7000.0,1.816,0.27,0.0,8,21,1,regional,1,1,0,0,0,1,3,7000.0,"(-7000.0, -21)"
296,Arnhem,51.978705,5.910977,1233,1650,,1500,6000.0,0.37,0.14,0.0,45,120,1,regional,1,1,0,0,0,1,3,6000.0,"(-6000.0, -120)"
