nodesid,city_id,viabundus_name,bairoch_name,lat_v,lon_v,lat_b,lon_b,dist_km,match_method,confidence
13664,12084.0,,Nienburg (Weser),52.639637,9.203215,52.640278,9.206111,0.20800256461807257,spatial,1.0
13725,4024.0,,Marlow,54.154263,12.569128,54.154167,12.571111,0.12956642920616984,spatial,1.0
13729,4023.0,,Malchow,53.474487,12.425631,53.474998,12.423333,0.16235131602715605,spatial,1.0
13750,4037.0,,Rostock,54.089953,12.138194,54.088333,12.135834,0.23693718343231945,spatial,1.0
13749,4037.0,,Rostock,54.092547,12.138256,54.088333,12.135834,0.49448286425848403,spatial,1.0
13800,7053.0,Fürstenwerder,Fuerstenwerder,53.393274,13.584999,53.393333,13.585,0.006560844814185867,spatial,0.93
13827,5045.0,,Toenning,54.317695,8.939436,54.319721,8.9433336,0.3386053104334023,spatial,1.0
13817,7003.0,,Angermuende,53.016973,14.000689,53.018055,14.004444,0.2785064302139662,spatial,1.0
13819,7010.0,,Berlin,52.516341,13.408468,52.517502,13.405278,0.25151196551433813,spatial,1.0
13890,2001.0,,Anklam,53.858104,13.6889,53.855278,13.692778,0.4042654003826026,spatial,1.0
13891,2001.0,,Anklam,53.859638,13.690429,53.855278,13.692778,0.508697978776659,spatial,1.0
13929,2023.0,,Wolgast,54.053899,13.780809,54.052776,13.774445,0.433772846807931,spatial,1.0
14022,7060.0,,Havelberg,52.824228,12.071303,52.830555,12.075277,0.7524918215076966,spatial,1.0
13949,5018.0,,Heiligenhafen,54.374305,10.980767,54.372776,10.974444,0.44343480009813924,spatial,1.0
13950,5012.0,,Friedrichstadt (Eider),54.37643,9.085862,54.373333,9.0877781,0.3660508105845278,spatial,1.0
13951,5013.0,,Garding,54.329402,8.781695,54.329445,8.7788887,0.18202479130963528,spatial,1.0
13952,5013.0,,Garding,54.328085,8.781888,54.329445,8.7788887,0.24635604204966335,spatial,1.0
13958,4051.0,,Wismar,53.895276,11.46024,53.891388,11.465834,0.5668047799185952,spatial,1.0
13959,4051.0,,Wismar,53.892216,11.464991,53.891388,11.465834,0.10737002282717442,spatial,1.0
13983,5011.0,,Flensburg,54.789208,9.431928,54.782501,9.4375,0.8269449547672633,spatial,1.0
14116,7068.0,,Kuestrin,52.578178,14.632811,52.566666,14.606667,2.1817872579664233,spatial,1.0
13984,5011.0,,Flensburg,54.78948,9.434507,54.782501,9.4375,0.7994070476233793,spatial,1.0
14093,7115.0,,Schwedt,53.053821,14.289364,53.055279,14.287778,0.19369953180315977,spatial,1.0
14084,2007.0,,Gartz (Oder),53.20631,14.392662,53.208611,14.388611,0.37181671548214323,spatial,1.0
14085,2007.0,,Gartz (Oder),53.252746,14.483475,53.208611,14.388611,7.997117121962837,spatial,1.0
14094,7096.0,,Oderberg,52.864845,14.045158,52.86639,14.044444,0.1783568297846966,spatial,1.0
14098,11039.0,,Erfurt,50.979265,11.034763,50.976944,11.027223,0.5875903830291384,spatial,1.0
14101,7129.0,,Strausberg,52.579365,13.881565,52.579445,13.881945,0.0271735012195061,spatial,1.0
14122,7045.0,,Frankfurt (Oder),52.344834,14.554629,52.341667,14.550834,0.4364350727657982,spatial,1.0
14123,7045.0,,Frankfurt (Oder),52.346428,14.554072,52.341667,14.550834,0.5732774031262714,spatial,1.0
14124,7045.0,,Frankfurt (Oder),52.347265,14.556805,52.341667,14.550834,0.7429608899490615,spatial,1.0
14125,7045.0,,Frankfurt (Oder),52.347306,14.552216,52.341667,14.550834,0.6340180402994838,spatial,1.0
14129,7052.0,,Fuerstenwalde,52.356462,14.058632,52.359444,14.064445,0.5155413132750232,spatial,1.0
14130,7052.0,,Fuerstenwalde,52.356794,14.063173,52.359444,14.064445,0.3070672241762879,spatial,1.0
14148,7039.0,,Eberswalde,52.835851,13.822281,52.834446,13.820278,0.20618233640017203,spatial,1.0
14149,7042.0,,Finow,52.83298,13.928497,52.833611,13.928056,0.07616195528810858,spatial,1.0
14151,7148.0,,Wriezen,52.720409,14.137806,52.721111,14.133611,0.2931216661918886,spatial,1.0
14152,7148.0,,Wriezen,52.724275,14.141797,52.721111,14.133611,0.6540035993232072,spatial,1.0
14161,7059.0,,Guben,51.951793,14.721344,51.953888,14.711945,0.6849504774372182,spatial,1.0
14162,7059.0,,Guben,51.95184,14.72202,51.953888,14.711945,0.7270316866383187,spatial,1.0
14164,7050.0,,Fuerstenberg (Oder),52.14533,14.675788,52.143333,14.664444,0.8053074071854583,spatial,1.0
14167,7012.0,,Berlin-Koepenick,52.4478,13.575057,52.444443,13.573611,0.385932193853276,spatial,1.0
14168,7010.0,,Berlin,52.515021,13.409484,52.517502,13.405278,0.39636669366871097,spatial,1.0
14172,9025.0,,Dresden,51.054846,13.739257,51.051666,13.736667,0.397248312774556,spatial,1.0
14261,7027.0,,Brandenburg,52.412922,12.552956,52.408611,12.563334,0.8516445225061452,spatial,1.0
14275,7166.0,,Kirchhain (Niederlausitz),51.641063,13.563262,51.639446,13.560555,0.2592763526340104,spatial,1.0
14278,7166.0,,Kirchhain (Niederlausitz),51.633791,13.560183,51.639446,13.560555,0.6293320408401877,spatial,1.0
14298,11173.0,,Zerbst,51.964124,12.085386,51.96389,12.085278,0.027051325176737966,spatial,1.0
14300,11071.0,,Jerichow,52.496089,12.025795,52.498333,12.024722,0.25987938136237154,spatial,1.0
14301,11150.0,,Tangermuende,52.539189,11.977961,52.540833,11.970834,0.5154980511221463,spatial,1.0
14305,11005.0,,Arendsee,52.882138,11.489316,52.881668,11.488889,0.059600731618961726,spatial,1.0
14316,7127.0,,Storkow,52.25374,13.928665,52.25528,13.931389,0.2523954589301689,spatial,1.0
14326,11099.0,,Muehlberg,51.430985,13.213406,51.433613,13.216389,0.357988348377872,spatial,1.0
14332,9087.0,,Meissen,51.164433,13.475929,51.159721,13.468611,0.7313919782766394,spatial,1.0
14333,9087.0,,Meissen,51.162031,13.477247,51.159721,13.468611,0.6547167884780608,spatial,1.0
14339,9025.0,,Dresden,51.053558,13.741349,51.051666,13.736667,0.3890510973547556,spatial,1.0
14369,9012.0,,Borna,51.125259,12.499862,51.123055,12.497222,0.30660658608439195,spatial,1.0
14370,9111.0,,Pegau,51.167787,12.247846,51.1675,12.2475,0.04000542017917416,spatial,1.0
14387,7046.0,,Freienwalde,52.80586,14.045068,52.788055,14.030833,2.199020635346777,spatial,1.0
14389,2014.0,,Loitz,53.968718,13.132026,53.97361,13.129444,0.5695766732688354,spatial,1.0
14394,2008.0,Garz (Rügen),Garz (Ruegen),54.316767,13.352101,54.316387,13.352222,0.04297679695852024,spatial,0.91
14406,2005.0,,Demmin,53.908546,13.030196,53.905277,13.038055,0.6301999558308415,spatial,1.0
14416,2023.0,,Wolgast,54.054214,13.785058,54.052776,13.774445,0.7109754524341001,spatial,1.0
14419,2023.0,,Wolgast,54.052904,13.774793,54.052776,13.774445,0.026806598320821773,spatial,1.0
14421,2013.0,,Lassan,53.951303,13.855322,53.945557,13.845,0.9297776140286815,spatial,1.0
14422,2013.0,,Lassan,53.946081,13.844509,53.945557,13.845,0.06653929959444314,spatial,1.0
14428,2018.0,,Stralsund,54.316576,13.094791,54.313889,13.089723,0.44421891538891317,spatial,1.0
14429,2003.0,,Bergen,54.415131,13.428734,54.418335,13.432777,0.44199406150365383,spatial,1.0
14434,4008.0,,Friedland (Mecklenburg),53.670702,13.55332,53.669167,13.55,0.2774283054300616,spatial,1.0
14444,2022.0,,Usedom,53.871036,13.927258,53.87389,13.920278,0.5568755226857283,spatial,1.0
14462,4041.0,,Stargard in Mecklenburg,53.495126,13.311212,53.495277,13.31,0.08191175002134442,spatial,1.0
14481,7131.0,,Templin,53.122433,13.494987,53.120556,13.498889,0.3337064668897809,spatial,1.0
14484,7027.0,,Brandenburg,52.416709,12.568674,52.408611,12.563334,0.9705694791718327,spatial,1.0
14485,7016.0,,Berlin-Spandau,52.538731,13.207432,52.538334,13.205277,0.15228547689031763,spatial,1.0
14486,7016.0,,Berlin-Spandau,52.538506,13.207211,52.538334,13.205277,0.13219136110078733,spatial,1.0
14747,11002.0,,Alsleben,51.702117,11.68226,51.700279,11.677222,0.4028793029878992,spatial,1.0
14748,11002.0,,Alsleben,51.702057,11.681048,51.700279,11.677222,0.3295567219913083,spatial,1.0
14791,11098.0,,Muecheln,51.30302937,11.80591899,51.301945,11.804167,0.17138732536792164,spatial,1.0
14716,11074.0,,Kelbra,51.435843,11.043103,51.435555,11.041389,0.12305157051240695,spatial,1.0
14723,10001.0,,Allstedt,51.404597,11.385877,51.401669,11.384444,0.34041580297055923,spatial,1.0
14755,10040.0,,Kahla,50.803305,11.589112,50.800278,11.583333,0.5274732095547212,spatial,1.0
14798,11100.0,,Muehlhausen i. Thuer.,51.210138,10.459875,51.209721,10.458333,0.11699675539536676,spatial,1.0
14924,18058.0,,Mainz,50.001281,8.27646,50.001945,8.2716665,0.35046860501907645,spatial,1.0
16174,9115.0,,Plauen,50.492803,12.1417,50.495834,12.135278,0.5656468397454072,spatial,1.0
16168,9113.0,,Pirna,50.964226,13.941885,50.960556,13.938889,0.45886752084223076,spatial,1.0
16297,11097.0,,Moeckern,52.140827,11.951265,52.139721,11.9525,0.14908995812687223,spatial,1.0
16221,7108.0,,Rathenow,52.607994,12.328407,52.60611,12.338611,0.7201812444010516,spatial,1.0
16924,15001.0,,Alsfeld,50.749713,9.269124,50.750832,9.271389,0.2021748083194407,spatial,1.0
16216,7027.0,,Brandenburg,52.411598,12.556328,52.408611,12.563334,0.5797804022048992,spatial,1.0
16219,7108.0,,Rathenow,52.606711,12.335672,52.60611,12.338611,0.2094122638143477,spatial,1.0
16245,7039.0,,Eberswalde,52.835831,13.821194,52.834446,13.820278,0.16584246028087676,spatial,1.0
16252,7027.0,,Brandenburg,52.405536,12.55787,52.408611,12.563334,0.5042731241087304,spatial,1.0
16257,4022.0,,Malchin,53.767047,12.84367,53.739166,12.761945,6.203338935138322,spatial,1.0
16278,11094.0,,Magdeburg,52.130509,11.641203,52.12611,11.6325,0.7695468236469494,spatial,1.0
16282,11117.0,,Raguhn,51.710733,12.291938,51.708057,12.268611,1.634590213866632,spatial,1.0
16289,11024.0,,Coswig (Anahlt),51.880142,12.455894,51.885555,12.4575,0.6119096667510001,spatial,1.0
16290,11024.0,,Coswig (Anahlt),51.877066,12.45281,51.885555,12.4575,0.9973196802593497,spatial,1.0
16319,11006.0,,Arneburg,52.675164,12.002165,52.675278,12.002222,0.013245970782550536,spatial,1.0
16335,11103.0,,Nienburg (Saale),51.840434,11.771256,51.836388,11.766111,0.5721541351203345,spatial,1.0
16336,11103.0,,Nienburg (Saale),51.839075,11.76978,51.836388,11.766111,0.3909174424459557,spatial,1.0
16341,11058.0,,Halberstadt,51.897822,11.048474,51.896111,11.047222,0.20875088444105774,spatial,1.0
16443,7008.0,,Beeskow,52.169138,14.25379,52.172222,14.246667,0.5946168362859408,spatial,1.0
16447,9141.0,,Strehla,51.353683,13.235317,51.352501,13.225555,0.6905306369488904,spatial,1.0
16448,9141.0,,Strehla,51.351592,13.231644,51.352501,13.225555,0.43476351200512237,spatial,1.0
16453,7141.0,,Vierraden,53.126602,14.383128,53.096668,14.297778,6.597872327256275,spatial,1.0
16466,18058.0,,Mainz,50.003798,8.274647,50.001945,8.2716665,0.296362932124944,spatial,1.0
16467,18058.0,,Mainz,50.006342,8.28117,50.001945,8.2716665,0.8368771329694096,spatial,1.0
16526,13108.0,,Niedermarsberg,51.46062,8.855022,51.460278,8.854167,0.07039147845562337,spatial,1.0
16733,11010.0,,Barby,51.95947,11.906894,51.952499,11.869166,2.699043762141557,spatial,1.0
17023,15027.0,,Frankfurt,50.11353,8.690271,50.110832,8.6822224,0.647608582413536,spatial,1.0
16773,11020.0,,Burg b. M.,52.270511,11.856201,52.269722,11.854722,0.1335106265139385,spatial,1.0
16791,7060.0,,Havelberg,52.823767,12.071797,52.830555,12.075277,0.7901758367501018,spatial,1.0
16792,7060.0,,Havelberg,52.823444,12.071239,52.830555,12.075277,0.8359564104508269,spatial,1.0
16793,7108.0,,Rathenow,52.60647,12.334154,52.60611,12.338611,0.3036205202382987,spatial,1.0
16794,7104.0,,Prenzlau,53.3146,13.853052,53.316666,13.861944,0.633784249922747,spatial,1.0
16795,7104.0,,Prenzlau,53.313509,13.859671,53.316666,13.861944,0.3821391868594188,spatial,1.0
16796,7104.0,,Prenzlau,53.313919,13.85745,53.316666,13.861944,0.42711035389150454,spatial,1.0
16810,2021.0,,Ueckermuende,53.736531,14.050376,53.736389,14.046389,0.26270755704222015,spatial,1.0
16811,2021.0,,Ueckermuende,53.735204,14.048585,53.736389,14.046389,0.19551083468357905,spatial,1.0
16815,2015.0,,Pasewalk,53.509077,13.986154,53.503887,13.997222,0.9320860915607213,spatial,1.0
16914,10094.0,,Vacha,50.829716,10.022739,50.823055,10.023889,0.7450619002551534,spatial,1.0
16920,15036.0,,Fulda,50.553856,9.674428,50.553055,9.6750002,0.09781192049287667,spatial,1.0
16927,15036.0,,Fulda,50.555637,9.669659,50.553055,9.6750002,0.4741480754001267,spatial,1.0
16929,15043.0,,Giessen,50.662958,8.727854,50.586113,8.6747227,9.330638422184286,spatial,1.0
16928,4022.0,,Malchin,53.753736,12.754064,53.739166,12.761945,1.7009765734447648,spatial,1.0
16946,13038.0,,Dorsten,51.664334,6.964957,51.660831,6.9644446,0.39111641816567144,spatial,1.0
16981,15150.0,,Wetzlar,50.556414,8.497501,50.554165,8.5008335,0.34346036926823736,spatial,1.0
16958,15029.0,,Frankfurt-Hoechst,50.098804,8.550013,50.099998,8.5491667,0.14584535401595594,spatial,1.0
16959,15027.0,,Frankfurt,50.108853,8.681742,50.110832,8.6822224,0.22270572743846265,spatial,1.0
16962,15014.0,,Camberg,50.297203,8.26778,50.298054,8.2658329,0.1675786378229378,spatial,1.0
16966,15027.0,,Frankfurt,50.114665,8.686302,50.110832,8.6822224,0.5160241274708214,spatial,1.0
16969,15135.0,,Steinheim (Hessen),50.107303,8.917379,50.106388,8.9136114,0.2873079189714977,spatial,1.0
16970,15127.0,,Seligenstadt,50.043798,8.978727,50.044167,8.9724998,0.4465696499674185,spatial,1.0
16982,15150.0,,Wetzlar,50.555812,8.498933,50.554165,8.5008335,0.2270821744226309,spatial,1.0
17037,18045.0,,Koblenz,50.362734,7.598183,50.360001,7.5925002,0.5048320626084349,spatial,1.0
17038,18045.0,,Koblenz,50.358678,7.604781,50.360001,7.5925002,0.8835235218804739,spatial,1.0
17039,18045.0,,Koblenz,50.360396,7.594262,50.360001,7.5925002,0.13247169799914435,spatial,1.0
17064,11037.0,,Ellrich,51.587246,10.66044,51.587502,10.665556,0.3545975000808624,spatial,1.0
17040,18045.0,,Koblenz,50.360858,7.597572,50.360001,7.5925002,0.3721873954118629,spatial,1.0
17046,10025.0,,Geisa,50.716674,9.949987,50.716667,9.9497223,0.01865213327987161,spatial,1.0
17047,10074.0,,Bad Salzungen,50.81189,10.232563,50.811668,10.231944,0.05000871031622317,spatial,1.0
17049,10094.0,,Vacha,50.825684,10.019928,50.823055,10.023889,0.40357008651458753,spatial,1.0
17130,12029.0,,Delmenhorst,53.050581,8.635318,53.049721,8.6338892,0.13514959716993397,spatial,1.0
17175,2018.0,,Stralsund,54.315619,13.094931,54.313889,13.089723,0.3887425836993771,spatial,1.0
17282,5016.0,,Glueckstadt,53.825023,9.29143,53.787777,9.4236107,9.616803569608443,spatial,1.0
17349,9025.0,,Dresden,51.051143,13.7406321,51.051666,13.736667,0.2831950690503404,spatial,1.0
17369,11023.0,,Cochstedt,51.88107,11.409237,51.880833,11.406944,0.15958352642315368,spatial,1.0
17377,11083.0,,Landsberg bei Halle,51.525677,12.158185,51.525276,12.158611,0.05344873206072031,spatial,1.0
17395,11055.0,,Guentersberge,51.645237,10.985405,51.644722,10.981112,0.30170219473790316,spatial,1.0
17400,11108.0,,Oschersleben,52.021872,11.226069,52.02639,11.226944,0.5059341072711521,spatial,1.0
17410,11039.0,,Erfurt,50.977738,11.035536,50.976944,11.027223,0.5886641259923588,spatial,1.0
17411,11039.0,,Erfurt,50.976524,11.034812,50.976944,11.027223,0.5333727606492394,spatial,1.0
17412,11039.0,,Erfurt,50.973855,11.027527,50.976944,11.027223,0.3441404314841191,spatial,1.0
17413,11039.0,,Erfurt,50.976078,11.03435,50.976944,11.027223,0.5081876014445247,spatial,1.0
17419,11043.0,,Gebesee,51.116013,10.930957,51.115276,10.930278,0.09466951959582323,spatial,1.0
17420,11151.0,,Bad Tennstedt,51.155344,10.833603,51.15361,10.838611,0.39896363132904916,spatial,1.0
17421,11151.0,,Bad Tennstedt,51.155514,10.832884,51.15361,10.838611,0.4520649264811624,spatial,1.0
17422,11084.0,,Langensalza,51.108376,10.647302,51.106667,10.649445,0.2418605997992823,spatial,1.0
17426,10044.0,,Kranichfeld,50.854455,11.202106,50.854443,11.201667,0.03084519482937078,spatial,1.0
17442,10012.0,,Buttelstedt,51.07593,11.34509,51.075554,11.344722,0.049081616952205025,spatial,1.0
17458,10017.0,,Dornburg,51.008213,11.673242,51.00639,11.665277,0.593003972989392,spatial,1.0
17454,11146.0,Stößen,Stoessen,51.114114,11.9239,51.113888,11.922778,0.08225434891710826,spatial,0.62
17475,11039.0,,Erfurt,50.982263,11.031239,50.976944,11.027223,0.6548708566360242,spatial,1.0
17476,11039.0,,Erfurt,50.978277,11.024222,50.976944,11.027223,0.25712538654677464,spatial,1.0
17488,10038.0,,Ilmenau,50.685178,10.914735,50.685833,10.915556,0.09300576700872937,spatial,1.0
17491,11129.0,,Schleusingen,50.508473,10.749907,50.508888,10.749166,0.06982298892708702,spatial,1.0
17495,10053.0,,Meiningen,50.563852,10.413634,50.57111,10.419444,0.9053841352389739,spatial,1.0
17505,11129.0,,Schleusingen,50.510762,10.755851,50.508888,10.749166,0.5166135061290107,spatial,1.0
17521,10005.0,,Auma,50.70011,11.903236,50.699722,11.900833,0.17465344514776812,spatial,1.0
17522,10069.0,,Ronneburg,50.863279,12.184825,50.863335,12.184722,0.009541031737647214,spatial,1.0
17523,10026.0,,Gera,50.878537,12.085444,50.87611,12.080277,0.4519476273073207,spatial,1.0
17524,9122.0,,Reichenbach i. V.,50.621915,12.303325,50.621666,12.302778,0.04749417040146746,spatial,1.0
17526,10078.0,,Schmoelln,50.894512,12.351063,50.892776,12.350278,0.20073307270221757,spatial,1.0
17542,9090.0,Mühltroff,Muehltroff,50.540732,11.929323,50.540833,11.93,0.04914252156998873,spatial,0.9
17544,9115.0,,Plauen,50.49379,12.140118,50.495834,12.135278,0.4109393268636722,spatial,1.0
17562,5001.0,,Altona,53.545677,9.952927,53.549999,9.9333334,1.3808160207785987,spatial,1.0
17724,11128.0,Schkölen,Schkoelen,51.042298,11.821198,51.041943,11.821667,0.05131639390141877,spatial,0.89
17736,22017.0,,Baunach,49.987714,10.851016,49.988056,10.85,0.08198948505104951,spatial,1.0
17742,10035.0,,Hildburghausen,50.426437,10.726132,50.425556,10.728889,0.21849623383985553,spatial,1.0
17752,22009.0,,Aschaffenburg,49.971791,9.141591,49.973331,9.1477776,0.4744207574662469,spatial,1.0
17756,22087.0,,Miltenberg,49.700383,9.244893,49.701111,9.2572222,0.8903879152372702,spatial,1.0
17757,22087.0,,Miltenberg,49.700231,9.251963,49.701111,9.2572222,0.3906880131065371,spatial,1.0
17758,22087.0,,Miltenberg,49.701304,9.245135,49.701111,9.2572222,0.869552769143701,spatial,1.0
17767,22087.0,,Miltenberg,49.701101,9.257312,49.701111,9.2572222,0.006553280786114893,spatial,1.0
17772,12118.0,,Stade,53.603244,9.475622,53.601112,9.4758329,0.23747597278736848,spatial,1.0
17797,7149.0,,Wusterhausen,52.894221,12.459762,52.891109,12.461945,0.37575220264080983,spatial,1.0
17807,22094.0,,Nuernberg,49.454897,11.076981,49.450832,11.075,0.4741481561440433,spatial,1.0
17828,22018.0,,Bayreuth,49.943401,11.577938,49.943333,11.577778,0.013720872352074585,spatial,1.0
17882,12017.0,,Bremen,53.080478,8.79756,53.075832,8.8072224,0.8267181013231056,spatial,1.0
17880,12017.0,,Bremen,53.077782,8.801122,53.075832,8.8072224,0.4616015383966047,spatial,1.0
17881,12017.0,,Bremen,53.075815,8.806481,53.075832,8.8072224,0.0495625380634483,spatial,1.0
17883,12017.0,,Bremen,53.076412,8.797216,53.075832,8.8072224,0.6715398568895365,spatial,1.0
17884,12017.0,,Bremen,53.074417,8.79403,53.075832,8.8072224,0.8952190059869535,spatial,1.0
17957,11006.0,,Arneburg,52.671382,12.007488,52.675278,12.002222,0.560125328122586,spatial,1.0
17958,11006.0,,Arneburg,52.665984,12.009645,52.675278,12.002222,1.1482739636649233,spatial,1.0
17996,9129.0,,Bad Schandau,50.917418,14.150401,50.917221,14.154445,0.28433737855675967,spatial,1.0
17955,10072.0,,Saalburg,50.498027,11.732919,50.502499,11.733611,0.4996672902201874,spatial,1.0
18076,15027.0,,Frankfurt,50.11316,8.678899,50.110832,8.6822224,0.3509583883778556,spatial,1.0
18164,2012.0,,Jarmen,53.926887,13.345213,53.923889,13.34,0.47711026601670903,spatial,1.0
18166,2007.0,,Gartz (Oder),53.25285,14.48174,53.208611,14.388611,7.913431298944764,spatial,1.0
11911,,Oostburg,,51.327136,3.489656,,,,unmatched,0.0
20478,,,,61.127912,21.515328,,,,unmatched,0.0
18120,,Ulvila,,61.443266,21.881713,,,,unmatched,0.0
20445,,,,60.169036,24.952055,,,,unmatched,0.0
18124,,Helsinki Vanhakaupunki,,60.214204,24.979841,,,,unmatched,0.0
1017,,Bydgoszcz,,53.121971,18.000143,,,,unmatched,0.0
20498,,,,63.073068,21.722341,,,,unmatched,0.0
18142,,Saloinen,,64.664002,24.442006,,,,unmatched,0.0
18133,,Kokkola,,63.837291,23.129294,,,,unmatched,0.0
20499,,,,63.071168,21.723237,,,,unmatched,0.0
1036,,Brugge,,51.20876,3.224332,,,,unmatched,0.0
2456,,Groningen,,53.218044,6.566612,,,,unmatched,0.0
268,,Antwerpen,,51.221248,4.399862,,,,unmatched,0.0
20547,,,,53.216851,6.573825,,,,unmatched,0.0
20548,,,,53.217631,6.573445,,,,unmatched,0.0
20544,,Steentilbrug,,53.216887,6.574072,,,,unmatched,0.0
20545,,A-brug,,53.216613,6.559369,,,,unmatched,0.0
20546,,Boteringebrug,,53.221307,6.562786,,,,unmatched,0.0
2400,,Grebenau,,50.742672,9.473602,,,,unmatched,0.0
3279,,Hüsten,,51.429066,7.994581,,,,unmatched,0.0
3876,,Koknese,,56.63887,25.420517,,,,unmatched,0.0
