city_id,commentary_primary,commentary_secondary,terr_id,sovereign_number,beginning_reign,end_reign,time_point,type_reign,type_change,city_status,hanse,foreign_rule,multiple_1,multiple_2,multiple_3,multiple_4,multiple_5,multiple_6,multiple_7,multiple_8,multiple_9,multiple_10,multiple_11,multiple_12,multiple_13,multiple_14,multiple_15,multiple_16,uncertainty_1,uncertainty_2,uncertainty_3,primary_reign,source,revisioncommentary
22031,1918 Erklärung Bayerns zum Freistaat durch Kurt Eisner,,0W0077,,1918,,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22032,Die Stadt gehörte seit der Gründung zum Besitz des Hochstift Eichstätt.,,E066,,800,1802,,0,0,0,0,,,,,,,,,,,,,,,,,,1,1,0,1,"10a,3",
22032,1802 vorübergehend bayrisch.,,P049,,1802,1803,,0,8,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22032,1803-05 dem Großherzog von Toskana zugeteilt.,,0F0033,,1803,1806,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22032,1806 endgültig an Bayern. Von 1817-33 Hauptstadt des Fürstentums E.-Leuchtenberg unter bayerischer Oberhoheit.,,P049,,1806,1918,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22032,1918 Erklärung Bayerns zum Freistaat durch Kurt Eisner,,0W0077,,1918,,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22033,Allmählich wurde der Deutsche Orden Alleinherr;Sitz einer Komturei seit 1269.,,D063,,1269,1796,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22033,1796 an Preußen.,,B3742,,1796,1806,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22033,1806 an Bayern,,P049,,1806,1918,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22033,1918 Erklärung Bayerns zum Freistaat durch Kurt Eisner,,0W0077,,1918,,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22034,"Das Castellum war zwischen 741/42 und 745 Eigen-oder Amtsgut des Grf. Gumbert,der das Stift Ansbach gegründet hat.",,1G0001,,741,790,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22034,Er vermachte es dem Würzburger Bf. Burkhard.,,W487,,790,1803,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22034,1803 an Bayern.,,P049,,1803,1918,,0,8,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22034,1918 Erklärung Bayerns zum Freistaat durch Kurt Eisner,,0W0077,,1918,,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22035,"Bis 1002 gehörte E. zum Reichsland als fränkisches Königsgut,dann der Kirche St. Johannis in Würzburg.",,0R0001,,,1002,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22035,"Bis 1002 gehörte E. zum Reichsland als fränkisches Königsgut,dann der Kirche St. Johannis in Würzburg.",,W487,,1002,1017,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22035,1017 kam E. an das Bistum Bamberg.,,B043,,1017,1249,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22035,Seit 1249 an das Hochstift.,,B043,,1249,1361,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22035,1361-1402 waren die deutschen Ks. und Kg. aus dem Hause Luxemburg in Ihrer Funktion als Könige von Böhmen Landesherren.,,L339,,1361,1402,,0,0,0,0,B316,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22035,"1402 an die Burggrafen von Nürnberg,seit 1415 mit dem Titel Mgrf. von Brandenburg.",,N235,,1402,1420,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22035,1420 Kulmbach-Bayreuth nach Tod Johann III. an Friedrich VI.,,A162,,1420,1440,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22035,"1440 Aufteilung der fränkisch-hohenzollerschen Besitztümer in Kulmbach (ältere Linie), Ansbach, und Brandenburg  an Johann, Albrecht Achilles, und Friedrich II.",,K234,,1440,1464,,0,11,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22035,1464 fällt Kulmbach nach Tod Johanns an Albrecht Achilles,,A162,,1464,1486,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22035,1486 erneute Abspaltung Kulmbachs (mittlere Linie) durch Erbteilung,,K2341,,1486,1495,,0,11,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22035,1495 fällt Kulmbach nach Aussterben erneut an Ansbach,,A162,,1495,1515,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22035,1515 erneute Abspaltung Kulmbachs (jüngere Linie) durch Erbteilung,,K2342,,1515,1553,,0,11,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22035,1553 von der Reichsstadt Nürnberg erobert.,,N236,,1553,1556,,0,4,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22035,1556 kaiserlicher Administration übergeben.,,0R0001,,1556,1557,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22035,"1557 Fürstentum Kulmbach (inkl. E.) an Mgrf. von Ansbach,seitdem zugleich von Kulmbach.",,A162,,1557,1603,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22035,1603 stirbt die ältere Linie der fränkischen Hohenzollern aus. Aufteilung unter den märkischen Hohenzollern in Bayreuth und Ansbach,,B377,,1603,1769,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22035,1769 fällt Brandenburg-Kulmbach nach Aussterben an Brandenburg-Ansbach,,B376,,1769,1791,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22035,1791 fällt Ansbach (und damit auch Bayreuth) durch Kauf an Preußen,,B3742,,1791,1807,,0,5,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22035,,1806 Besetzung Bayreuths durch Frankreich,1N0001,,1806,1807,,1,4,0,0,F117,,,,,,,,,,,,,,,,,0,0,0,0,tree,
22035,1807 Bayreuth an Frankreich durch Tilsiter Frieden,,1N0001,,1807,1810,,0,7,0,0,F117,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22035,1810 fällt Bayreuth schließlich an Bayern,,P049,,1810,1918,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22035,1918 Erklärung Bayerns zum Freistaat durch Kurt Eisner,,0W0077,,1918,,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22036,Seit 1241 als stauf. Stadt erwähnt.,,S626,,1241,1290,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22036,Kgl. Vogt seit 1290 nachweisbar.,,F042,,1290,1367,,0,0,2,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22036,,1347 durch Ks. Ludwig an Grf. Albrecht von Oettingen verpfändet.,O082,,,,1347,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,10a,
22036,"1376 Verpfändung an Nürnberger Burggrafen. Nicht mehr ausgelöst,daher bald zur burggrfl.,",,N235,,1367,1398,,0,5,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22036,später markgräfl.-brandenburgischen Land- und Amtsstadt entwickelt.Zugehörigkeit zu Fürstentum Brandenburg-Ansbach bis 1792.,,A162,,1398,1603,,0,11,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,1398 fällt Ansbach durch Erbteilung an Friedrich (VI.)
22036,1603 stirbt die ältere Linie der fränkischen Hohenzollern aus. Aufteilung unter den märkischen Hohenzollern in Ansbach und Bayreuth,,B376,,1603,1791,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22036,1791 fällt Ansbach durch Kauf an Preußen,,B3742,,1791,1805,,0,5,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22036,1805 Ansbach im Tausch gegen das Herzogtum Berg an Bayern durch Vertrag von Schönbrunn,,P049,,1805,1918,,0,12,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22036,1918 Erklärung Bayerns zum Freistaat durch Kurt Eisner,,0W0077,,1918,,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22037,Z. Zt. seiner Erstnennung 789 war F. im Besitz des Kloster Fulda.,,F208,,789,1031,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22037,Ortsherr war nach Übergang vom Kloster das Hochstift Würzburg.,,W487,,1031,1803,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22037,,1385 von Hochstift an die von der Tann verpfändet.,T005,,,,1385,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,10a,
22037,,1421 von Hochstift an die von der Tann verpfändet.,T005,,,,1421,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,10a,
22037,,1435 an die Henneberg verpfändet. 1482 hatte Bf. von Scherenberg die Stadt zurückerworben.,H214,,1435,1482,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,10a,
22037,,"1369,1415 und 1520 an die Bibra verschrieben.",B226,,,,1369,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,10a,
22037,,"1369,1415 und 1520 an die Bibra verschrieben.",B226,,,,1415,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,10a,
22037,,"1369,1415 und 1520 an die Bibra verschrieben.",B226,,,,1520,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,10a,
22037,,1555 an die Fürstenstein.,F221,,,,1555,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,10a,
22037,1803 an Bayern.,,P049,,1803,1918,,0,8,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22037,1918 Erklärung Bayerns zum Freistaat durch Kurt Eisner,,0W0077,,1918,,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22038,Königsgut 1007 an Bamberg.,,B043,,1007,1803,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22038,An Bayern seit 1803.,,P049,,1803,1918,,0,8,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22038,1918 Erklärung Bayerns zum Freistaat durch Kurt Eisner,,0W0077,,1918,,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22039,Königsgut 1007 an Bamberg.,,B043,,1007,1331,,0,0,0,0,,,,,,,,,,,,,,,,,,1,0,0,1,10a,
22039,Seit 14. Jh. steigende Landeshoheitsansprüche der Mgrf. Brandenburg Ansbach und der Reichstadt Nürnberg.,,,2,1331,1398,,0,0,0,0,,N236,N235,,,,,,,,,,,,,,,0,0,0,1,10a,
22039,1398 fällt Ansbach durch Erbteilung an Friedrich (VI.),,,2,1398,1603,,0,11,0,0,,N236,A162,,,,,,,,,,,,,,,0,0,0,1,tree,
22039,1603 stirbt die ältere Linie der fränkischen Hohenzollern aus. Aufteilung unter den märkischen Hohenzollern in Ansbach und Bayreuth,,,2,1603,1791,,0,3,0,0,,N236,B376,,,,,,,,,,,,,,,0,0,0,1,tree,
22039,1791 fällt Ansbach durch Kauf an Preußen,,,2,1791,1805,,0,5,0,0,,N236,B3742,,,,,,,,,,,,,,,0,0,0,1,tree,
22039,1805 Ansbach im Tausch gegen das Herzogtum Berg an Bayern durch Vertrag von Schönbrunn,,P049,,1805,1918,,0,12,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22039,1918 Erklärung Bayerns zum Freistaat durch Kurt Eisner,,0W0077,,1918,,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22040,Die Landschaft um G. war Teil des Radenzgaues und gehörte zum Plassenburgischen Comitat der Grf. von Babenberg.,,B002,,,907,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22040,907 fiel es durch Heirat an den Bayer. Grf. von Andechs und Hzg. von Meran.,,A142,,907,1248,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22040,Mit dem Aussterben der Meranier kam sie 1248 an die Grf. von Orlamünde.,,O124,,1248,1336,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22040,Johann Burggraf von Nürnberg erwarbt die Orlamündischen Besitzungen 1336 auf Grund eines Erbfolgevertrages.,,N235,,1336,1420,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22040,1420 Kulmbach-Bayreuth nach Tod Johann III. an Friedrich VI.,,A162,,1420,1440,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22040,"1440 Aufteilung der fränkisch-hohenzollerschen Besitztümer in Kulmbach (ältere Linie), Ansbach, und Brandenburg  an Johann, Albrecht Achilles, und Friedrich II.",,K234,,1440,1464,,0,11,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22040,1464 fällt Kulmbach nach Tod Johanns an Albrecht Achilles,,A162,,1464,1486,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22040,1486 erneute Abspaltung Kulmbachs (mittlere Linie) durch Erbteilung,,K2341,,1486,1495,,0,11,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22040,1495 fällt Kulmbach nach Aussterben erneut an Ansbach,,A162,,1495,1515,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22040,1515 erneute Abspaltung Kulmbachs (jüngere Linie) durch Erbteilung,,K2342,,1515,1557,,0,11,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22040,1557 fällt Kulmbach nach Aussterben erneut an Ansbach,,A162,,1557,1603,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22040,1603 stirbt die ältere Linie der fränkischen Hohenzollern aus. Aufteilung unter den märkischen Hohenzollern in Bayreuth und Ansbach,,B377,,1603,1769,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22040,1769 fällt Brandenburg-Kulmbach nach Aussterben an Brandenburg-Ansbach,,B376,,1769,1791,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22040,1791 fällt Ansbach (und damit auch Bayreuth) durch Kauf an Preußen,,B3742,,1791,1807,,0,5,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22040,,1806 Besetzung Bayreuths durch Frankreich,1N0001,,1806,1807,,1,4,0,0,F117,,,,,,,,,,,,,,,,,0,0,0,0,tree,
22040,1807 Bayreuth an Frankreich durch Tilsiter Frieden,,1N0001,,1807,1810,,0,7,0,0,F117,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22040,1810 fällt Bayreuth schließlich an Bayern,,P049,,1810,1918,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22040,1918 Erklärung Bayerns zum Freistaat durch Kurt Eisner,,0W0077,,1918,,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22041,Älteste Besitzer waren die im 13. Jh. dort genannten Grf. von Rieneck.,,R224,,1200,1243,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22041,1243 wurden 2/3 würzburgisch und 1/3 zu den Grf. von Rieneck.,,,2,1243,1342,,0,0,0,0,,R224,W487,,,,,,,,,,,,,,,0,0,0,1,10a,
22041,,1333 folgte Kraft II. von Hohenlohe  mit der Hälfte der Stadt und Burg zum Lehen.,H368,,1333,1342,,6,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,10a,
22041,"1342 kaufte Ks. Ludwig der Baier die Ansprüche von den Grf. von Rieneck und kam mit Bf. Otto darin überein,dass die ksl. Erben 2/3 dieser Städte vom Hochstift zum Lehen tragen sollten.",,,2,1342,1363,,0,5,0,0,,W400,W487,,,,,,,,,,,,,,,0,0,0,1,10a,
22041,Aussterben Hauptlinie Wittelsbach 1363,,W487,,1363,1405,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22041,,Im gleichen Jahr (1342) verpfändeten die ksl. Söhne Ihren Teil an den Bischof von Würzburg.,W487,,,,1343,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,10a,
22041,,1374 verschrieb Hzg. Stephan 25.000 Heller auf G. an Grf. Gerlach von Hohenlohe.,0H0079,,,,1374,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,10a,
22041,1405 verkaufte Bf. Johann an Grf. Ludwig von Rieneck.,,R224,,1405,1466,,0,5,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22041,"Rückkauf 1466 durch Fbf. von Scherenberg,der 1469 die Restschuld der Rienecker abtrug.Stadt und Amt blieben bis 1802 beim Hochstift.",,W487,,1466,1803,,0,5,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22041,1802 an Kurhaus Bayern.,,P049,,1803,1805,,0,8,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,1803 das Fürstentum Würzburg an Bayern säkularisiert
22041,1806 an das Großhzgt. Würzburg.,,0F0033,,1805,1815,,0,12,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,1805 tritt Bayern im Frieden von Preßburg das Fst. Würzburg an Ferdinand von Toskana (Habsburg) ab
22041,1815 zurück an Bayern.,,P049,,1815,1918,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,1815 auf dem Wiener Kongress das ehem. Großherzogtum Würzburg schließlich wieder an Bayern
22041,1918 Erklärung Bayerns zum Freistaat durch Kurt Eisner,,0W0077,,1918,,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,1815 auf dem Wiener Kongress das ehem. Großherzogtum Würzburg schließlich wieder an Bayern
22042,Zwischen 750 und 779 erhielt das Kloster Fulda Schenkungen in G.,,F208,,750,1303,,0,10,0,0,,,,,,,,,,,,,,,,,,1,0,0,1,10a,
22042,Die Besitzungen gingen F. an des Hochstift Würzburg verloren;denn dieses besaß 1303 die Burg und den Großteil der Stadt.,,W487,,1303,1803,,0,0,0,0,,,,,,,,,,,,,,,,,,1,0,0,1,10a,
22042,,"Vorbesitzer der Burg waren die Fuchs von Bimbach die gemeinsam mit den Seinsheim, den Mützel, Geroltzhofen und Faber ,welche vom Hochstift 1303 Lehen trugen.",,4,1303,1400,,6,0,0,0,,B245,S467,L035,0F0006,,,,,,,,,,,,,1,0,0,0,10a,
22042,,"Im 14./15. Jh. häufig verpfändet,so 1411 an die Cronberg,von den Sloterheim ausgelöst.",K216,,1350,1411,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,10a,
22042,,"Im 14./15. Jh. häufig verpfändet,so 1411 an die Cronberg,von den Sloterheim ausgelöst.",0S0027,,1411,1416,,6,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,10a,
22042,,1416 hatten die Seinsheim Stadt und Amt inne.,S467,,1416,1438,,6,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,10a,
22042,1803 an Bayern.,,P049,,1803,1805,,0,8,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,1803 das Fürstentum Würzburg an Bayern säkularisiert
22042,1805 an Großhzgt. Würzburg.,,0F0033,,1805,1815,,0,12,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,1805 tritt Bayern im Frieden von Preßburg das Fst. Würzburg an Ferdinand von Toskana (Habsburg) ab
22042,1814 an Bayern.,,P049,,1815,1918,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,1815 auf dem Wiener Kongress das ehem. Großherzogtum Würzburg schließlich wieder an Bayern
22042,1918 Erklärung Bayerns zum Freistaat durch Kurt Eisner,,0W0077,,1918,,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,1815 auf dem Wiener Kongress das ehem. Großherzogtum Würzburg schließlich wieder an Bayern
22043,Das 1340 von den Grf. von Orlamünde erworbene G. gehörte seit der Teilung von 1385 zum Gebiet der hohenzollerschen Burggrafen von Nürnberg.,,0W0037,,1340,1342,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22043,Das 1340 von den Grf. von Orlamünde erworbene G. gehörte seit der Teilung von 1385 zum Gebiet der hohenzollerschen Burggrafen von Nürnberg.,,N235,,1342,1420,,0,5,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,1342 an Nürnberg
22043,1420 Kulmbach-Bayreuth nach Tod Johann III. an Friedrich VI.,,A162,,1420,1440,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22043,"1440 Aufteilung der fränkisch-hohenzollerschen Besitztümer in Kulmbach (ältere Linie), Ansbach, und Brandenburg  an Johann, Albrecht Achilles, und Friedrich II.",,K234,,1440,1464,,0,11,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22043,1464 fällt Kulmbach nach Tod Johanns an Albrecht Achilles,,A162,,1464,1486,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22043,1486 erneute Abspaltung Kulmbachs (mittlere Linie) durch Erbteilung,,K2341,,1486,1495,,0,11,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22043,1495 fällt Kulmbach nach Aussterben erneut an Ansbach,,A162,,1495,1515,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22043,1515 erneute Abspaltung Kulmbachs (jüngere Linie) durch Erbteilung,,K2342,,1515,1557,,0,11,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22043,1557 fällt Kulmbach nach Aussterben erneut an Ansbach,,A162,,1557,1603,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22043,1603 stirbt die ältere Linie der fränkischen Hohenzollern aus. Aufteilung unter den märkischen Hohenzollern in Bayreuth und Ansbach,,B377,,1603,1769,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22043,1769 fällt Brandenburg-Kulmbach nach Aussterben an Brandenburg-Ansbach,,B376,,1769,1791,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22043,1791 fällt Ansbach (und damit auch Bayreuth) durch Kauf an Preußen,,B3742,,1791,1807,,0,5,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22043,,1806 Besetzung Bayreuths durch Frankreich,1N0001,,1806,1807,,1,4,0,0,F117,,,,,,,,,,,,,,,,,0,0,0,0,tree,
22043,1807 Bayreuth an Frankreich durch Tilsiter Frieden,,1N0001,,1807,1810,,0,7,0,0,F117,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22043,1810 fällt Bayreuth schließlich an Bayern,,P049,,1810,1918,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22043,1918 Erklärung Bayerns zum Freistaat durch Kurt Eisner,,0W0077,,1918,,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22044,Nach Zerfall der Verfassung der Markgrafschaft bildete die Familie von G. eine kleine allodiale Grundherrschaft.,,G204,,1000,1347,,0,0,0,0,,,,,,,,,,,,,,,,,,1,1,0,1,10a,
22044,1347/71 dem König von Böhmen zum Lehen aufgetragen und als Mann- und Weiberlehen mit Befestigungsrecht zurückerhalten.,,L339,,1347,1371,,0,0,0,0,B316,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22044,,Lehen der Gräfenberg,G204,,1347,1371,,6,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,10a,
22044,"In der Folgezeit zahlreiche Streitigkeiten zwischen den Besitzern von G.(Haller,Tetzel,Helchner,Kötzel,Holzschuher(alle Bürger von Nbg.)).",,,5,1371,1536,,0,0,0,0,,0H0027,0T0004,0H0028,0K0009,0H0029,,,,,,,,,,,,0,0,0,1,10a,
22044,Nürnberg erwarb  1536 1/3 von G. samt Hoheitsrechten von Wolf Holzschuher.,,,3,1536,1540,,0,5,0,0,,N236,0K0009,0H0028,,,,,,,,,,,,,,0,0,0,1,10a,
22044,1540:Nürnberg kauft das Drittel der Kötzel.,,,2,1540,1542,,0,5,0,0,,N236,0K0009,,,,,,,,,,,,,,,0,0,0,1,10a,
22044,1542/47/49:Nürnberg kauft das letzte Drittel der Helchner.,,N236,,1542,1806,,0,5,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22044,1806 zum Kgr. Bayern.,,P049,,1806,1918,,0,13,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22044,1918 Erklärung Bayerns zum Freistaat durch Kurt Eisner,,0W0077,,1918,,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22045,Besitz des Hochstifts von Eichstätt.,,E066,,1003,1803,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,"3,10a",
22045,1803 an Großhzg. von Toskana.,,0F0033,,1803,1805,,0,8,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22045,1805 an Bayern.,,P049,,1805,1918,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22045,1918 Erklärung Bayerns zum Freistaat durch Kurt Eisner,,0W0077,,1918,,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22046,Vor 823 Königsgut.,,0R0001,,,823,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22046,Von 823-1349 zur Abtei Ellwangen.,,E098,,823,1349,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22046,,1278 Grf. von Oettingen.,O082,,,,1278,6,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,10a,
22046,1349 Verkauf an Burkhardt von Seckendorf.,,S449,,1349,1368,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22046,"1368 Verkauf an die Bgrf. von Nürnberg,die bis 1791 Besitzer blieben.",,N235,,1368,1398,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22046,1398 fällt Ansbach durch Erbteilung an Friedrich (VI.),,A162,,1398,1603,,0,11,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22046,1603 stirbt die ältere Linie der fränkischen Hohenzollern aus. Aufteilung unter den märkischen Hohenzollern in Ansbach und Bayreuth,,B376,,1603,1791,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22046,1791 fällt Ansbach durch Kauf an Preußen,,B3742,,1791,1805,,0,5,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22046,1805 Ansbach im Tausch gegen das Herzogtum Berg an Bayern durch Vertrag von Schönbrunn,,P049,,1805,1918,,0,12,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22046,1918 Erklärung Bayerns zum Freistaat durch Kurt Eisner,,0W0077,,1918,,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22047,Ehemals karol. Königshof.,,0R0001,,741,1007,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22047,Schenkung an Bt. Bamberg 1007.,,B043,,1007,1803,,0,10,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22047,1803 Übergang an Bayern.,,P049,,1803,1918,,0,8,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
22047,1918 Erklärung Bayerns zum Freistaat durch Kurt Eisner,,0W0077,,1918,,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
22048,"Der kgl. Besitz, zeitweise an thür. Hzg. der Hetene vergeben, wurde  777 dem Kloster Fulda geschenkt.Die H.er Mark blieb bis 1802 bei Fulda.",,F208,,777,1803,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10a,
