cid,city,country,lat,lon,elev,transport,in_hre,in_cne,pop800,pop900,pop1000,pop1100,pop1200,pop1300,pop1400,pop1500,on_river,on_coast,inland,atlantic,baltic,northsea,medit,l800,l1000,l1200,l1300,l1400,l1500,elev_z
159,Baden-Baden,Germany,48.77,8.23,161,river north sea,True,True,1000.0,1000.0,1000.0,1000.0,1000.0,2000.0,1000.0,1000.0,1,0,0,0,0,1,0,6.907755278982137,6.907755278982137,6.907755278982137,7.600902459542082,6.907755278982137,6.907755278982137,-0.11720005141525933
162,Bagnara Calabria,Italy,38.3,15.82,50,med,False,True,0.0,0.0,0.0,1000.0,1000.0,2000.0,1000.0,2000.0,0,1,0,0,0,0,1,,,6.907755278982137,7.600902459542082,6.907755278982137,7.600902459542082,-0.6648873941750345
163,Bagneres de bigorre,France,43.07,0.15,440,land north sea,False,True,2000.0,2000.0,3000.0,3000.0,4000.0,5000.0,1000.0,2000.0,0,0,1,0,0,1,0,7.600902459542082,8.006367567650246,8.294049640102028,8.517193191416238,6.907755278982137,7.600902459542082,1.2594194857917431
164,Bagnols,France,45.5,2.62,679,land north sea,False,True,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,0,1,0,,,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,2.438674214797025
167,Bailleul,France,50.73,2.73,14,land north sea,False,True,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,1000.0,1000.0,0,0,1,0,0,1,0,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,6.907755278982137,-0.8425157215565833
168,Baja,Hungary,46.18,18.95,95,river black sea,False,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1,0,0,0,0,0,0,,,,6.907755278982137,6.907755278982137,6.907755278982137,-0.44285198494809863
173,Bamberg,Germany,49.88,10.88,293,river north sea,True,True,0.0,1000.0,2000.0,4000.0,8000.0,8000.0,5000.0,7000.0,1,0,0,0,0,1,0,,7.600902459542082,8.987196820661973,8.987196820661973,8.517193191416238,8.85366542803745,0.5341038156504193
177,Bar-le-duc,France,48.78,5.17,214,river north sea,False,True,2000.0,2000.0,3000.0,3000.0,4000.0,4000.0,3000.0,4000.0,1,0,0,0,0,1,0,7.600902459542082,8.006367567650246,8.294049640102028,8.294049640102028,8.006367567650246,8.294049640102028,0.14430831945202072
181,Bari,Italy,41.12,16.87,3,med,False,True,2000.0,2000.0,2000.0,3000.0,3000.0,10000.0,6000.0,8000.0,0,1,0,0,0,0,1,7.600902459542082,7.600902459542082,8.006367567650246,9.210340371976184,8.699514748210191,8.987196820661973,-0.8967910438120564
182,Barletta,Italy,41.32,16.28,7,med,False,True,3000.0,4000.0,5000.0,7000.0,10000.0,13000.0,8000.0,8000.0,0,1,0,0,0,0,1,8.006367567650246,8.517193191416238,9.210340371976184,9.472704636443673,8.987196820661973,8.987196820661973,-0.8770545629918843
183,Barmen,Germany,51.28,7.22,191,river north sea,True,True,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,,,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,0.030823554736031263
185,Barrafranca,Italy,37.37,14.2,450,land mediterranean,False,True,0.0,0.0,0.0,1000.0,1000.0,2000.0,1000.0,1000.0,0,0,1,0,0,0,1,,,6.907755278982137,7.600902459542082,6.907755278982137,6.907755278982137,1.3087606878421731
186,Basel,Switzerland,47.55,7.58,250,river north sea,True,True,2000.0,3000.0,3000.0,4000.0,5000.0,7000.0,10000.0,10000.0,1,0,0,0,0,1,0,7.600902459542082,8.006367567650246,8.517193191416238,8.85366542803745,9.210340371976184,9.210340371976184,0.32193664683356943
187,Bassano,Italy,45.77,11.73,119,river mediterranean,False,True,0.0,0.0,1000.0,1000.0,2000.0,2000.0,1000.0,3000.0,1,0,0,0,0,0,1,,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,8.006367567650246,-0.32443310002706616
188,Bastia,France,42.7,9.45,1,med,False,True,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0,1,0,0,0,0,1,,,,,6.907755278982137,6.907755278982137,-0.9066592842221425
191,Bautzen,Germany,51.18,14.48,205,river north sea,True,True,0.0,0.0,1000.0,3000.0,7000.0,3000.0,5000.0,5000.0,1,0,0,0,0,1,0,,6.907755278982137,8.85366542803745,8.006367567650246,8.517193191416238,8.517193191416238,0.09990123760663354
192,Bayeux,France,49.27,-0.7,55,river north sea,False,True,2000.0,2000.0,2000.0,3000.0,3000.0,4000.0,3000.0,4000.0,1,0,0,0,0,1,0,7.600902459542082,7.600902459542082,8.006367567650246,8.294049640102028,8.006367567650246,8.294049640102028,-0.6402167931498194
193,Bayonne,France,43.48,-1.48,6,river north sea,False,True,2000.0,2000.0,3000.0,3000.0,4000.0,5000.0,3000.0,7000.0,1,0,0,0,0,1,0,7.600902459542082,8.006367567650246,8.294049640102028,8.517193191416238,8.006367567650246,8.85366542803745,-0.8819886831969274
194,Bayreuth,Germany,49.95,11.58,343,river north sea,True,True,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,2000.0,1,0,0,0,0,1,0,,,6.907755278982137,6.907755278982137,6.907755278982137,7.600902459542082,0.7808098259025703
196,Beaucaire,France,43.8,4.63,1,river mediterranean,False,True,2000.0,2000.0,2000.0,3000.0,3000.0,4000.0,3000.0,4000.0,1,0,0,0,0,0,1,7.600902459542082,7.600902459542082,8.006367567650246,8.294049640102028,8.006367567650246,8.294049640102028,-0.9066592842221425
197,Beaune,France,47.03,4.83,193,land mediterranean,False,True,0.0,0.0,0.0,1000.0,1000.0,2000.0,1000.0,2000.0,0,0,1,0,0,0,1,,,6.907755278982137,7.600902459542082,6.907755278982137,7.600902459542082,0.0406917951461173
198,Beauvais,France,49.43,2.08,65,river north sea,False,True,2000.0,3000.0,4000.0,5000.0,7000.0,10000.0,6000.0,10000.0,1,0,0,0,0,1,0,7.600902459542082,8.294049640102028,8.85366542803745,9.210340371976184,8.699514748210191,9.210340371976184,-0.5908755910993893
200,Beckum,Germany,51.75,8.03,100,land north sea,True,True,0.0,0.0,0.0,1000.0,1000.0,2000.0,1000.0,1000.0,0,0,1,0,0,1,0,,,6.907755278982137,7.600902459542082,6.907755278982137,6.907755278982137,-0.4181813839228835
201,Bedarieux,France,43.62,3.17,309,river mediterranean,False,True,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,0,1,,,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,0.6130497389311076
204,Bekes,Hungary,46.77,21.13,85,river black sea,False,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1,0,0,0,0,0,0,,,,6.907755278982137,6.907755278982137,6.907755278982137,-0.4921931869985288
205,Bekescsaba,Hungary,46.67,21.09,90,land black sea,False,True,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0,0,1,0,0,0,0,,,,,6.907755278982137,6.907755278982137,-0.46752258597331375
207,Belfort,France,47.63,6.87,152,river north sea,False,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,,,,6.907755278982137,6.907755278982137,6.907755278982137,-0.16160713326064652
212,Bella,Italy,40.77,15.55,662,land mediterranean,False,True,0.0,0.0,1000.0,1000.0,2000.0,2000.0,1000.0,2000.0,0,0,1,0,0,0,1,,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,2.354794171311293
213,Belluno,Italy,46.15,12.22,390,river mediterranean,False,True,2000.0,2000.0,2000.0,2000.0,3000.0,3000.0,2000.0,3000.0,1,0,0,0,0,0,1,7.600902459542082,7.600902459542082,8.006367567650246,8.006367567650246,7.600902459542082,8.006367567650246,1.0127134755395921
215,Belpasso,Italy,37.58,14.97,551,land mediterranean,False,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,2000.0,0,0,1,0,0,0,1,,,,6.907755278982137,6.907755278982137,7.600902459542082,1.8071068285515182
218,Benevento,Italy,41.13,14.75,119,river mediterranean,False,True,2000.0,2000.0,3000.0,3000.0,4000.0,5000.0,3000.0,4000.0,1,0,0,0,0,0,1,7.600902459542082,8.006367567650246,8.294049640102028,8.517193191416238,8.006367567650246,8.294049640102028,-0.32443310002706616
223,Bergamo,Italy,45.7,9.72,243,land mediterranean,False,True,3000.0,4000.0,5000.0,7000.0,10000.0,14000.0,9000.0,18000.0,0,0,1,0,0,0,1,8.006367567650246,8.517193191416238,9.210340371976184,9.546812608597396,9.104979856318357,9.798127036878302,0.2873978053982683
225,Bergen op Zoom,Netherlands,51.5,4.28,10,north sea,True,True,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,0,1,0,0,0,1,0,,,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,-0.8622522023767553
226,Bergerac,France,44.85,0.48,12,river north sea,False,True,1000.0,2000.0,2000.0,2000.0,2000.0,3000.0,2000.0,2000.0,1,0,0,0,0,1,0,6.907755278982137,7.600902459542082,7.600902459542082,8.006367567650246,7.600902459542082,7.600902459542082,-0.8523839619666692
227,Bergisch-Gladbach,Germany,51.0,7.13,100,land north sea,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0,0,1,0,0,1,0,,,,,,6.907755278982137,-0.4181813839228835
228,Bergues,France,50.97,2.43,1,land north sea,False,True,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,1000.0,1000.0,0,0,1,0,0,1,0,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,6.907755278982137,-0.9066592842221425
229,Berlin,Germany,52.52,13.4,35,river north sea,True,True,0.0,0.0,1000.0,2000.0,3000.0,4000.0,5000.0,9000.0,1,0,0,0,0,1,0,,6.907755278982137,8.006367567650246,8.294049640102028,8.517193191416238,9.104979856318357,-0.7388991972506798
230,Bern,Switzerland,46.95,7.43,536,river north sea,True,True,2000.0,2000.0,2000.0,2000.0,3000.0,3000.0,2000.0,3000.0,1,0,0,0,0,1,0,7.600902459542082,7.600902459542082,8.006367567650246,8.006367567650246,7.600902459542082,8.006367567650246,1.733095025475873
231,Bernay,France,49.1,0.6,87,land north sea,False,True,0.0,0.0,1000.0,1000.0,2000.0,2000.0,1000.0,2000.0,0,0,1,0,0,1,0,,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,-0.48232494658844277
232,Bernburg,Germany,51.8,11.73,85,river north sea,True,True,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,1000.0,3000.0,1,0,0,0,0,1,0,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,8.006367567650246,-0.4921931869985288
234,Besancon,France,47.25,6.03,262,river mediterranean,False,True,2000.0,3000.0,4000.0,6000.0,7000.0,10000.0,6000.0,9000.0,1,0,0,0,0,0,1,7.600902459542082,8.294049640102028,8.85366542803745,9.210340371976184,8.699514748210191,9.104979856318357,0.38114608929408567
235,Bethune,France,50.53,2.63,18,land north sea,False,True,2000.0,2000.0,2000.0,2000.0,3000.0,3000.0,2000.0,3000.0,0,0,1,0,0,1,0,7.600902459542082,7.600902459542082,8.006367567650246,8.006367567650246,7.600902459542082,8.006367567650246,-0.8227792407364112
236,Beveren,Belgium,51.22,4.25,12,land north sea,True,True,0.0,0.0,1000.0,1000.0,1000.0,2000.0,1000.0,2000.0,0,0,1,0,0,1,0,,6.907755278982137,6.907755278982137,7.600902459542082,6.907755278982137,7.600902459542082,-0.8523839619666692
238,Beziers,France,43.35,3.25,53,river mediterranean,False,True,2000.0,2000.0,3000.0,3000.0,4000.0,6000.0,4000.0,6000.0,1,0,0,0,0,0,1,7.600902459542082,8.006367567650246,8.294049640102028,8.699514748210191,8.294049640102028,8.699514748210191,-0.6500850335599054
239,Bialystok,Poland,53.15,23.15,120,land baltic,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0,0,1,0,1,0,0,,,,,,6.907755278982137,-0.31949897982202313
240,Biancavilla,Italy,37.63,14.87,513,land mediterranean,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0,0,1,0,0,0,1,,,,,,6.907755278982137,1.6196102607598835
241,Biberach,Germany,48.1,9.97,238,river black sea,True,True,0.0,0.0,1000.0,1000.0,2000.0,2000.0,1000.0,3000.0,1,0,0,0,0,0,0,,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,8.006367567650246,0.2627272043730532
242,Bielefeld,Germany,52.02,8.52,118,land north sea,True,True,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,2000.0,0,0,1,0,0,1,0,,,6.907755278982137,6.907755278982137,6.907755278982137,7.600902459542082,-0.3293672202321092
243,Biella,Italy,45.57,8.05,420,land mediterranean,False,True,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,1000.0,2000.0,0,0,1,0,0,0,1,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,1.1607370816908829
244,Bielsko Biala,Poland,49.82,19.03,262,land baltic,False,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0,0,1,0,1,0,0,,,,6.907755278982137,6.907755278982137,6.907755278982137,0.38114608929408567
246,Billom,France,45.73,3.35,345,land north sea,False,True,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,1000.0,1000.0,0,0,1,0,0,1,0,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,6.907755278982137,0.7906780663126564
248,Binche,Belgium,50.4,4.17,92,land north sea,True,True,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,0,1,0,,,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,-0.4576543455632277
249,Bingen,Germany,49.97,7.9,89,river north sea,True,True,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,1000.0,1000.0,1,0,0,0,0,1,0,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,6.907755278982137,-0.4724567061783567
251,Bisacquino,Italy,37.7,13.25,744,land mediterranean,False,True,0.0,0.0,1000.0,1000.0,2000.0,1000.0,1000.0,2000.0,0,0,1,0,0,0,1,,6.907755278982137,7.600902459542082,6.907755278982137,6.907755278982137,7.600902459542082,2.759392028124821
252,Bisceglie,Italy,41.23,16.52,26,med,False,True,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,3000.0,0,1,0,0,0,0,1,,,6.907755278982137,6.907755278982137,6.907755278982137,8.006367567650246,-0.783306279096067
255,Bitonto,Italy,41.12,16.68,122,land mediterranean,False,True,2000.0,2000.0,2000.0,3000.0,3000.0,4000.0,3000.0,6000.0,0,0,1,0,0,0,1,7.600902459542082,7.600902459542082,8.006367567650246,8.294049640102028,8.006367567650246,8.699514748210191,-0.3096307394119371
256,Bivona,Italy,37.62,13.43,503,land mediterranean,False,True,0.0,0.0,0.0,0.0,1000.0,3000.0,2000.0,3000.0,0,0,1,0,0,0,1,,,6.907755278982137,8.006367567650246,7.600902459542082,8.006367567650246,1.5702690587094532
259,Blois,France,47.58,1.33,70,river north sea,False,True,2000.0,2000.0,3000.0,3000.0,4000.0,5000.0,3000.0,4000.0,1,0,0,0,0,1,0,7.600902459542082,8.006367567650246,8.294049640102028,8.517193191416238,8.006367567650246,8.294049640102028,-0.5662049900741741
260,Bochnia,Poland,50.98,20.42,230,land baltic,False,True,0.0,0.0,0.0,0.0,1000.0,1000.0,2000.0,3000.0,0,0,1,0,1,0,0,,,6.907755278982137,6.907755278982137,7.600902459542082,8.006367567650246,0.22325424273270902
261,Bochum,Germany,51.47,7.08,100,land north sea,True,True,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,0,1,0,,,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,-0.4181813839228835
265,Bologna,Italy,44.5,11.33,155,land mediterranean,False,True,5000.0,8000.0,13000.0,21000.0,35000.0,40000.0,45000.0,50000.0,0,0,1,0,0,0,1,8.517193191416238,9.472704636443673,10.46310334047155,10.596634733096073,10.714417768752456,10.819778284410283,-0.14680477264551745
267,Bolzano,Italy,46.52,11.37,262,river mediterranean,False,True,2000.0,2000.0,2000.0,3000.0,3000.0,4000.0,3000.0,4000.0,1,0,0,0,0,0,1,7.600902459542082,7.600902459542082,8.006367567650246,8.294049640102028,8.006367567650246,8.294049640102028,0.38114608929408567
268,Bonifacio,France,41.38,9.17,70,med,False,True,1000.0,1000.0,2000.0,3000.0,4000.0,3000.0,7000.0,1000.0,0,1,0,0,0,0,1,6.907755278982137,7.600902459542082,8.294049640102028,8.006367567650246,8.85366542803745,6.907755278982137,-0.5662049900741741
269,Bonn,Germany,50.73,7.08,54,river north sea,True,True,2000.0,2000.0,3000.0,3000.0,4000.0,5000.0,3000.0,3000.0,1,0,0,0,0,1,0,7.600902459542082,8.006367567650246,8.294049640102028,8.517193191416238,8.006367567650246,8.006367567650246,-0.6451509133548624
270,Bonnetable,France,48.17,0.43,77,land north sea,False,True,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,1000.0,1000.0,0,0,1,0,0,1,0,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,6.907755278982137,-0.531666148638873
271,Bordeaux,France,44.83,-0.57,9,north sea + river,False,True,6000.0,8000.0,10000.0,12000.0,15000.0,30000.0,30000.0,50000.0,1,1,0,0,0,1,0,8.699514748210191,9.210340371976184,9.615805480084347,10.308952660644293,10.308952660644293,10.819778284410283,-0.8671863225817983
277,Bosa,Italy,40.3,8.5,5,med + river,False,True,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0,1000.0,1000.0,1,1,0,0,0,0,1,6.907755278982137,7.600902459542082,7.600902459542082,7.600902459542082,6.907755278982137,6.907755278982137,-0.8869228034019704
280,Bottrop,Germany,51.52,6.92,55,land north sea,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0,0,1,0,0,1,0,,,,,6.907755278982137,6.907755278982137,-0.6402167931498194
281,Boulogne,France,50.72,1.62,74,north sea,False,True,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,1000.0,2000.0,0,1,0,0,0,1,0,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,-0.546468509254002
282,Boulogne-Billancourt,France,48.83,2.23,28,river north sea,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,,,,,,,-0.7734380386859809
283,Bourbourg,France,50.95,2.2,1,land north sea,False,True,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,1000.0,1000.0,0,0,1,0,0,1,0,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,6.907755278982137,-0.9066592842221425
284,Bourg en Bresse,France,46.2,5.22,220,land mediterranean,False,True,0.0,0.0,0.0,1000.0,1000.0,2000.0,1000.0,5000.0,0,0,1,0,0,0,1,,,6.907755278982137,7.600902459542082,6.907755278982137,8.517193191416238,0.17391304068227884
285,Bourges,France,47.08,2.4,140,river north sea,False,True,3000.0,4000.0,6000.0,8000.0,12000.0,16000.0,18000.0,32000.0,1,0,0,0,0,1,0,8.006367567650246,8.699514748210191,9.392661928770137,9.680344001221918,9.798127036878302,10.373491181781864,-0.22081657572116273
287,Boves,Italy,44.32,7.55,542,land mediterranean,False,True,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,1000.0,2000.0,0,0,1,0,0,0,1,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,1.762699746706131
288,Bra,Italy,44.7,7.85,285,land mediterranean,False,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,2000.0,0,0,1,0,0,0,1,,,,6.907755278982137,6.907755278982137,7.600902459542082,0.4946308540100751
293,Brandenburg,Germany,52.4,12.53,29,river north sea,True,True,0.0,1000.0,1000.0,2000.0,2000.0,1000.0,2000.0,5000.0,1,0,0,0,0,1,0,,6.907755278982137,7.600902459542082,6.907755278982137,7.600902459542082,8.517193191416238,-0.7685039184809379
294,Braniewo,Poland,54.4,19.83,14,river baltic,False,True,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,3000.0,1,0,0,0,1,0,0,,,,6.907755278982137,7.600902459542082,8.006367567650246,-0.8425157215565833
297,Braunschweig,Germany,52.25,10.5,71,river north sea,True,True,0.0,0.0,1000.0,3000.0,11000.0,12000.0,18000.0,18000.0,1,0,0,0,0,1,0,,6.907755278982137,9.305650551780507,9.392661928770137,9.798127036878302,9.798127036878302,-0.5612708698691311
298,Breda,Netherlands,51.58,4.77,3,river north sea,True,True,0.0,0.0,0.0,1000.0,1000.0,2000.0,1000.0,6000.0,1,0,0,0,0,1,0,,,6.907755278982137,7.600902459542082,6.907755278982137,8.699514748210191,-0.8967910438120564
299,Breisach am Rhein,Germany,48.02,7.6,225,river north sea,True,True,1000.0,2000.0,2000.0,2000.0,2000.0,3000.0,2000.0,3000.0,1,0,0,0,0,1,0,6.907755278982137,7.600902459542082,7.600902459542082,8.006367567650246,7.600902459542082,8.006367567650246,0.19858364170749393
300,Bremen,Germany,53.08,8.8,3,river north sea,True,True,2000.0,2000.0,4000.0,6000.0,8000.0,13000.0,7000.0,18000.0,1,0,0,0,0,1,0,7.600902459542082,8.294049640102028,8.987196820661973,9.472704636443673,8.85366542803745,9.798127036878302,-0.8967910438120564
301,Bremerhaven,Germany,53.55,8.58,2,north sea,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,,,,,,,-0.9017251640170995
302,Brescia,Italy,45.55,10.25,394,land mediterranean,False,True,4000.0,6000.0,8000.0,13000.0,20000.0,24000.0,27000.0,49000.0,0,0,1,0,0,0,1,8.294049640102028,8.987196820661973,9.903487552536127,10.085809109330082,10.203592144986466,10.799575577092764,1.0324499563597642
304,Brest,France,48.4,-4.48,76,north sea,False,True,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,1,0,0,0,1,0,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,-0.536600268843916
307,Brignoles,France,43.4,6.07,190,land mediterranean,False,True,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,1000.0,2000.0,0,0,1,0,0,0,1,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,0.025889434530988246
308,Brindisi,Italy,40.65,17.93,15,med,False,True,2000.0,2000.0,2000.0,2000.0,3000.0,3000.0,2000.0,4000.0,0,1,0,0,0,0,1,7.600902459542082,7.600902459542082,8.006367567650246,8.006367567650246,7.600902459542082,8.294049640102028,-0.8375816013515403
309,Brioude,France,45.3,3.38,414,land north sea,False,True,1000.0,2000.0,2000.0,2000.0,2000.0,3000.0,2000.0,2000.0,0,0,1,0,0,1,0,6.907755278982137,7.600902459542082,7.600902459542082,8.006367567650246,7.600902459542082,7.600902459542082,1.1311323604606247
311,Brive,France,45.17,1.53,102,river north sea,False,True,1000.0,2000.0,2000.0,2000.0,2000.0,3000.0,2000.0,2000.0,1,0,0,0,0,1,0,6.907755278982137,7.600902459542082,7.600902459542082,8.006367567650246,7.600902459542082,7.600902459542082,-0.4083131435127975
316,Bronte,Italy,37.8,14.83,760,land mediterranean,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0,0,1,0,0,0,1,,,,,,6.907755278982137,2.838337951405509
318,Bruchsal,Germany,49.12,8.58,114,land north sea,True,True,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,0,1,0,,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,-0.3491037010522813
319,Brugge,Belgium,51.22,3.23,2,north sea,True,True,1000.0,2000.0,4000.0,7000.0,10000.0,40000.0,37000.0,35000.0,0,1,0,0,0,1,0,6.907755278982137,8.294049640102028,9.210340371976184,10.596634733096073,10.51867319162636,10.46310334047155,-0.9017251640170995
320,Bruxelles,Belgium,50.83,4.33,62,river north sea,True,True,0.0,0.0,1000.0,3000.0,8000.0,18000.0,26000.0,33000.0,1,0,0,0,0,1,0,,6.907755278982137,8.987196820661973,9.798127036878302,10.165851817003619,10.404262840448617,-0.6056779517145183
