city_id,comment,time_point,type_conflict,type_detail,warlabel,overreported,uncertainty,range,ThirtyYW_leader,ThirtyYW_conflict_party,ThirtyYW_territory,ThirtyYW_country,source
22135,Beteiligung am Bauernaufstand 1525,1525,1,f3,0,0,0,0,,,,,10b
22135,Schaden im 30jaehr Krieg: 1648 Zerstoerung des Stadtarchivs,1648,2,a1,2,0,0,0,0,0,0,0,10b
22135,Schaden im Markgraefler Krieg 1552-54,1552,2,ab1,0,0,0,0,,,,,10b
22136,1553 wurde Burg in Brand gesteckt,1553,2,a3,0,0,0,0,,,,,10b
22136,Einaescherung durch Hussiten 1430,1430,2,a3,0,0,0,0,,,,,10b
22136,Zerstoerung der Burg drohte um 1112,1112,2,a1,0,0,0,0,,,,,10b
22137,30jK (keine genaueren Angaben),1618,1,f1,2,0,0,3,,,,,10b
22137,Bauernkrieg (keine genaueren Angaben),1525,1,f1,0,0,0,0,,,,,10b
22137,Markgraeflerkrieg 1552/53 (keine genaueren Angaben),1552,1,f1,0,0,0,0,,,,,10b
22138,1388 Niederbrennung der Stadtdurch Dinkelsbuehl,1388,2,a3,0,0,0,0,,,,,10b
22138,Niederbrennung durch Bayer. Truppen 1634,1634,2,a3,2,0,0,0,24,1,2,3,10b
22139,Belagerung 1757,1757,3,d2,0,0,0,0,,,,,10b
22139,Beschuss 1757,1757,2,a2,0,0,0,0,,,,,10b
22139,Im 7jaehr Krieg lagerte ein von Prag-Kolin zurueckziehender preusz. Truppenverband vom 15.-17.-6-1757,1757,3,c8,0,0,0,0,,,,,10b
22139,Zerstoerung durch Hussiten 1430,1430,2,a1,0,0,0,0,,,,,10b
22139,Zerstoerungen des 30jaehr. Kriegs: 1632-34 und 1641,1632,2,a1,2,0,0,0,0,0,0,0,10b
22139,Zerstoerungen des 30jaehr. Kriegs: 1632-34 und 1641,1641,2,a1,2,0,0,0,0,0,0,0,10b
22139,Zerstoerungen im Markgraeflerkrieg 1552/53,1552,2,a1,0,0,0,0,,,,,10b
22140,30jaehr Krieg: 1632-36 und 1647/48 schwere Beschaedigungen,1632,2,a1,2,0,0,0,0,0,0,0,10b
22140,30jaehr Krieg: 1632-36 und 1647/48 schwere Beschaedigungen,1647,2,a1,2,0,0,0,0,0,0,0,10b
22140,Vernichtung der Stadt 1262 durch Hzg. Ludwig,1262,2,a1,0,0,0,0,,,,,10b
22141,Kriegsschaeden durch Hussiten 1430 und 1462,1430,2,a1,0,0,0,0,,,,,10b
22141,Kriegsschaeden durch Hussiten 1430 und 1462,1462,2,a1,0,0,0,0,,,,,10b
22141,Schaeden durch Bayern und Pfaelzer 1492,1492,2,ab1,0,0,0,0,,,,,10b
22141,Schaeden durch Ungarn 1553,1553,2,ab1,0,0,0,0,,,,,10b
22141,Schaeden durch ksl Truppen und Schweden 1632-36 und 1640/41,1632,2,ab1,2,0,0,0,m,0,0,0,10b
22141,Schaeden durch ksl Truppen und Schweden 1632-36 und 1640/41,1640,2,ab1,0,0,0,0,,,,,10b
22142, Durchzuege im 30jaehr Krieg: 1631-35 ,1631,3,d1,2,1,0,0,0,0,0,0,10b
22142,Brandschatzung im Markgrafenkrieg 1449/50,1449,3,b4,0,0,0,0,,,,,10b
22142,Durchzuege im 30jaehr Krieg:  1639,1639,3,d1,2,1,0,0,0,0,0,0,10b
22142,Einquartierungen im 30jaehr Krieg:  1639,1639,3,c1,2,1,0,0,0,0,0,0,10b
22142,Einquartierungen im 30jaehr Krieg: 1631-35,1631,3,c1,2,1,0,0,0,0,0,0,10b
22142,Kontributionen im 30jaehr Krieg:  1639,1639,3,b1,2,1,0,0,0,0,0,0,10b
22142,Kontributionen im 30jaehr Krieg: 1631-35 ,1631,3,b1,2,1,0,0,0,0,0,0,10b
22142,Pluenderungen im 30jaehr Krieg:  1639,1639,3,b3,2,1,0,0,0,0,0,0,10b
22142,Pluenderungen im 30jaehr Krieg: 1631-35 ,1631,3,b3,2,1,0,0,0,0,0,0,10b
22143,Durchzug Albrechts von Brandenburg und Christophs von Oldenburg 1552/53,1552,3,d1,0,0,0,0,,,,,10b
22143,Napoleonischen Kriege zogen die Stadt 1796 und 1799 in Mitleidenschaft,1796,3,f1,0,0,0,0,,,,,10b
22143,Napoleonischen Kriege zogen die Stadt 1796 und 1799 in Mitleidenschaft,1799,3,f1,0,0,0,0,,,,,10b
22143,Schaeden des 30jaehr. Kriegs: 1632 und 1636,1632,2,ab1,2,0,0,0,0,0,0,0,10b
22143,Schaeden des 30jaehr. Kriegs: 1632 und 1636,1636,2,ab1,2,0,0,0,0,0,0,0,10b
22143,Schaeden des Pfaelz. Erbfolgekriegs 1685 (Klingenburg wurde zerstoert),1685,2,a1,0,0,0,0,,,,,10b
22145,1077 (?) vergebliche Belagerung durch Bf.Adalbero,1077,3,d2,0,0,0,0,,,,,10b
22145,"1265 Verwuestung der Stadt durch Stiftsadel, der von Bf. Iring von Rheinstein gerufen wurde",1265,2,a1,0,0,0,0,,,,,10b
22145,1373/74 musste sich der neugewaehlte Bf.Gerhard von Schwarzburg den Eingang in Stadt und Stift mit dem Schwert verschaffen,1373,1,e1,0,0,0,0,,,,,10b
22145,30jaehr Krieg: Verwuestung ,1618,2,a1,2,0,0,3,,,,,10b
22145,30jaehr Krieg: Verwuestung bes. 1631-1635,1631,2,a1,2,0,0,0,0,0,0,0,10b
22145,Angriff auf das Hochstift 1528,1528,1,e1,0,0,0,0,,,,,10b
22145,Bauernaufstand 1525: versuchte Erstuermung der Veste Marienberg,1525,1,e9,0,0,0,0,,,,,10b
22145,Belagerung 1354 durch den Bf. 3 Wochen lang,1354,3,d2,0,0,0,0,,,,,10b
22145,Franz. Revolutionsheere kamen 1796 erstmals nach W. Und wurden von Erzgtg. Karl von oesterr. Vor den Toren besiegt,1796,3,e5,0,0,0,0,,,,,10b
22145,Schaeden im Markgrafenkrieg 1552-54,1552,2,ab1,0,0,0,0,,,,,10b
22145,Schwere Unruhen in der Stadt durch die seit Februar 1147 in W. Zusammenstroemenden Kreuzfahrer,1147,1,c5,0,0,0,0,,,,,10b
22145,Schwere Unruhen in der Stadt durch die seit Februar 1147 in W. Zusammenstroemenden Kreuzfahrer,1147,1,f3,0,0,0,0,,,,,10b
22145,Stuermung der Zisterzienser-Klosterhoefe 1296,1296,1,e9,0,0,0,0,,,,,10b
22145,Zweite Belagerung durch Bf.Adalbero zusammen mit Hermann von Salm 1086 mit Erfolg,1086,3,d2,0,0,0,0,,,,,10b
22147,Brandschatzung 1631 und 1632. Ersterer durch Hzg. Von Weimar,1631,3,b4,2,0,0,0,39,2,20,3,10b
22147,Brandschatzung 1631 und 1632. Ersterer durch Hzg. Von Weimar,1632,3,b4,2,0,0,0,0,0,0,0,10b
22147,"Burg wurde 1525 teilweise, 1552 ganz zerstoert",1525,2,a1,0,0,0,0,,,,,10b
22147,"Burg wurde 1525 teilweise, 1552 ganz zerstoert",1552,2,a1,0,0,0,0,,,,,10b
22148,"1632 waren Z. Und die umliegenden Ortschaften in das Wallensteinsche Lager einbezogen, Schlacht bei der Alten Veste",1632,3,c8,2,0,0,0,15,1,29,3,10b
22148,"1632 waren Z. Und die umliegenden Ortschaften in das Wallensteinsche Lager einbezogen, Schlacht bei der Alten Veste",1632,1,e5,2,0,0,0,15,1,29,3,10b
22148,Markgrafenkriege 1449/1450 und 1552,1449,1,f1,0,0,0,0,,,,,10b
22148,Markgrafenkriege 1449/1450 und 1552,1552,1,f1,0,0,0,0,,,,,10b
22148,Staedtekrieg 1388,1388,1,f1,0,0,0,0,,,,,10b
23002,Besetzungen in den napoleonischen Kriegen 1796ff.,1796,3,cd1,0,0,0,0,,,,,10b
23002,"Mehrfache Belagerungen im 30jaehr Krieg: 1632, 1634, 1646",1632,3,d2,2,0,0,0,0,0,0,0,10b
23002,"Mehrfache Belagerungen im 30jaehr Krieg: 1632, 1634, 1646",1634,3,d2,2,0,0,0,0,0,0,0,10b
23002,"Mehrfache Belagerungen im 30jaehr Krieg: 1632, 1634, 1646",1646,3,d2,2,0,0,0,0,0,0,0,10b
23002,Zerstoerungen im span Erbfolgekrieg 1704,1704,2,a1,0,0,0,0,,,,,10b
23003,Kriegslasten im oesterr. Erbfolgekrieg 1742/45,1742,3,b6,0,0,0,0,,,,,10b
23003,Kriegslasten im span Erbfolgekrieg seit 1704,1704,3,b6,0,0,0,0,,,,,10b
23003,Landshuter Erbfolgekrieg 1504,1504,1,f1,0,0,0,0,,,,,10b
23003,Ungarneinfaelle seit 907,907,1,e1,0,0,0,0,,,,,10b
23006,Im 30jaehr Krieg gewaltige Einwohnerverluste,1618,1,g3,2,0,0,3,,,,,10b
23008,Brandschatzung der ksl Besatzung 1705-15,1705,3,cd1,0,0,0,2,,,,,10b
23008,Brandschatzung der ksl Besatzung 1705-15,1705,3,b4,0,0,0,2,,,,,10b
23008,Brandschatzung durch oesterr. Und ungar. Truppen im oesterr. Erfolgekrieg 1741-45,1741,3,b4,0,0,0,0,,,,,10b
23008,Massaker durch Schweden 1648,1648,1,g2,2,0,0,0,28,2,21,7,10b
23008,Pluenderung durch Schweden 1648,1648,3,b3,2,0,0,0,28,2,21,7,10b
23008,Schwedeneinfaelle 1632/33,1632,1,e1,2,0,0,0,28,2,21,7,10b
23008,Verheerung des Marktes A. Wsl. Im Landshuter Erfolgekrieg 1503,1503,2,a1,0,0,0,0,,,,,10b
23009,Einaescherung durch Bischof Bruno von Olmuetz 1266,1266,2,a3,0,0,0,0,,,,,10b
23009,Zerstoerung durch Erzbischof Eberhard 1196,1196,2,a1,0,0,0,0,,,,,10b
23010,Brandschatzung durch Pandruren unter Obserst Trenk 1742,1742,3,b4,0,0,0,0,,,,,10b
23010,Brandschatzung durch Schweden 1632,1632,3,b4,2,0,0,0,28,2,21,7,10b
23010,Einquartierungen 1742/45,1742,3,c1,0,0,0,0,,,,,10b
23010,Wilde Pluenderung durch Hzg Wolfgang von Bayern 1492,1492,2,b3,0,0,0,0,,,,,10b
23010,starke Entvoelkerung 1742/45,1742,1,g3,0,0,0,0,,,,,10b
23014,Brandschatzung durch Schweden 1633,1633,3,b4,2,0,0,0,28,2,21,7,10b
23019,1233-46 war Burghausen das Bollwerk im Kampf zw. Bayr. Und oesterr. Truppen an der Ostgrenze,1233,1,f1,0,0,0,0,,,,,10b
23019,Ungarneinfaelle im 10.Jh.,900,1,e1,0,0,0,5,,,,,10b
23020,Landshuter Erbfolgekrieg 1503 und 30jaehr Krieg haben Entwicklung der Stadt entscheidend beeinfluss,1503,1,f1,0,0,0,0,,,,,10b
23020,Landshuter Erbfolgekrieg 1503 und 30jaehr Krieg haben Entwicklung der Stadt entscheidend beeinfluss,1618,1,f1,2,0,0,3,,,,,10b
23021,Belagerung 1266,1266,3,d2,0,0,0,0,,,,,10b
23021,Belagerung durch Hussiten 1429,1429,3,d2,0,0,0,0,,,,,10b
23021,Einnahme Ch.s durch Hzg. Maximilian von Bayern 1621,1621,1,e2,2,0,0,0,25,1,2,3,10b
23021,Einnahme Ch.s durch oesterr. Truppen 1703,1703,1,e2,0,0,0,0,,,,,10b
23021,Niederbrennung der Stadt 1742 durch Panduren,1742,2,a3,0,0,0,0,,,,,10b
23021,Pluenderungen 1251 durch Kg Ottokar von Boehmen ,1251,3,b3,0,0,0,0,,,,,10b
23022,1796 Verwuestung des Schlosses,1796,2,a1,0,0,0,0,,,,,10b
23022,1796 franz. Besetzung des Schlosses,1796,3,cd1,0,0,0,0,,,,,10b
23022,Beschiessung 1398 in verschiedenen Fehden,1398,2,a2,0,0,0,0,,,,,10b
23022,Beschieszung 1403 in verschiedenen Fehden,1403,2,a2,0,1,0,0,,,,,10b
23022,Brandschatzung durch Schweden 1632,1632,3,b4,2,1,0,0,28,2,21,7,10b
23022,Flucht der Bevoelerung und oesterr. Besetzung 1703 und 1705,1703,3,cd1,0,0,0,0,,,,,10b
23022,Im oesterr. Erbfolgekrieg hatte D. Unter Besetzungen 1742-45 sehr zu leiden,1742,3,cd1,0,0,0,0,,,,,10b
23022,Niederbrennung 1398  in verschiedenen Fehden,1398,2,a3,0,1,0,0,,,,,10b
23022,Niederbrennung 1403 in verschiedenen Fehden,1403,2,a3,0,1,0,0,,,,,10b
23022,Niederbrennung durch Schweden 1646,1646,2,a3,2,0,0,0,28,2,21,7,10b
23022,Pluenderung 1633,1633,3,b3,2,0,0,0,0,0,0,0,10b
23022,Pluenderung durch Schweden 1646,1646,3,b3,2,0,0,0,28,2,21,7,10b
23022,Zerstoerung um 1143 durch Kg Konrad III,1143,2,a1,0,0,0,0,,,,,10b
23023,Beschiessung 1743,1743,2,a2,0,0,0,0,,,,,10b
23023,Besetzung durch Schweden 1633/34,1633,3,cd1,2,0,0,0,28,2,21,7,10b
23023,Pluenderung 1743,1743,3,b3,0,0,0,0,,,,,10b
23024,"Pluenderung 1632, 1634 und 1646 durch Schweden und ksl Truppen",1632,3,b3,2,0,0,0,m,0,0,0,10b
23024,"Pluenderung 1632, 1634 und 1646 durch Schweden und ksl Truppen",1634,3,b3,2,0,0,0,m,0,0,0,10b
23024,"Pluenderung 1632, 1634 und 1646 durch Schweden und ksl Truppen",1646,3,b3,2,0,0,0,m,0,0,0,10b
23024,Pluenderung 1703 im span Erbfolgekrieg,1703,3,b3,0,0,0,0,,,,,10b
23024,Schwere Brandschatzungen im oesterr. Erbfolgekrieg 1742-44,1742,3,b4,0,0,0,0,,,,,10b
23024,Zerstoerung 1318 und 1320 durch Hzg. Leopold von oesterr. ,1318,2,a1,0,0,0,0,,,,,10b
23024,Zerstoerung 1318 und 1320 durch Hzg. Leopold von oesterr. ,1320,2,a1,0,0,0,0,,,,,10b
23025,Brandschatzung 1634,1634,3,b4,2,0,0,0,0,0,0,0,10b
23025,Pluenderung im span. Erbfolgekrieg 1703 durch ksl Truppen,1703,3,b3,0,0,0,0,,,,,10b
23026,Schwerste Rueckschlaege fuer die Stadt durch Freindbesetzung im 30jaehr. Krieg: 1632-34 und 1646-47,1632,3,cd1,2,0,0,0,0,0,0,0,10b
23026,Schwerste Rueckschlaege fuer die Stadt durch Freindbesetzung im 30jaehr. Krieg: 1632-34 und 1646-47,1646,3,cd1,2,0,0,0,0,0,0,0,10b
23027,Belagerung 1436,1436,3,d2,0,0,0,0,,,,,10b
23027,Belagerung 1504 ,1504,3,d2,0,0,0,0,,,,,10b
23027,Einnahme durch Schweden 1633 und 1648,1633,1,e2,2,0,0,0,28,2,21,7,10b
23027,Einnahme durch Schweden 1633 und 1648,1648,1,e2,2,0,0,0,28,2,21,7,10b
23027,Zerstoerung 1743,1743,2,a1,0,0,0,0,,,,,10b
23028,Burgsiedlung D. Wurde 1081 zerstoert,1081,2,a1,0,0,0,0,,,,,10b
23028,Pluenderung 1704 ,1704,3,b3,0,0,0,0,,,,,10b
23028,Stadt wurde von Gustav Adolf 1632 eingenommen. Dabei wurde ein Torturm zerstoert,1632,1,e2,2,0,0,0,30,2,21,7,10b
23028,Stadt wurde von Gustav Adolf 1632 eingenommen. Dabei wurde ein Torturm zerstoert,1633,2,a1,2,0,0,0,30,2,21,7,10b
23029,Pluenderung durch Schweden 1632 und 1648,1632,3,b3,2,0,0,0,28,2,21,7,10b
23029,Pluenderung durch Schweden 1632 und 1648,1648,3,b3,2,0,0,0,28,2,21,7,10b
23029,Pluenderung im Landshuter Erbfolgekrieg 1504,1504,3,b3,0,0,0,0,,,,,10b
23030,Pluenderung 1632 und 1648 durch schwedische Truppen,1632,3,b3,2,0,0,0,28,2,21,7,10b
23030,Pluenderung 1632 und 1648 durch schwedische Truppen,1648,3,b3,2,0,0,0,28,2,21,7,10b
23033,1648 fast ganz verbrannt,1648,2,a3,2,0,0,0,0,0,0,0,10b
23033,1648 gepluendert,1648,3,b3,2,0,0,0,0,0,0,0,10b
23033,E. war im Landshuter Erbfolgekrieg 1504 hart umkaempft,1504,1,f1,0,0,0,0,,,,,10b
23033,Teilweise Zerstoerung 1632 und 1634 durch Schweden,1632,2,a1,2,0,0,0,28,2,21,7,10b
23033,Teilweise Zerstoerung 1632 und 1634 durch Schweden,1634,2,a1,2,0,0,0,28,2,21,7,10b
23034,Von Hussiten 1430 schwer in Mitleidenschaft gezogen worden,1430,1,f1,0,0,0,0,,,,,10b
23036,im 30jaehr Krieg wurde F. Dreimal von Schweden unter Gustav Adolf gepluendert,1618,3,b3,2,0,0,3,,,,,10b
23036,im 30jaehr Krieg wurde F. Dreimal von Schweden unter Gustav Adolf gepluendert,1618,3,b3,2,0,0,3,,,,,10b
23036,im 30jaehr Krieg wurde F. Dreimal von Schweden unter Gustav Adolf gepluendert,1618,3,b3,2,0,0,3,,,,,10b
23037,Pluenderung 1504 durch Nuernberger,1504,3,b3,0,0,0,0,,,,,10b
23037,Pluenderung 1632 durch Schweden (Zerstoerung zahlreicher Gebaeude),1632,2,a1,2,0,0,0,28,2,21,7,10b
23037,Pluenderung 1632 durch Schweden (Zerstoerung zahlreicher Gebaeude),1632,3,b3,2,0,0,0,28,2,21,7,10b
23039,Schaeden ferner 1796,1796,2,ab1,0,0,0,0,,,,,10b
23039,Zerstoerung durch Augsburg 1296 und 1372,1296,2,a1,0,0,0,0,,,,,10b
23039,Zerstoerung durch Augsburg 1296 und 1372,1372,2,a1,0,0,0,0,,,,,10b
23039,Zerstoerung durch Bayern 1422,1422,2,a1,0,0,0,0,,,,,10b
23039,Zerstoerung durch Englaender 1703,1703,2,a1,0,0,0,0,,,,,10b
23039,Zerstoerung durch Franzosen 1646,1646,2,a1,2,0,0,0,44,2,7,2,10b
23039,Zerstoerung durch Schweden 1632,1632,2,a1,2,0,0,0,28,2,21,7,10b
23039,Zerstoerung durch oesterreicher 1744/45,1744,2,a1,0,0,0,0,,,,,10b
23040,"Einfaelle der Schweden 1632-34, 1646: schwere Schaeden",1632,1,e1,2,1,0,0,28,2,21,7,10b
23040,"Einfaelle der Schweden 1632-34, 1646: schwere Schaeden",1632,2,ab1,2,1,0,0,28,2,21,7,10b
23040,"Einfaelle der Schweden 1632-34, 1646: schwere Schaeden",1646,1,e1,2,1,0,0,28,2,21,7,10b
23040,"Einfaelle der Schweden 1632-34, 1646: schwere Schaeden",1646,2,ab1,2,1,0,0,28,2,21,7,10b
23040,Markt Bruck fast vollstaendig von oesterr. Zerstoert 1704,1704,2,a1,0,0,0,0,,,,,10b
23040,Schwere Brandschatzungen 1742-45,1742,3,b4,0,0,0,0,,,,,10b
23041,1632 und 1646 Besetzung durch Schweden,1632,3,cd1,2,0,0,0,28,2,21,7,10b
23041,1632 und 1646 Besetzung durch Schweden,1646,3,cd1,2,0,0,0,28,2,21,7,10b
23041,Bedrohung im Bauernkrieg 1525,1525,1,f4,0,0,0,0,,,,,10b
23041,Einnahme durch Moritz von Sachsen 1552,1552,1,e2,0,0,0,0,,,,,10b
23041,Einnahme im Schmalkaldischen Krieg 1546 durch Schertlein von Burtenbach,1546,1,e2,0,0,0,0,,,,,10b
23043,"Schaeden im 30jaehr. Krieg: 1632, 1641 und 1648",1632,2,ab1,2,0,0,0,0,0,0,0,10b
23043,"Schaeden im 30jaehr. Krieg: 1632, 1641 und 1648",1641,2,ab1,2,0,0,0,0,0,0,0,10b
23043,"Schaeden im 30jaehr. Krieg: 1632, 1641 und 1648",1648,2,ab1,2,0,0,0,0,0,0,0,10b
23043,Schaeden im span. Erbfolgekrieg 1703/04,1703,2,ab1,0,0,0,0,,,,,10b
23046,"Gefaehrdung 1634, als Augsburg vom ksl. Und bayer. Heer belagert wurde",1634,3,d2,2,0,0,0,m,1,0,0,10b
23046,"Gefaehrdung 1646 bei der Belagerung Augsburgs durch die Franzosen und Schweden, sowie 1648",1646,3,d2,2,1,0,0,44,2,7,2,10b
23046,"Gefaehrdung 1646 bei der Belagerung Augsburgs durch die Franzosen und Schweden, sowie 1648",1648,3,d2,2,1,0,0,0,0,0,0,10b
23046,Zerstoerung G.s 1372 im Krieg zwischen Augsburg und Hzg. Johann von Bayern,1372,2,a1,0,0,0,0,,,,,10b
23046,Zerstoerung G.s 1462 im Reichskrieg gegen Hzg. Ludwig den Reichen von Bayern-Landshut,1462,2,a1,0,0,0,0,,,,,10b
23050,1632 weitgehende Zerstoerung durch schwed. Truppen,1632,2,a1,2,0,0,0,28,2,21,7,10b
23053,1462 vergebl. Belagerung der Stadt im Reichskrieg gegen hzg. Ludwig IX. Von Bayern-Landshut,1462,3,d2,0,0,0,0,,,,,10b
23053,1632-34 schwed. Besatzung ,1632,3,cd1,2,0,0,0,28,2,21,7,10b
23056,Pluenderung en im span. Erbfolgekrieg 1701-05,1701,3,b3,0,0,0,0,,,,,10b
23056,Pluenderungen in den Napoleonischen Feldzuegen 1798,1798,3,b3,0,0,0,0,,,,,10b
23057,Von den schweren Schaeden durch Pluenderungen und Brandschatzungen waehrend des 30jK erholgte sich die Stadt wieder,1618,2,ab1,2,0,0,3,,,,,10b
23057,Von den schweren Schaeden durch Pluenderungen und Brandschatzungen waehrend des 30jK erholgte sich die Stadt wieder,1618,3,b3,2,0,0,3,,,,,10b
23057,Von den schweren Schaeden durch Pluenderungen und Brandschatzungen waehrend des 30jK erholgte sich die Stadt wieder,1618,3,b4,2,0,0,3,,,,,10b
23059,13.8.1704 Sieg des Prinzen Eugen und des Hzg. Von Marlborough ueber Kfst. Max Emanuel im span. Erbfolgekrieg,1704,1,e5,0,0,0,0,,,,,10b
23060,Schwerste Schaeden 1633/35,1633,2,ab1,2,0,0,0,0,0,0,0,10b
23061,Schwerste Schaeden im 30jaehr Krieg (1632-48) und in der franz. Zeit (1796-1809),1632,2,ab1,0,0,0,2,,,,,10b
23061,Schwerste Schaeden im 30jaehr Krieg (1632-48) und in der franz. Zeit (1796-1809),1796,2,ab1,0,0,0,2,,,,,10b
23063,1546 Feldlager vor I. Im schmalkaldener Krieg,1546,3,c4,0,0,0,0,,,,,10b
23063,Belagerung und Besatzung im bayer. Erbfolgekrieg (1796/97),1796,3,d2,0,0,0,0,,,,,10b
23063,Belagerung und Besatzung im bayer. Erbfolgekrieg (1796/97),1796,3,cd1,0,0,0,0,,,,,10b
23063,Belagerung und Besatzung im oesterr. Erbfolgekrieg (1743/45),1743,3,d2,0,0,0,0,,,,,10b
23063,Belagerung und Besatzung im oesterr. Erbfolgekrieg (1743/45),1743,3,cd1,0,0,0,0,,,,,10b
23063,Belagerungen im span Erbfolgekrieg (1704/1715),1704,3,d2,0,0,0,0,,,,,10b
23063,Belagerungen im span Erbfolgekrieg (1704/1715),1715,3,d2,0,0,0,0,,,,,10b
23063,Besatzung im span Erbfolgekrieg (1704/1715),1704,3,cd1,0,0,0,0,,,,,10b
23063,Besatzung im span Erbfolgekrieg (1704/1715),1715,3,cd1,0,0,0,0,,,,,10b
23063,Vergebl Belagerung durch Gustav Adolf 1632,1632,3,d2,2,0,0,0,30,2,21,7,10b
23064,"Belagerungen 1315, 1377 und 1388",1315,3,d2,0,0,0,0,,,,,10b
23064,"Belagerungen 1315, 1377 und 1388",1377,3,d2,0,0,0,0,,,,,10b
23064,"Belagerungen 1315, 1377 und 1388",1388,3,d2,0,0,0,0,,,,,10b
23067,Besetzung 1631 durch Ksl. Und 1632 durch Schweden,1631,3,cd1,2,0,0,0,5,1,29,3,10b
23067,Besetzung 1631 durch Ksl. Und 1632 durch Schweden,1632,3,cd1,2,0,0,0,28,2,21,7,10b
23067,Besetzung 1646 durch Schweden und Franzosen,1646,3,cd1,2,0,0,0,28,2,21,7,10b
23067,"Besetzung seit 1703 durch ksl., bayr. Und franz. Truppen (mehrmaliger Beschuss, Schleifung der Burghalde)",1703,3,cd1,0,0,0,0,,,,,10b
23067,"Besetzung seit 1703 durch ksl., bayr. Und franz. Truppen (mehrmaliger Beschuss, Schleifung der Burghalde)",1703,2,a2,0,0,0,0,,,,,10b
23067,"Besetzung seit 1703 durch ksl., bayr. Und franz. Truppen (mehrmaliger Beschuss, Schleifung der Burghalde)",1703,2,a1,0,0,0,0,,,,,10b
23067,Erstuermung 1633  durch Ksl. (schwere Schaeden durch Brand) ,1633,2,a3,2,0,0,0,5,1,29,3,10b
23067,Erstuermung 1633  durch Ksl. (schwere Schaeden durch Brand) ,1633,1,e9,2,0,0,0,5,1,29,3,10b
23067,Rueckeroberung und erneute Eroberung 1634 durch Schweden (Entvoelkerung) ,1634,1,e2,2,0,0,0,28,2,21,7,10b
23067,Rueckeroberung und erneute Eroberung 1634 durch Schweden (Entvoelkerung) ,1634,1,g2,2,0,0,0,28,2,21,7,10b
23069,"Schwedeneinfaelle mit Zerstoerungen 1633,1641,1648",1633,1,e1,2,1,0,0,28,2,21,7,10b
23069,"Schwedeneinfaelle mit Zerstoerungen 1633,1641,1648",1633,2,a1,2,1,0,0,28,2,21,7,10b
23069,"Schwedeneinfaelle mit Zerstoerungen 1633,1641,1648",1641,1,e1,2,1,0,0,28,2,21,7,10b
23069,"Schwedeneinfaelle mit Zerstoerungen 1633,1641,1648",1641,2,a1,2,1,0,0,28,2,21,7,10b
23069,"Schwedeneinfaelle mit Zerstoerungen 1633,1641,1648",1648,1,e1,2,1,0,0,28,2,21,7,10b
23069,"Schwedeneinfaelle mit Zerstoerungen 1633,1641,1648",1648,2,a1,2,1,0,0,28,2,21,7,10b
23072,Einaescherung 1504 im Landshuter Erbfolgekrieg,1504,2,a3,0,0,0,0,,,,,10b
23072,Niederbrennung durch franz. Truppen 1743 (anschl Pluenderung durch oesterr. Truppen),1743,2,a3,0,0,0,0,,,,,10b
23072,Niederbrennung durch franz. Truppen 1743 (anschl Pluenderung durch oesterr. Truppen),1743,3,b3,0,0,0,0,,,,,10b
23073,Bes. 1633 in Mitleidenschaft gezogen,1633,1,f1,2,0,0,0,0,0,0,0,10b
23073,Schaeden im oesterr. Erbfolgekrieg (1740-48),1740,2,ab1,0,0,0,2,,,,,10b
23073,Schaeden im span Erbfolgekrieg (1701-04),1701,2,ab1,0,0,0,0,,,,,10b
23073,Schaeden in den napoleonischen Kriegen (1796-1807),1796,2,ab1,0,0,0,0,,,,,10b
23073,Zerstoerung durch Hzg. Friedrich von oesterr. 1315,1315,2,a1,0,0,0,0,,,,,10b
23074,Stadt litt bes. im L.er Erbfolgekrieg (1503-05) ,1503,1,f1,0,0,0,0,,,,,10b
23074,Stadt litt waehrend des 30jK (1634),1634,1,f1,2,0,0,0,0,0,0,0,10b
23075,1288 und 1611 von bayer. Hzg verwuestet,1288,2,a1,0,0,0,0,,,,,10b
23075,1288 und 1611 von bayer. Hzg verwuestet,1611,2,a1,0,0,0,0,,,,,10b
23075,1503-05 von Pfaelzer Truppen verwuestet,1503,2,a1,0,0,0,0,,,,,10b
23075,Im Bauernkrieg 1525 vom Schwaebischen Bund verwuestet,1525,2,a1,0,0,0,0,,,,,10b
23075,Verwuestung 1167 wegen ksl. aechtung,1167,2,a1,0,0,0,0,,,,,10b
23075,"im Span. Und oesterr. Erbfolgekrieg 1702, 1707 und 1742 verwuestet",1702,2,a1,0,0,0,0,,,,,10b
23075,"im Span. Und oesterr. Erbfolgekrieg 1702, 1707 und 1742 verwuestet",1707,2,a1,0,0,0,0,,,,,10b
23075,"im Span. Und oesterr. Erbfolgekrieg 1702, 1707 und 1742 verwuestet",1742,2,a1,0,0,0,0,,,,,10b
23076,Besetzung 1741/44 abwechselnd. Durch bayer.-franz. Und ksl. Truppen,1741,3,cd1,0,0,0,0,,,,,10b
23076,Besetzung durch ksl. Truppen am 13.10.1546 im Schmalkaldischen Krieg,1546,3,cd1,0,0,0,0,,,,,10b
23076,Besetzung im span Erbfolgekrieg durch Bayern 1702/04,1702,3,cd1,0,0,0,0,,,,,10b
23076,Schwere Schaeden 1632/34 durch Schweden,1632,2,ab1,2,0,0,0,28,2,21,7,10b
23076,Schwere Schaeden 1646/50 durch Schweden und Franzosen,1646,2,ab1,2,0,0,0,28,2,21,7,10b
